title,category,publish_date,author,article_url,content,summary
Tangis Pelayat Iringi Pemakaman Ketua OSIS di Klaten Tewas Kesetrum di Kolam,detikNews,2024-07-09,Achmad Husein Syauqi,https://news.detik.com/berita/d-7430034/tangis-pelayat-iringi-pemakaman-ketua-osis-di-klaten-tewas-kesetrum-di-kolam,"Ketua OSIS SMAN 1 Cawas di Klaten, FN (18), tewas tersetrum setelah diceburkan ke kolam sekolah saat ulang tahun. Isak tangis keluarga dan teman-temannya pun mengiringi pemakaman FN. Dilansir detikJateng, Selasa 9 Juli 2024, FN merupakan warga Dusun Sanggrahan, Desa/Kecamatan Cawas, Klaten. Pelayat berdatangan sejak pukul 09.00 WIB. Sekitar pukul 10.00 WIB, jenazah diberangkatkan ke pemakaman dengan upacara penghormatan Paskibra. Jenazah kemudian diusung Paskibra Kecamatan Cawas menuju mobil ambulans untuk dikebumikan.    Isak tangis pun pecah saat jenazah dimasukkan ambulans untuk menuju pemakaman. Keluarga terlihat menangis di depan mobil ambulans. Tetangga yang memakamkan korban, Wardoyo, mengatakan FN anak yang baik dan saleh. Korban sering ke masjid. Sebelumnya, FN tewas di kolam sekolah karena tersetrum listrik. Dari penyelidikan polisi, korban yang tengah berulang tahun ke-18 diceburkan teman-temannya ke kolam yang ternyata beraliran listrik. Simak selengkapnya di sini. Simak Video 'Prank Diceburkan Pas Ultah, Ketua OSIS SMA di Klaten Tewas Kesetrum':    ","Ketua OSIS SMAN 1 Cawas di Klaten, FN (18), tewas tersetrum setelah diceburkan ke kolam sekolah saat ulang tahun. Pelayat berdatangan sejak pukul 09.00 WIB. Isak tangis pun pecah saat jenazah dimasukkan ambulans untuk menuju pemakaman. Tetangga yang memakamkan korban, Wardoyo, mengatakan FN anak yang baik dan saleh. Sebelumnya, FN tewas di kolam sekolah karena tersetrum listrik. Simak Video 'Prank Diceburkan Pas Ultah, Ketua OSIS SMA di Klaten Tewas Kesetrum':"
Mendagri Ingatkan Hal Ini ke Kepala Daerah agar Anggaran Pilkada Lancar,detikNews,2024-07-09,Zunita Putri,https://news.detik.com/berita/d-7429963/mendagri-ingatkan-hal-ini-ke-kepala-daerah-agar-anggaran-pilkada-lancar,"Mendagri Tito Karnavian mengapresiasi pemerintah daerah (pemda) se-Sumatera yang telah menandatangani naskah perjanjian hibah daerah (NPHD) terkait pilkada serentak. Tito pun meminta tiap pemda merealisasi NPHD. Hal itu disampaikan Tito saat menjadi pembicara di Rakor Kesiapan Penyelenggara Pilkada Serentak Wilayah Sumatera, Selasa 9 Juli 2024. Tito awalnya menjelaskan perbedaan antara pelaksanaan APBN dan APBD. ""UU 17/2017 untuk 14 November jelas mengaturnya pasalnya APBN, kalau pilkada APBD. Kalau APBN tidak terlalu sulit karena yang mengaturnya satu orang, dirangkum oleh semua yang meminta kemudian diajukan Menkeu, Menkeu lapor Ratas dipimpin Presiden, disetujui, langsung dibagikan,"" ujar Tito.    Berbeda dengan APBD, Tito mengatakan butuh usaha keras untuk menyepakati angka APBD. Dia kemudian mengatakan anggaran untuk pilkada sudah dicairkan bertahap sejak 2023. ""Kalau anggaran APBD kita harus gedor satu-satu, saya pengalaman di 2020 masa COVID 270 daerah putar seluruh provinsi untuk meyakinkan uangnya jalan, sudah diserahkan, dimulai dari naskah perjanjian hibah ada KPU, Bawaslu, Panwaslu, kalau di Aceh namanya KIP, kemudian pada aparat keamanan polri dan TNI, diikat dalam naskah perjanjian hibah dan setelah itu disepakati angkanya. 40 persen saya sudah sampaikan surat agar dicairkan di tahun kemarin,"" jelasnya. ""Karena apa? Ada daerah-daerah yang uangnya minim, hanya mengandalkan pemerintah pusat, seperti Nias, daerah pemekaran baru, PAD-nya rendah, kalau Medan PAD-nya besar,"" imbuh Tito. Menurut Tito, pendapatan asli daerah (PAD) di kota besar karena swastanya bergerak. Sedangkan di wilayah kecil tidak. ""Kota Palembang cukup besar, rata-rata kota, provinsi, kabupaten lama bergerak karena swasta bergerak. Tapi daerah baru ngandalin dari pemerintah pusat, nah uangnya sudah habis kegiatan pegawai, begitu ada biaya besar, pilkada, kelabakan, maka kita minta bagi dua 40 persen di tahun 2023, dan di 2024 60 persen,"" jelasnya. Tito pun menyinggung ada kepala daerah yang sudah menjalankan anggaran pilkada dan belum. Hal itu diketahuinya ketika ada penjabat (Pj) kepala daerah. ""Tapi saya tahu ada yang menjalankan, ada yang tidak, kenapa? Karena kemarin ada kepala daerah habis masa jabatannya. Kepala daerah yang habis masa jabatan 2023 dia lempar bolanya kepada Pj, bola panasnya untuk penuhi anggaran terpaksa dikerjakan Pj dengan melihat turunan anggaran yang ada,"" tuturnya. Dalam kesempatan ini, Tito kemudian mengabsen daerah yang belum melakukan NPHD. Khusus wilayah Sumatera, Tito mengatakan semuanya sudah menandatangani NPHD, namun masih ada yang belum merealisasikan penuh. ""Saya langsung saja mengabsen... mohon maaf agak sedikit di luar konteks, tapi ini kesempatan kami mengumpulkan semua stakeholder Sumatera ini sulit. Yang sudah melaksanakan NPHD dari 541 pemda... semua sudah melakukan NPHD, terima kasih Sumatera sudah merealisasikan NPHD, tapi ada yang penuh ada yang belum,"" ucap Tito. ""Yang sudah 100 persen 76 pemda, yang kurang 100% ada 88 pemda,"" ungkapnya.","Mendagri Tito Karnavian mengapresiasi pemerintah daerah (pemda) se-Sumatera yang telah menandatangani naskah perjanjian hibah daerah (NPHD) terkait pilkada serentak. Tito pun meminta tiap pemda merealisasi NPHD. Hal itu disampaikan Tito saat menjadi pembicara di Rakor Kesiapan Penyelenggara Pilkada Serentak Wilayah Sumatera, Selasa 9 Juli 2024. Tito awalnya menjelaskan perbedaan antara pelaksanaan APBN dan APBD. "" Dia kemudian mengatakan anggaran untuk pilkada sudah dicairkan bertahap sejak 2023. "" Kalau anggaran APBD kita harus gedor satu-satu, saya pengalaman di 2020 masa COVID 270 daerah putar seluruh provinsi untuk meyakinkan uangnya jalan, sudah diserahkan, dimulai dari naskah perjanjian hibah ada KPU, Bawaslu, Panwaslu, kalau di Aceh namanya KIP, kemudian pada aparat keamanan polri dan TNI, diikat dalam naskah perjanjian hibah dan setelah itu disepakati angkanya. Kota Palembang cukup besar, rata-rata kota, provinsi, kabupaten lama bergerak karena swasta bergerak. Tito pun menyinggung ada kepala daerah yang sudah menjalankan anggaran pilkada dan belum. Hal itu diketahuinya ketika ada penjabat (Pj) kepala daerah. "" Tapi saya tahu ada yang menjalankan, ada yang tidak, kenapa? Karena kemarin ada kepala daerah habis masa jabatannya. Yang sudah melaksanakan NPHD dari 541 pemda... semua sudah melakukan NPHD, terima kasih Sumatera sudah merealisasikan NPHD, tapi ada yang penuh ada yang belum,"" ucap Tito. """
"Pria Tewas di Samping Kuburan Tangerang, Mulut dan Hidung Keluarkan Darah",detikNews,2024-07-09,Wildan Noviansah,https://news.detik.com/berita/d-7429951/pria-tewas-di-samping-kuburan-tangerang-mulut-dan-hidung-keluarkan-darah,"Sesosok pria tanpa identitas ditemukan tergeletak di samping permakaman Tanah Gocap, Kota Tangerang, Banten. Korban ditemukan sudah dalam kondisi tak bernyawa. ""Ditemukan di samping kuburan. Memang kuburannya banyak rumput,"" kata Kapolsek Karawaci Kompol Antonius saat dihubungi, Selasa 9 Juli 2024. Korban ditemukan pada Senin 8 Juli kemarin oleh warga sekitar yang hendak memetik cabai. Saat dilakukan olah tempat kejadian perkara (TKP) awal, ditemukan keluar darah dari mulut dan hidung korban.    ""Ditemukan oleh ibu-ibu yang akan memetik cabai di sekitar makam. Tidak ditemukan luka, darah keluar dari hidung dan mulut,"" ujarnya. Polisi menemukan obat batuk di dekat korban. Diduga korban sudah meninggal dua hari lantaran sudah dalam kondisi mengeluarkan bau busuk. ""Ditemukan obat batuk 8 papan isi 4 butir atau papan, tersisa 20 butir. Kemungkinan sudah dua hari meninggal, sudah agak bau,"" ujarnya. Korban sudah dievakuasi untuk dilakukan autopsi lebih lanjut. Hingga kini pihak kepolisian masih melakukan serangkaian pendalaman terkait penemuan korban. ""Masih menunggu hasil autopsi, kami masih lakukan penyelidikan untuk mencari kontrakan dan tempat kerja korban. Info keluarga kerja di toko material,"" tuturnya.","Sesosok pria tanpa identitas ditemukan tergeletak di samping permakaman Tanah Gocap, Kota Tangerang, Banten. Korban ditemukan sudah dalam kondisi tak bernyawa. "" Korban ditemukan pada Senin 8 Juli kemarin oleh warga sekitar yang hendak memetik cabai. Saat dilakukan olah tempat kejadian perkara (TKP) awal, ditemukan keluar darah dari mulut dan hidung korban. Ditemukan obat batuk 8 papan isi 4 butir atau papan, tersisa 20 butir. Kemungkinan sudah dua hari meninggal, sudah agak bau,"" ujarnya. Korban sudah dievakuasi untuk dilakukan autopsi lebih lanjut. Hingga kini pihak kepolisian masih melakukan serangkaian pendalaman terkait penemuan korban. """
Cerita di Balik Viral Rumah-rumah Kosong di 'Kampung Mati' Bantul,detikNews,2024-07-09,Pradito Rida Pertana,https://news.detik.com/berita/d-7429899/cerita-di-balik-viral-rumah-rumah-kosong-di-kampung-mati-bantul,"Viral postingan video desa yang berisi rumah-rumah kosong dengan narasi 'kampung mati' di Bantul. Ternyata, wilayah tersebut memang dibebaskan untuk pembangunan kampus. Dilansir detikJogja, diketahui lokasi rumah-rumah kosong itu berada di Guwosari, Kapanewon Pajangan, Bantul. Pemerintah Kalurahan Guwosari menyebut rumah-rumah tersebut telah dibebaskan untuk pembangunan kampus UIN Sunan Kalijaga Jogja. Pantauan detikJogja di lokasi, tampak beberapa rumah tanpa penghuni di Pedukuhan Kembang Putihan, Guwosari. Lokasinya berada di tengah hutan jati. Tidak hanya di Kembang Putihan, suasana serupa juga di Pedukuhan Watugedug, Guwosari. Bahkan rumah-rumah kosong di Watugedug lebih banyak jumlahnya jika dilihat dari angka yang ditulis menggunakan cat semprot pada tiap dinding rumah.      Saat dimintai konfirmasi, Lurah Guwosari Masduki Rahmad menjelaskan proses pembangunan UIN telah tercetus sejak 2013. Sedangkan pembebasan lahan berlangsung dua tahun selanjutnya. ""Untuk proses pembebasan untuk kampus 2 UIN itu tahun 2015,"" kata Masduki kepada detikJogja, Senin 8 Juli 2024. Lahan untuk kampus 2 UIN itu seluas 73 hektare. Luasan lahan tersebut terdiri atas tiga pedukuhan di Guwosari, yakni Pedukuhan Pringgading, Watugedug, dan Kembangputihan. ""Memang dari luasan 73 hektare itu di dalamnya ada sekitar 10-15 rumah yang sampai hari ini sudah terbebaskan semua, atau pemiliknya mendapat ganti untung,"" ujarnya. Baca berita selengkapnya di sini.  ","Viral postingan video desa yang berisi rumah-rumah kosong dengan narasi 'kampung mati' di Bantul. Ternyata, wilayah tersebut memang dibebaskan untuk pembangunan kampus. Pantauan detikJogja di lokasi, tampak beberapa rumah tanpa penghuni di Pedukuhan Kembang Putihan, Guwosari. Saat dimintai konfirmasi, Lurah Guwosari Masduki Rahmad menjelaskan proses pembangunan UIN telah tercetus sejak 2013. Sedangkan pembebasan lahan berlangsung dua tahun selanjutnya. "" Lahan untuk kampus 2 UIN itu seluas 73 hektare. Memang dari luasan 73 hektare itu di dalamnya ada sekitar 10-15 rumah yang sampai hari ini sudah terbebaskan semua, atau pemiliknya mendapat ganti untung,"" ujarnya."
"Pemberlakuan Tarif Tap In dan Tap Out di LRT Jabodebek, Cek Informasinya",detikNews,2024-07-09,Kanya Anindita Mutiarasari,https://news.detik.com/berita/d-7429896/pemberlakuan-tarif-tap-in-dan-tap-out-di-lrt-jabodebek-cek-informasinya,"LRT Jabodebek melakukan penerapan aturan tarif bagi pengguna yang melakukan tap in dan tap out di stasiun yang sama. Tarif tersebut tergantung pada durasi waktu pengguna menggunakan layanan LRT Jabodebek. Dikutip dari situs KAI, kebijakan ini berlaku untuk mendorong efisiensi penggunaan layanan serta meminimalkan potensi penyalahgunaan fasilitas. Berikut informasinya. Ada kebijakan baru untuk pengguna LRT Jabodebek. Bagi pengguna yang melakukan tap in dan tap out di stasiun yang sama dengan durasi kurang dari 60 menit, akan dikenakan tarif minimum, sedangkan durasi lebih dari 60 menit, akan dikenakan tarif maksimum.    Berikut rincian tarifnya. * Keterangan: Peak hour: 06.00 - 08.59, 16.00 - 19.59Off Peak Hour: Di luar jam 06.00 - 08.59, 16.00 - 19.59 Para pengguna dapat melakukan pembayaran LRT Jabodebek menggunakan KMT KAI Commuter maupun KUE (Katru Uang Elektronik) Perbankan. LRT Jabodebek mengimbau pengguna agar memperhatikan waktu yang dibutuhkan untuk perjalanan agar dapat menghindari biaya tambahan yang tidak perlu. ""LRT Jabodebek berkomitmen untuk terus meningkatkan pelayanan dan kenyamanan bagi seluruh pengguna. Sosialisasi mengenai penerapan tarif ini akan dilakukan secara intensif melalui berbagai media agar pengguna dapat memahami dan mematuhi kebijakan yang berlaku,"" kata Manager Public Relations LRT Jabodebek Mahendro Trang Bawono. KAI menginformasikan jadwal LRT Jabodebek pada hari kerja dan saat hari libur. Simak poin-poin di bawah ini.","LRT Jabodebek melakukan penerapan aturan tarif bagi pengguna yang melakukan tap in dan tap out di stasiun yang sama. Dikutip dari situs KAI, kebijakan ini berlaku untuk mendorong efisiensi penggunaan layanan serta meminimalkan potensi penyalahgunaan fasilitas. Keterangan: Peak hour: 06.00 - 08.59, 16.00 - 19.59Off Peak Hour: Di luar jam 06.00 - 08.59, 16.00 - 19.59 Para pengguna dapat melakukan pembayaran LRT Jabodebek menggunakan KMT KAI Commuter maupun KUE (Katru Uang Elektronik) Perbankan. Sosialisasi mengenai penerapan tarif ini akan dilakukan secara intensif melalui berbagai media agar pengguna dapat memahami dan mematuhi kebijakan yang berlaku,"" kata Manager Public Relations LRT Jabodebek Mahendro Trang Bawono. KAI menginformasikan jadwal LRT Jabodebek pada hari kerja dan saat hari libur."
Pemotor di Bogor Luka Berat Usai Tabrak Tiang Listrik gegara Mengantuk,detikNews,2024-07-09,Rizky Adha Mahendra,https://news.detik.com/berita/d-7429863/pemotor-di-bogor-luka-berat-usai-tabrak-tiang-listrik-gegara-mengantuk,"Kecelakaan lalu lintas tunggal terjadi di Jalan Mohammad Toha, Kecamatan Parungpanjang, Kabupaten Bogor, Jawa Barat. Pengendara motor menabrak tiang listrik di pinggir jalan. ""Korban dalam kejadian ini adalah Herul Umam (26), yang mengendarai sepeda motor Honda Beat dengan nomor polisi A-2931-XEC, menabrak tiang listrik di pinggir jalan,"" kata Kapolsek Parungpanjang Kompol Suharto, Selasa 9 Juli 2024. Akibat kecelakaan itu, korban mengalami luka berat pada bagian kepala. Korban kemudian segera dibawa ke puskesmas terdekat untuk mendapatkan perawatan medis.    ""Akibat kecelakaan tersebut, Herul mengalami luka berat dan segera mendapatkan pertolongan pertama di Puskesmas Parungpanjang,"" ucapnya. Pihak kepolisian kemudian mendatangi lokasi kejadian dan melakukan penanganan. Kecelakaan diketahui berawal saat korban melaju dari arah Cigudeg menuju Parungpanjang pada sekitar pukul 04.30 WIB. ""Diduga mengantuk, sehingga kehilangan kendali dan menabrak tiang listrik yang berada di seberang jalan,"" ungkapnya. Dalam foto yang diterima, motor tersangkut pada tiang listrik. Sementara itu, Suharto mengimbau agar masyarakat berhati-hati dalam berkendara. ""Masyarakat diimbau selalu berhati-hati dan menghindari berkendara dalam kondisi mengantuk atau lelah guna menghindari kejadian serupa,"" ucapnya.","Kecelakaan lalu lintas tunggal terjadi di Jalan Mohammad Toha, Kecamatan Parungpanjang, Kabupaten Bogor, Jawa Barat. Pengendara motor menabrak tiang listrik di pinggir jalan. "" Korban dalam kejadian ini adalah Herul Umam (26), yang mengendarai sepeda motor Honda Beat dengan nomor polisi A-2931-XEC, menabrak tiang listrik di pinggir jalan,"" kata Kapolsek Parungpanjang Kompol Suharto, Selasa 9 Juli 2024. Korban kemudian segera dibawa ke puskesmas terdekat untuk mendapatkan perawatan medis. Diduga mengantuk, sehingga kehilangan kendali dan menabrak tiang listrik yang berada di seberang jalan,"" ungkapnya. Masyarakat diimbau selalu berhati-hati dan menghindari berkendara dalam kondisi mengantuk atau lelah guna menghindari kejadian serupa,"" ucapnya."
"Mensos Beri Penghargaan ke TNI, Polri dan Guru Berjasa soal Kemanusiaan",detikNews,2024-07-09,Jihaan Khoirunnisaa,https://news.detik.com/berita/d-7429808/mensos-beri-penghargaan-ke-tni-polri-dan-guru-berjasa-soal-kemanusiaan,"Menteri Sosial, Tri Rismaharini memberi penghargaan kepada 43 orang perwira TNI, 23 anggota polisi dan seorang guru. Mereka dianggap berjasa dan berdedikasi dalam menjalankan tugas kemanusiaan. Mereka telah membantu tim dari Kementerian Sosial di Pulau Mapia, Yahukimo, dan Agandugume, Maluku Tenggara, Lampung Tengah, Kepulauan Tanimbar, Kabupaten Manggarai Timur, Kabupaten Takalar, Kabupaten Magetan, Kabupaten Mojokerto, dan Kabupaten Bandung. Dalam sambutannya Risma mengungkapkan terima kasih kepada TNI dan Polri yang banyak membantu Kementerian Sosial.    ""Saya sering minta bantuan bapak-bapak tidak kenal waktu. Seringkali tengah malam untuk menyalurkan bantuan, terutama saat terjadi bencana,"" kata Risma dalam keterangan tertulis, Selasa 9 Juli 2024. Menurut Risma penghargaan ini tidak sebanding dengan bantuan yang diberikan. ""Penghargaan ini sebagai bentuk apresiasi dan rasa terima kasih tak terhingga atas dedikasi yang telah Bapak berikan,"" tuturnya. Diketahui total ada 67 orang yang mendapat penghargaan, di antaranya Laksamana Pertama TNI, Singgih Sugiarto; Kolonel, Jhonson Henrico Simatupang; Letnan Kolonel Laut (P), Sopan Mukti; AKBP, Ade Nuramdani; AKBP, Gotam Hidayat; Kompol, Galih Apria; Kompol, Oscar Stefanus Setjo, S.H., S.I.K., M.H, dan sebagaubta. Selanjutnya seorang guru dari sebuah sekolah dasar di Kabupaten Bandung, Neng Cicah Kurniawati. Neng Cicah Kurniawati merasa terharu atas apresiasi yang diberikan Kemensos. Neng Cicah adalah guru dari Ilham Ramadhan, siswa SD di Kabupaten Bandung yang sempat viral karena meminta polisi untuk mengambilkan rapor untuknya. Neng Cicah yang membantu menyampaikan surat tersebut kepada polisi, tidak menyangka tindakannya akan mendapat penghargaan khusus dari Mensos. ""Saya benar-benar tidak menduga akan dapat penghargaan seperti ini. Rasanya bangga sekali,"" ungkap Neng Cicah.","Menteri Sosial, Tri Rismaharini memberi penghargaan kepada 43 orang perwira TNI, 23 anggota polisi dan seorang guru. Mereka telah membantu tim dari Kementerian Sosial di Pulau Mapia, Yahukimo, dan Agandugume, Maluku Tenggara, Lampung Tengah, Kepulauan Tanimbar, Kabupaten Manggarai Timur, Kabupaten Takalar, Kabupaten Magetan, Kabupaten Mojokerto, dan Kabupaten Bandung. Dalam sambutannya Risma mengungkapkan terima kasih kepada TNI dan Polri yang banyak membantu Kementerian Sosial. ""Saya sering minta bantuan bapak-bapak tidak kenal waktu. Penghargaan ini sebagai bentuk apresiasi dan rasa terima kasih tak terhingga atas dedikasi yang telah Bapak berikan,"" tuturnya. Neng Cicah adalah guru dari Ilham Ramadhan, siswa SD di Kabupaten Bandung yang sempat viral karena meminta polisi untuk mengambilkan rapor untuknya. Saya benar-benar tidak menduga akan dapat penghargaan seperti ini. Rasanya bangga sekali,"" ungkap Neng Cicah."
"Serdik Sespimen Polri Ke-64 Gelar KKP di Kepri, Beri Santunan ke Anak Yatim",detikNews,2024-07-09,Farih Maulana Sidik,https://news.detik.com/berita/d-7429771/serdik-sespimen-polri-ke-64-gelar-kkp-di-kepri-beri-santunan-ke-anak-yatim,"Peserta didik (serdik) Sekolah Staf dan Pimpinan Menengah (Sespimmen) Dikreg ke-64 melaksanakan kuliah kerja profesi (KKP) di Tanjung Pinang, Kepulauan Riau (Kepri). Kegiatan serdik ini dipimpin oleh Kompol Tribuana Roseno. ""Kuliah kerja profesi merupakan kegiatan intrakurikuler yang mewajibkan peserta didik melakukan pengamatan dan praktik sebagai upaya peningkatan pemahaman, wawasan, dan keterampilan para peserta didik untuk melengkapi kompetensi yang telah diperoleh selama perkuliahan Sespimmen Polri Dikreg ke-64 TA 2024,"" kata Kompol Tribuana dalam keterangan tertulisnya, Selasa 9 Juli 2024. Kompol Tribuana didampingi oleh anggota sebanyak 11 orang melaksanakan kegiatan sambang kepada tokoh agama Kota Tanjung Pinang, KH Supeno, selaku Ketua FKUB Kota Tanjung Pinang sekaligus Dewan NU Kepulauan Riau di Pondok Pesantren Al-Kautsar, Tanjung Pinang.    Dalam sambang ini, Kompol Tribuana bersama tim membahas tentang kerukunan antar-umat beragama secara nasional dan secara khusus di wilayah Tanjung Pinang. Selain itu, berdiskusi terkait situasi kamtibmas yang ada pada saat ini. ""Para sesepuh dan tokoh agama merupakan teladan yang menjadi pemersatu bangsa sehingga situasi wilayah di Indonesia secara umum dan Tanjung Pinang secara khusus dapat terjaga selalu aman dan kondusif,"" ucapnya. Pada kesempatan yang sama, KH Supeno berpesan agar Polri ke depannya dapat menjadi institusi yang lebih baik lagi dalam memberikan pelayanan kepada masyarakat sehingga dapat menjadi aparat yang dicintai oleh masyarakat. Dia juga menyampaikan bahwa Polri harus kompak dalam mengawal segala aturan yang berlaku sehingga masyarakat dapat merasa aman dan nyaman dalam melaksanakan aktivitasnya sehari-hari. Selain kegiatan Sambang, para Serdik Sespimmen Polri Dikreg ke-64 ini juga memberikan santunan kepada anak yatim piatu di Pondok Pesantren Al-Kautsar, sekaligus memohon doa agar diberikan kelancaran dalam menyelesaikan pendidikan serta kesuksesan dalam bertugas kembali nantinya.","Peserta didik (serdik) Sekolah Staf dan Pimpinan Menengah (Sespimmen) Dikreg ke-64 melaksanakan kuliah kerja profesi (KKP) di Tanjung Pinang, Kepulauan Riau (Kepri). Dalam sambang ini, Kompol Tribuana bersama tim membahas tentang kerukunan antar-umat beragama secara nasional dan secara khusus di wilayah Tanjung Pinang. Selain itu, berdiskusi terkait situasi kamtibmas yang ada pada saat ini. "" Pada kesempatan yang sama, KH Supeno berpesan agar Polri ke depannya dapat menjadi institusi yang lebih baik lagi dalam memberikan pelayanan kepada masyarakat sehingga dapat menjadi aparat yang dicintai oleh masyarakat. Selain kegiatan Sambang, para Serdik Sespimmen Polri Dikreg ke-64 ini juga memberikan santunan kepada anak yatim piatu di Pondok Pesantren Al-Kautsar, sekaligus memohon doa agar diberikan kelancaran dalam menyelesaikan pendidikan serta kesuksesan dalam bertugas kembali nantinya."
"Polisi Ungkap Ketua OSIS di Klaten Diceburin Saat Ultah, Tewas Kesetrum",detikNews,2024-07-09,Achmad Hussein Syauqi,https://news.detik.com/berita/d-7429685/polisi-ungkap-ketua-osis-di-klaten-diceburin-saat-ultah-tewas-kesetrum,"Ketua OSIS SMAN 1 Cawas, Klaten, Jawa Tengah, berinisial FN (18 sebelumnya tertulis 17) tewas di kolam sekolah karena kesetrum aliran listrik. Polisi mengungkap korban yang tengah berulang tahun ke-18 diceburkan teman-temannya ke kolam yang beraliran listrik. Kapolsek Cawas, Iptu Umar Mustofa, menjelaskan, dari hasil pemeriksaan saksi, sekitar pukul 09.00 WIB, para siswa yang dipimpin korban sekitar 30 orang ke sekolah. Teman-teman korban ternyata mengetahui ulang tahun korban sehingga merencanakan menceburkan korban ke kolam dan dikasih tepung. ""Setelah selesai makan, setelah itu korban dikasih tepung. Kemudian, dari teman-temannya, kurang lebih tiga orang, megang korban dan diceburkan ke kolam yang ada di sekolah,"" jelas Iptu Umar Mustofa, dilansir detikJateng, Senin 8 Juli 2024 malam.    Diceritakan Umar, kolam sekolah tersebut berkedalaman 1,7 meter. Setelah diceburkan ke kolam, korban sudah berusaha untuk naik ke daratan. ""Korban berusaha untuk naik, bilang kram. Namun ternyata, saat temannya mencebur untuk menolong, ternyata ada sengatan listrik di air,"" ungkap Umar. Dari dua temannya yang berusaha menolong, sambung Umar, juga sempat mengalami sesak napas dan juga dibawa ke RS. Polsek sudah melakukan klarifikasi ke beberapa saksi. Baca berita selengkapnya di sini.  ","Ketua OSIS SMAN 1 Cawas, Klaten, Jawa Tengah, berinisial FN (18 sebelumnya tertulis 17) tewas di kolam sekolah karena kesetrum aliran listrik. Teman-teman korban ternyata mengetahui ulang tahun korban sehingga merencanakan menceburkan korban ke kolam dan dikasih tepung. "" Setelah selesai makan, setelah itu korban dikasih tepung. Kemudian, dari teman-temannya, kurang lebih tiga orang, megang korban dan diceburkan ke kolam yang ada di sekolah,"" jelas Iptu Umar Mustofa, dilansir detikJateng, Senin 8 Juli 2024 malam. Diceritakan Umar, kolam sekolah tersebut berkedalaman 1,7 meter. Polsek sudah melakukan klarifikasi ke beberapa saksi."
"Cara Unduh Sertifikat Haji 2024 secara Online, Ini Langkah-langkahnya",detikNews,2024-07-09,Kanya Anindita Mutiarasari,https://news.detik.com/berita/d-7429672/cara-unduh-sertifikat-haji-2024-secara-online-ini-langkah-langkahnya,"Sejak haji 2023, Kementerian Agama (Kemenag) RI untuk pertama kalinya mengeluarkan sertifikat haji resmi untuk seluruh jemaah. Sertifikat haji adalah bukti jemaah telah menyelesaikan dan melaksanakan rangkaian ibadah haji. Adapun dokumen sertifikat haji dapat diunduh secara online. Berikut cara unduh sertifikat haji 2024. Sertifikat haji 2024 dapat diunduh melalui aplikasi Nusuk. Menurut situs Indonesiabaik.id, Nusuk adalah aplikasi perencanaan, pemesanan, dan pengalaman resmi Kerajaan Arab Saudi untuk membuat rencana perjalanan haji atau umrah ke Makkah, Madinah, dan sekitarnya.    Berikut cara mengunduh sertifikat haji 2024 lewat aplikasi Nusuk. Bagi yang belum registrasi atau belum memiliki akun di aplikasi Nusuk, ikuti langkah berikut. Setelah berhasil registrasi aplikasi Nusuk, berikut cara unduh sertifikat haji 2024. Dikutip dari situs Kemenag RI, Indonesia mendapat kuota sebanyak 221.000 jemaah untuk ibadah haji 1446 H/2025 M. Berikut tahapan penyelenggaraan haji 1446 H/2025 M.","Sejak haji 2023, Kementerian Agama (Kemenag) RI untuk pertama kalinya mengeluarkan sertifikat haji resmi untuk seluruh jemaah. Sertifikat haji adalah bukti jemaah telah menyelesaikan dan melaksanakan rangkaian ibadah haji. Menurut situs Indonesiabaik.id, Nusuk adalah aplikasi perencanaan, pemesanan, dan pengalaman resmi Kerajaan Arab Saudi untuk membuat rencana perjalanan haji atau umrah ke Makkah, Madinah, dan sekitarnya. Berikut cara mengunduh sertifikat haji 2024 lewat aplikasi Nusuk. Bagi yang belum registrasi atau belum memiliki akun di aplikasi Nusuk, ikuti langkah berikut."
