title,category,publish_date,author,article_url,content,summary
Heru Budi Minta Dinkes-Disdik Edukasi Pelajar soal Makanan Sehat,detikNews,2024-08-01,Brigitta Belia Permata Sari,https://news.detik.com/berita/d-7467525/heru-budi-minta-dinkes-disdik-edukasi-pelajar-soal-makanan-sehat,"Pemerintah Daerah (Pemda) diminta mengawasi jajanan makanan di sekolah berdasarkan Peraturan Pemerintah (PP) Nomor 28 Tahun 2024 tentang Pelaksanaan Undang-Undang Nomor 17 Tahun 2023 tentang Kesehatan. Penjabat (Pj) Gubernur DKI Jakarta, Heru Budi Hartono pun menanggapi hal itu. Diketahui, peraturan tersebut tertulis pada Pasal 202 huruf a yang berbunyi: Pemerintah Daerah provinsi dan Pemerintah Daerah kabupaten/kota berwenang menetapkan kebijakan pengendalian faktor risiko penyakit tidak menular berupa:    a. Pengaturan dan pembinaan kepada pedagang penjualan makanan dan minuman yang berjualan di sekitar sekolah dan tempat kerja; Terkait hal itu, Heru menyatakan bahwa Dinas Kesehatan dan Dinas Pendidikan DKI Jakarta secara berkala memberikan edukasi makanan yang sehat di lingkungan sekolah. ""Dinas Kesehatan secara berkala dengan Dinas Pendidikan memberikan edukasi makanan yang sehat. Itu mengedukasi makanan yang sehat,"" kata Heru kepada wartawan di Hotel Raffles Jakarta, Jakarta Selatan, Rabu 31 Juli 2024 malam. Heru menjelaskan Dinas Kesehatan dan Dinas Pendidikan memiliki peralatan untuk mengecek kesehatan anak-anak. Para siswa juga diajari terkait cek kesehatan tersebut. ""Ada beberapa sekolah yang punya dan juga tim dari Dinas Kesehatan selalu keliling,"" ujarnya. ""Intinya mengedukasi kesehatan makanan yang sehat bagi anak-anak kita,"" pungkasnya.","Pemerintah Daerah (Pemda) diminta mengawasi jajanan makanan di sekolah berdasarkan Peraturan Pemerintah (PP) Nomor 28 Tahun 2024 tentang Pelaksanaan Undang-Undang Nomor 17 Tahun 2023 tentang Kesehatan. Diketahui, peraturan tersebut tertulis pada Pasal 202 huruf a yang berbunyi: Pemerintah Daerah provinsi dan Pemerintah Daerah kabupaten/kota berwenang menetapkan kebijakan pengendalian faktor risiko penyakit tidak menular berupa:    a. Pengaturan dan pembinaan kepada pedagang penjualan makanan dan minuman yang berjualan di sekitar sekolah dan tempat kerja; Terkait hal itu, Heru menyatakan bahwa Dinas Kesehatan dan Dinas Pendidikan DKI Jakarta secara berkala memberikan edukasi makanan yang sehat di lingkungan sekolah. "" Dinas Kesehatan secara berkala dengan Dinas Pendidikan memberikan edukasi makanan yang sehat. Para siswa juga diajari terkait cek kesehatan tersebut. "" Intinya mengedukasi kesehatan makanan yang sehat bagi anak-anak kita,"" pungkasnya."
KPK Ungkap Ada Pemotongan Jatah Upah Pungut Pegawai di Pemkot Semarang,detikNews,2024-08-02,Adrial akbar,https://news.detik.com/berita/d-7470912/kpk-ungkap-ada-pemotongan-jatah-upah-pungut-pegawai-di-pemkot-semarang,"KPK tengah mengusut dugaan kasus korupsi di Pemkot Semarang yang salah satunya terkait perkara pemerasan kepada pegawai. KPK mengatakan ada pemotongan upah sehingga gaji yang diterima pegawai mengalami pengurangan. ""Ada dugaan pemotongan jatah upah pungut para pegawai sehingga take home pay yang didapat oleh pegawai tersebut mengalami pengurangan dari apa yang seharusnya mereka dapat,"" kata Jubir KPK Tessa Mahardhika di gedung KPK, Jakarta, Jumat 2 Juli 2024. KPK belum memerinci besaran uang yang dipotong oleh pelaku. Tessa mengatakan penyidikan kasus korupsi di Pemkot Semarang saat ini masih bergulir.    ""Belum bisa disampaikan saat ini,"" kata dia. Kasus korupsi di Pemkot Semarang yang sedang diusut KPK adalah pengadaan barang dan jasa pada 2023-2024 sampai pemerasan terhadap pegawai negeri atas insentif pemungutan pajak dan retribusi daerah Kota Semarang. KPK juga mengusut dugaan adanya penerimaan gratifikasi yang melibatkan penyelenggara negara di Pemkot Semarang pada periode 2023-2024. Direktur Penyidikan KPK Asep Guntur Rahayu mengatakan kasus di Pemkot Semarang ini diusut dengan satu surat perintah penyidikan. Para tersangka di kasus tersebut melanggar sejumlah pasal sekaligus. ""Jadi tidak kluster karena pelakunya memang orangnya yang sama, subjek hukumnya sama hanya perbuatannya tersebut dikategorikan atau pasal yang dilanggarnya itu ada yang gratifikasi, ada yang juga pemerasan, ada yang juga di pengadaan,"" katanya. ""Jadi ini tetap nanti satu sprindik dengan tersangkanya orang tersebut atau subjek tersebut, tapi perbuatannya melanggar beberapa pasal,"" sambung Asep.","KPK tengah mengusut dugaan kasus korupsi di Pemkot Semarang yang salah satunya terkait perkara pemerasan kepada pegawai. Ada dugaan pemotongan jatah upah pungut para pegawai sehingga take home pay yang didapat oleh pegawai tersebut mengalami pengurangan dari apa yang seharusnya mereka dapat,"" kata Jubir KPK Tessa Mahardhika di gedung KPK, Jakarta, Jumat 2 Juli 2024. Tessa mengatakan penyidikan kasus korupsi di Pemkot Semarang saat ini masih bergulir. Kasus korupsi di Pemkot Semarang yang sedang diusut KPK adalah pengadaan barang dan jasa pada 2023-2024 sampai pemerasan terhadap pegawai negeri atas insentif pemungutan pajak dan retribusi daerah Kota Semarang. Para tersangka di kasus tersebut melanggar sejumlah pasal sekaligus. "" Jadi tidak kluster karena pelakunya memang orangnya yang sama, subjek hukumnya sama hanya perbuatannya tersebut dikategorikan atau pasal yang dilanggarnya itu ada yang gratifikasi, ada yang juga pemerasan, ada yang juga di pengadaan,"" katanya. """
"Perampok Bobol Rumah Lansia di Bogor, Korban Diikat Lakban-Perhiasan Digasak",detikNews,2024-08-02,Muchamad Sholihin,https://news.detik.com/berita/d-7470898/perampok-bobol-rumah-lansia-di-bogor-korban-diikat-lakban-perhiasan-digasak,"Aksi perampokan terjadi di sebuah rumah warga daerah Kelurahan Pasir Jaya, Bogor Barat, Kota Bogor. Pelaku sempat mengikat seorang wanita lansia berusia 72 tahun yang merupakan pemilik rumah. ""Polsek bersama tim Polres sudah melakukan olah TKP di tempat peristiwa pencurian siang hari tadi. Kerugian sementara adalah perhiasan, uang, dan barang pribadi lainnya,"" kata Kasat Reskrim Polresta Bogor Kota Kompol Luthfi Olot ketika dimintai konfirmasi, Jumat 2 Agustus 2024. ""Saat ini kami sedang melaksanakan penyelidikan untuk mengidentifikasi pelaku,"" imbuhya.    Terpisah, Kanit Reskrim Polsek Bogor Barat Ipda Imam Bakhtiar mengatakan pemilik rumah bernama Erlin (72). Korban sempat diikat lakban dan ditinggalkan dalam kamar oleh pelaku. ""Betul, kita masih gali informasi di TKP. Iya (korban diikat), tapi bukan disekap, diikat pakai lakban. Tangannya, kakinya sama mulutnya (dilakban),"" kata Imam. Ia menyebutkan peristiwa terjadi ketika Erlin (72) sedang sendirian di dalam rumah. Sementara suaminya sedang melaksanakan salat Jumat di masjid. Aksi perampokan itu terjadi siang hari tadi. Polisi mengatakan peristiwa itu terjadi saat suami korban sedang melaksanakan ibadah salat di masjid. ""Kejadian sekitar jam 12.10 WIB. Pas kejadian suaminya lagi di masjid, lagi salat Jumat ya. Jadi (pelaku) beraksi pas warga jumatan,"" kata Imam.","Aksi perampokan terjadi di sebuah rumah warga daerah Kelurahan Pasir Jaya, Bogor Barat, Kota Bogor. Pelaku sempat mengikat seorang wanita lansia berusia 72 tahun yang merupakan pemilik rumah. "" Terpisah, Kanit Reskrim Polsek Bogor Barat Ipda Imam Bakhtiar mengatakan pemilik rumah bernama Erlin (72). Tangannya, kakinya sama mulutnya (dilakban),"" kata Imam. Sementara suaminya sedang melaksanakan salat Jumat di masjid. Aksi perampokan itu terjadi siang hari tadi. Polisi mengatakan peristiwa itu terjadi saat suami korban sedang melaksanakan ibadah salat di masjid. "" Pas kejadian suaminya lagi di masjid, lagi salat Jumat ya."
"Bayi Laki-laki Tergeletak di Warung Kopi Bogor, Polisi Cari Ortu",detikNews,2024-08-02,Rizky Adha Mahendra,https://news.detik.com/berita/d-7470843/bayi-laki-laki-tergeletak-di-warung-kopi-bogor-polisi-cari-ortu,"Warga di Kampung Putat Nutug, Kecamatan Ciseeng, Kabupaten Bogor, Jawa Barat, dikejutkan penemuan bayi laki-laki. Bayi laki-laki tersebut tergeletak di depan warung kopi. ""Keterangan dari pemilik warung kopi yang pertama kali menemukan bayi tersebut, menceritakan bahwa bayi tersebut ditemukan dalam keadaan telanjang tanpa sehelai kain apapun dan masih memiliki tali pusar,"" kata Kapolsek Parung AKP Doddy Rosjadi, Jumat 2 Agustus 2024. Bayi tersebut ditemukan oleh warga sekitar pukul 05.00 WIB pagi tadi. Warga yang merasa kaget, lantas langsung membawa bayi tersebut ke klinik.    ""Warga sangat terkejut ketika membuka pintu belakang warung dan melihat sosok bayi tersebut, langsung dihampiri dan ternyata masih hidup. Segera dibawa ke klinik bidan terdekat,"" ujarnya. Setibanya di klinik, bayi tersebut langsung mendapatkan perawatan medis. Bayi tersebut saat ini dalam keadaan sehat. ""Bayi dalam kondisi sehat, hanya ada luka bekas gigitan semut di kelopak mata sebelah kiri, dan telah dilaporkan ke Dinas Sosial untuk penanganan lebih lanjut,"" jelasnya. Doddy mengatakan penemuan bayi tersebut tengah dalam penyelidikan pihak kepolisian. Guna mengungkap siapa orang tua atau yang meninggalkan bayi di warung kopi. ""Kasus ini akan terus kami selidiki untuk menemukan siapa yang dengan tega melahirkan bayi tersebut dan langsung meninggalkan bayi di pinggir warung kopi tersebut,"" imbuhnya.","Warga di Kampung Putat Nutug, Kecamatan Ciseeng, Kabupaten Bogor, Jawa Barat, dikejutkan penemuan bayi laki-laki. Keterangan dari pemilik warung kopi yang pertama kali menemukan bayi tersebut, menceritakan bahwa bayi tersebut ditemukan dalam keadaan telanjang tanpa sehelai kain apapun dan masih memiliki tali pusar,"" kata Kapolsek Parung AKP Doddy Rosjadi, Jumat 2 Agustus 2024. Bayi tersebut ditemukan oleh warga sekitar pukul 05.00 WIB pagi tadi. Segera dibawa ke klinik bidan terdekat,"" ujarnya. Setibanya di klinik, bayi tersebut langsung mendapatkan perawatan medis. Bayi tersebut saat ini dalam keadaan sehat. "" Doddy mengatakan penemuan bayi tersebut tengah dalam penyelidikan pihak kepolisian."
"Ikut Salat Gaib untuk Ismail Haniyeh di Istiqlal, Warga: Demi Dukung Palestina",detikNews,2024-08-02,Taufiq Syarifudin,https://news.detik.com/berita/d-7470842/ikut-salat-gaib-untuk-ismail-haniyeh-di-istiqlal-warga-demi-dukung-palestina,"Masjid Istiqlal menggelar salat gaib atas meninggalnya pemimpin Biro Politik Hamas Ismail Haniyeh. Warga yang ikut salat gaib sengaja datang untuk menghormati perjuangan Ismail Haniyeh. Rendra (25), warga Jakarta Timur, mengaku sengaja datang untuk ikut salat gaib. Rendra merasa geram dengan tindakan Israel terhadap Palestina. ""Saya salat di Istiqlal nggak sering, kadang cuma pas momen-momen aja, atau hari besar. Biasanya saya salat Jumat di dekat kantor atau rumah. Rumah saya di BKT, kalau kantor ada di Masjid Al Azhar,"" ujar Rendra saat ditemui detikcom di Majid Istiqlal, Jumat 2 Agustus 2024.    ""Salat gaib ini memang sengaja saya ikuti. Ini jadi cara saya buat mendukung kemerdekaan Palestina,"" sambungnya. Warga lainnya bernama Rauzan mengetahui adanya salat gaib di Masjid Istiqlal karena bekerja di kawasan tersebut. Pria asal Ciledug itu juga mendukung kemerdekaan Palestina. ""Saya sering ikutin berita soal Palestina. Beberapa hari ini juga lagi trending karena ada tokoh politik nya yang terbunuh. Terus soal boikot-boikot juga saya ikutin,"" kata Rauzan. Kemudian Fikri (26), warga Grogol, Jakbar, menilai salat gaib ini bentuk dukungan Indonesia untuk Palestina. Dia berharap kemerdekaan Palestina bisa terwujud. ""Hari ini jadi salah satu upaya Indonesia di Istiqlal adalah dukungan ke Palestina,"" ucap Fikri.","Masjid Istiqlal menggelar salat gaib atas meninggalnya pemimpin Biro Politik Hamas Ismail Haniyeh. Biasanya saya salat Jumat di dekat kantor atau rumah. ""Salat gaib ini memang sengaja saya ikuti. Warga lainnya bernama Rauzan mengetahui adanya salat gaib di Masjid Istiqlal karena bekerja di kawasan tersebut. Pria asal Ciledug itu juga mendukung kemerdekaan Palestina. "" Saya sering ikutin berita soal Palestina. Beberapa hari ini juga lagi trending karena ada tokoh politik nya yang terbunuh. Dia berharap kemerdekaan Palestina bisa terwujud. "" Hari ini jadi salah satu upaya Indonesia di Istiqlal adalah dukungan ke Palestina,"" ucap Fikri."
"Viral Maling Pikap di Bogor Todongkan Benda Mirip Pistol, Polisi Selidiki",detikNews,2024-08-02,Rizky Adha Mahendra,https://news.detik.com/berita/d-7470791/viral-maling-pikap-di-bogor-todongkan-benda-mirip-pistol-polisi-selidiki,"Aksi pencurian mobil pikap terjadi di Desa Bojong, Kecamatan Klapanunggal, Kabupaten Bogor, Jawa Barat (Jabar). Pelaku terlihat membawa benda mirip pistol. Dalam video yang beredar di media sosial, Jumat 2 Agustus 2024, mulanya pelaku terlihat hendak membawa kabur pikap tersebut. Pelaku tampak sempat menabrak beberapa kali. Hingga akhirnya kegaduhan tersebut membuat warga di sekitar memergoki mereka. Kemudian salah satu pelaku lari sambil menodongkan benda mirip pistol tersebut.    Kemudian pelaku membawa kabur mobil pikap tersebut. Pelaku lain yang membawa benda mirip pistol juga ikut menyusulnya. Kapolsek Klapanunggal AKP Silfi Adi Putri mengatakan korban telah membuat laporan. Pihaknya telah menerima laporan tersebut. ""Iya korban sudah buat laporan,"" kata AKP Silfi saat dimintai konfirmasi. Silfi mengatakan kasus tersebut masih diselidiki untuk diungkap pelaku pencuriannya. Penyidik juga mengumpulkan bukti-bukti. ""Iya masih dilidik (diselidiki),"" pungkasnya.","Aksi pencurian mobil pikap terjadi di Desa Bojong, Kecamatan Klapanunggal, Kabupaten Bogor, Jawa Barat (Jabar). Pelaku terlihat membawa benda mirip pistol. Dalam video yang beredar di media sosial, Jumat 2 Agustus 2024, mulanya pelaku terlihat hendak membawa kabur pikap tersebut. Hingga akhirnya kegaduhan tersebut membuat warga di sekitar memergoki mereka. Kapolsek Klapanunggal AKP Silfi Adi Putri mengatakan korban telah membuat laporan. Pihaknya telah menerima laporan tersebut. "" Iya masih dilidik (diselidiki),"" pungkasnya."
Pemilik Daycare Penganiaya Balita di Depok Ditetapkan Jadi Tersangka,detikNews,2024-08-01,Devi Puspitasari,https://news.detik.com/berita/d-7467497/pemilik-daycare-penganiaya-balita-di-depok-ditetapkan-jadi-tersangka,"Polisi menangkap wanita inisial MI, pemilik daycare yang menganiaya balita M (2). MI kini telah ditetapkan sebagai tersangka. ""Iya jadi ini kan kita sudah naik penyidikan ya tadi sore, terus kita melakukan penangkapan. Penangkapan ini tentu sudah ada penetapan tersangkanya,"" kata Kapolres Metro Depok Kombes Arya Perdana, kepada wartawan di kantirnya, Jalan Margonda, Kota Depok, Rabu 31 Juli 2024 malam. Arya mengatakan pihaknya telah melakukan gelar perkara terkait kasus tersebut. Dalam gelar perkara tersebut penyidik menaikkan status MI dari terlapor sebagai tersangka.    ""Tapi yang tadi ini penangkapan, kalau penangkapan tentu gelar penyidikan sudah dilakukan. Gelar penetapan tersangka juga sudah kita lakukan,"" imbuhnya. Saat ini MI diamankan di Polres Metro Depok. Polisi akan melakukan pemeriksaan terhadapnya sebagai tersangka. ""Jadi statusnya ya sudah tertangkap kita ambil keterangannya sekarang,"" imbuhnya.  MI ditangkap di rumahnya di kawasan Depok. Wanita yang juga dikenal sebagai influencer parenting ini ditangkap pada pukul 22.00 WIB, Rabu 31 Juli. ""Kita sudah memeriksa 4 orang saksi tadi, terus kita juga sudah mendapatkan keterangan yang cukup, yang valid, berdasarkan bukti-bukti yang cukup juga maka tadi jam 22.00 WIB kita sudah melakukan penangkapan terhadap yang bersangkutan yaitu tersangka MI,"" imbuhnya. ""Ini ditangkap di rumahnya dalam kondisi baik ya, sekarang sudah berada di Polres Metro Depok ditangkap Satreskrim Polres Depok dipimpin Pak Kasat Reskrim (Kompol Suardi Jumaing),"" imbuhnya. Seperti diketahui kasus ini mengemuka setelah viral di media sosial. Dalam video di media sosial, terlihat pelaku melakukan penganiayaan kepada korban yang saat itu dititipkan orang tuanya di daycare WSI.","Polisi menangkap wanita inisial MI, pemilik daycare yang menganiaya balita M (2). MI kini telah ditetapkan sebagai tersangka. "" Penangkapan ini tentu sudah ada penetapan tersangkanya,"" kata Kapolres Metro Depok Kombes Arya Perdana, kepada wartawan di kantirnya, Jalan Margonda, Kota Depok, Rabu 31 Juli 2024 malam. Arya mengatakan pihaknya telah melakukan gelar perkara terkait kasus tersebut. Saat ini MI diamankan di Polres Metro Depok. Jadi statusnya ya sudah tertangkap kita ambil keterangannya sekarang,"" imbuhnya. MI ditangkap di rumahnya di kawasan Depok. Seperti diketahui kasus ini mengemuka setelah viral di media sosial. Dalam video di media sosial, terlihat pelaku melakukan penganiayaan kepada korban yang saat itu dititipkan orang tuanya di daycare WSI."
"Warga Klaten Ditembak OTK Saat Melintas di Perkampungan, Polisi Selidiki",detikNews,2024-08-02,Achmad Hussein Syauqi,https://news.detik.com/berita/d-7471109/warga-klaten-ditembak-otk-saat-melintas-di-perkampungan-polisi-selidiki,"Seorang warga Klaten berinisial M alias K (30) menjadi korban penembakan orang tak dikenal (OTK) saat sedang melintas di jalanan kampung. Beruntung, nyawa K masih selamat. ""Betul ada laporan kaitannya dengan penembakan. Laporan sudah diterima,"" kata Kapolsek Wedi AKP Eko Pujiyanto dilansir detikJateng, Jumat 2 Agustus 2024. Peristiwa itu terjadi pada Kamis 1 Agustus. Setelah menerima laporan, polisi kemudian memeriksa sejumlah saksi. Dia mengatakan identitas pelaku saat ini masih ditelusuri.    ""Namun untuk pelaku masih diselidiki karena memakai sebo sehingga tidak kelihatan. Korban tidak mengalami luka serius,"" jelas Eko. Eko menyebut korban tertembak senapan angin di bagian ketiaknya. ""Luka peluru senapan angin di ketiak, ditangani di RS Tegalyoso terus pulang. Setelah tidak dirawat inap, terus melapor,"" terangnya. Berdasarkan keterangan warga setempat, Eko ditembak saat tengah berjalan di kampungnya dengan senapan angin. ""Kejadiannya kemarin pagi di kampung korban. Ditembak pakai bedil burung dengan gas infonya,"" ungkap warga yang enggan disebutkan namanya kepada detikJateng. Baca selengkapnya di sini.","Seorang warga Klaten berinisial M alias K (30) menjadi korban penembakan orang tak dikenal (OTK) saat sedang melintas di jalanan kampung. Betul ada laporan kaitannya dengan penembakan. Peristiwa itu terjadi pada Kamis 1 Agustus. Dia mengatakan identitas pelaku saat ini masih ditelusuri. Luka peluru senapan angin di ketiak, ditangani di RS Tegalyoso terus pulang. Kejadiannya kemarin pagi di kampung korban. Ditembak pakai bedil burung dengan gas infonya,"" ungkap warga yang enggan disebutkan namanya kepada detikJateng."
"Dahan Pohon di Bogor Patah Akibat Hujan Deras, Arus Lalin Sempat Tutup",detikNews,2024-08-02,Muchamad Sholihin,https://news.detik.com/berita/d-7471067/dahan-pohon-di-bogor-patah-akibat-hujan-deras-arus-lalin-sempat-tutup,"Hujan deras disertai angin kencang mengakibatkan dahan pohon tumbang di Jalan RE Martadinata, Kota Bogor. Dahan pohon sepanjang 20 meter dengan diameter 120 sentimeter itu sempat melintang di tengah jalan raya hingga menutup akses kendaraan. ""Dahan pohon patah jenis pohon mahoni, dengan ukuran panjang kurang lebih 20 meter dan berdiameter kurang lebih 150 sentimeter,"" kata Kepala Pelaksana BPBD Kota Bogor Hidayatullah, Jumat 2 Agustus 2024. Hidayatullah mengatakan peristiwa terjadi diduga akibat hujan deras disertai angin kencang yang melanda wilayah tersebut sore tadi. Dahan pohon melintang di tengah jalan dan mengakibatkan arus lalu lintas sempat tertutup.    ""Dahan pohon patah terjadi disebabkan oleh hujan deras disertai tiupan angin kencang yang terjadi di wilayah tersebut,"" kata Hidayatullah. ""Dahan pohon patah jenis pohon mahoni ini dampaknya menutupi jalan raya, sehingga arus lalulintas kendaraan menjadi terhambat,"" sambungnya. Pohon tumbang yang terjadi sekitar pukul 17.45 WIB tersebut berhasil dievakuasi sekitar pukul 19.15 WIB. Arus lalu lintas yang terdampak selama sekitar 1,5 jam akhirnya bisa kembali normal. ""Penanganan dahan pohon patah telah selesai dilaksanakan. Kondisi arus lalulintas telah lancar kembali,"" imbuhnya.","Hujan deras disertai angin kencang mengakibatkan dahan pohon tumbang di Jalan RE Martadinata, Kota Bogor. Dahan pohon sepanjang 20 meter dengan diameter 120 sentimeter itu sempat melintang di tengah jalan raya hingga menutup akses kendaraan. "" Hidayatullah mengatakan peristiwa terjadi diduga akibat hujan deras disertai angin kencang yang melanda wilayah tersebut sore tadi. Dahan pohon patah jenis pohon mahoni ini dampaknya menutupi jalan raya, sehingga arus lalulintas kendaraan menjadi terhambat,"" sambungnya. Arus lalu lintas yang terdampak selama sekitar 1,5 jam akhirnya bisa kembali normal. "" Penanganan dahan pohon patah telah selesai dilaksanakan."
KPK Geledah Kantor di Balikpapan Terkait Kasus Korupsi di LPEI,detikNews,2024-08-02,Yogi Ernes,https://news.detik.com/berita/d-7471062/kpk-geledah-kantor-di-balikpapan-terkait-kasus-korupsi-di-lpei,"KPK menggeledah sebuah kantor di wilayah Balikpapan. KPK mengatakan penggeledahan itu terkait penyidikan kasus korupsi di Lembaga Pembiayaan Ekspor Indonesia (LPEI). ""Geledah LPEI,"" kata Jubir KPK Tessa Mahardhika kepada wartawan, Jumat 2 Agustus 2024. Dia menjawab pertanyaan soal kegiatan geledah di Balikpapan terkait kasus korupsi apa. Tessa belum menjelaskan kantor yang digeledah oleh penyidik KPK di Balikpapan. Namun, dia menegaskan kegiatan tersebut bukan merupakan operasi tangkap tangan (OTT).    ""Ada kegiatan penggeledahan KPK di Balikpapan perkara LPEI. Namun untuk info lebih jelasnya belum bisa kami infokan dulu karena masih berlangsung,"" katanya. ""Bukan OTT,"" sambungnya. KPK sebelumnya menetapkan tujuh orang sebagai tersangka dugaan korupsi di Lembaga Pembiayaan Ekspor Indonesia (LPEI). Para tersangka terdiri atas penyelenggara negara dan pihak swasta. ""Untuk diketahui, bahwa per tanggal 26 Juli 2024, KPK telah menetapkan tujuh orang tersangka yang terdiri dari penyelenggara negara dan swasta terkait penyidikan dugaan tindak pidana korupsi pemberian fasilitas pembiayaan dari Lembaga Pembiayaan Ekspor Indonesia,"" kata juru bicara KPK Tessa Mahardhika kepada wartawan, Rabu 31 Juli. Tessa belum menjelaskan siapa saja tersangka tersebut. Dia mengatakan penyidik terus melakukan pemeriksaan kepada para saksi dan penyitaan barang bukti. Dia hanya mengatakan tujuh tersangka tersebut telah dicegah ke luar negeri. Mereka dicegah ke luar negeri selama 6 bulan ke depan. ""Larangan berpergian ke luar negeri tersebut berlaku selama enam bulan ke depan,"" katanya.","KPK menggeledah sebuah kantor di wilayah Balikpapan. KPK mengatakan penggeledahan itu terkait penyidikan kasus korupsi di Lembaga Pembiayaan Ekspor Indonesia (LPEI). "" Dia menjawab pertanyaan soal kegiatan geledah di Balikpapan terkait kasus korupsi apa. Tessa belum menjelaskan kantor yang digeledah oleh penyidik KPK di Balikpapan. Para tersangka terdiri atas penyelenggara negara dan pihak swasta. "" Untuk diketahui, bahwa per tanggal 26 Juli 2024, KPK telah menetapkan tujuh orang tersangka yang terdiri dari penyelenggara negara dan swasta terkait penyidikan dugaan tindak pidana korupsi pemberian fasilitas pembiayaan dari Lembaga Pembiayaan Ekspor Indonesia,"" kata juru bicara KPK Tessa Mahardhika kepada wartawan, Rabu 31 Juli. Dia hanya mengatakan tujuh tersangka tersebut telah dicegah ke luar negeri. Mereka dicegah ke luar negeri selama 6 bulan ke depan. """
