title,category,publish_date,article_url,content,summary
Tulisan Menyentuh Boy William untuk Sang Adik,News & Entertainment,2019-09-13,https://www.fimela.com/news-entertainment/read/4061941/tulisan-menyentuh-boy-william-untuk-sang-adik,"Duka sedang menyelimuti keluarga ,. Melalui Instagram Story, ia menyampaikan jika adik kandungnya, Raymond Hartanto meninggal dunia pada Rabu 11 September 2019.,Rasa kehilangan pun dirasakan oleh Boy William. Melalui akun Instagram pribadinya, ia menuliskan isi hatinya tentang Raymond Hartanto yang meninggal dunia.,""Beristirahat dengan tenang adik kecilku. Apakah di atas sana menyenangkan? Aku akan menunggu sampai tiba giliranku. Jemput aku saat aku di sana,"" tulis Boy William.,Selain itu, Boy juga mengatakan jika ia tidak akan melupakan sang adik. Jiwa sang adik akan selalu Boy William dan keluarga.,""Kamu dicintai. Aku ada saat kamu dilahirkan ke dunia dan aku juga menyaksikan saat kamu pergi. I love you i love you i love you i love you Ray,"" lanjutnya.,Ucapan duka dituliskan oleh beberap selebriti Indonesia atas meninggalnya adik ,. Mereka juga mendoakan yang terbaik untuk Raymond Hartanto agar mendapat tempat terbaik di sisi-Nya.","Melalui Instagram Story, ia menyampaikan jika adik kandungnya, Raymond Hartanto meninggal dunia pada Rabu 11 September 2019.,Rasa kehilangan pun dirasakan oleh Boy William. Melalui akun Instagram pribadinya, ia menuliskan isi hatinya tentang Raymond Hartanto yang meninggal dunia. Jemput aku saat aku di sana,"" tulis Boy William. Aku ada saat kamu dilahirkan ke dunia dan aku juga menyaksikan saat kamu pergi. Mereka juga mendoakan yang terbaik untuk Raymond Hartanto agar mendapat tempat terbaik di sisi-Nya."
"Anniversary, Cantiknya Memes Berbalut Kebaya saat Menikah dengan Addie MS",News & Entertainment,2019-09-13,https://www.fimela.com/news-entertainment/read/4061754/anniversary-cantiknya-memes-berbalut-kebaya-saat-menikah-dengan-addie-ms,"dan , tengah merayakan ulang tahun pernikahan. Tepat di tanggal 13 September 2019 ini, keduanya mengingat kembali pernikahan yang telah diselenggarakan pada 32 tahun silam. Sebuah waktu yang panjang pada sebuah pernikahan.,Di laman Instagramnya, Addie MS pun mengunggah sebuah foto yang menampakkan keduanya pada saat melangsungkan pernikahan. Keduanya lengkap dengan busana pengantin yang mengambil konsep pakaian adat.,Memes terlihat begitu cantik dengan kebaya berwarna putih. Rambutnya disanggul dan dihiasi dengan tiara serta untaian bunga melati. Senyumnya tersungging begitu manis dengan riasan yang begitu pas.,Sementara Addie MS mengenakan beskap putih dengan bawahan kain batik, lengkap dengan blangkon yang menghias kepala. Sebuah keris diselipkan di depan, seolah dirinya siap untuk melindungi keluarga yang akan dibinanya dari apapun.,""Hari ini, 32 tahun yang lalu,"" tulis , di laman Instagramnya, addiems999 baru-baru ini.,Sebagaimana diketahui, dari pernikahan yang dilakukan keduanya tersebut, lahir lah dua anak berjenis kelamin pria bernama Kevin Aprilio dan Tristan Juliano. Atas unggahan tersebut, kolom komentar Addie MS pun banjir komentar.,""Pasangan ideal.. Semoga rukun bahagia sampai kaken ninen ya mas Adie & mbak Memes,"" tutur akun niniksw30. ""Mbak memes ayuuuuneeee,"" puji akun bernama ratnadewi3585.","dan , tengah merayakan ulang tahun pernikahan. Tepat di tanggal 13 September 2019 ini, keduanya mengingat kembali pernikahan yang telah diselenggarakan pada 32 tahun silam. ,Di laman Instagramnya, Addie MS pun mengunggah sebuah foto yang menampakkan keduanya pada saat melangsungkan pernikahan. Keduanya lengkap dengan busana pengantin yang mengambil konsep pakaian adat. Rambutnya disanggul dan dihiasi dengan tiara serta untaian bunga melati. Senyumnya tersungging begitu manis dengan riasan yang begitu pas. ,""Hari ini, 32 tahun yang lalu,"" tulis , di laman Instagramnya, addiems999 baru-baru ini. Mbak memes ayuuuuneeee,"" puji akun bernama ratnadewi3585."
"Usai Kontroversi Buteyko, Andien Ungkap Manfaat Push Bike bagi Anak",News & Entertainment,2019-09-13,https://www.fimela.com/news-entertainment/read/4061124/usai-kontroversi-buteyko-andien-ungkap-manfaat-push-bike-bagi-anak,"belakangan dikenal sebagai seorang selebriti yang memiliki cara-cara unik dalam mendidik anaknya, Kawa. Satu contoh adalah memplester mulut kala tidur atau teknik Buteyko yang beberapa waktu lalu menuai kontroversi.,Baru-baru ini, Andien kembali memperkenalkan sebuah hal yang lumayan unik. Adalah push bike atau balance bike yang ia peruntukkan bagi anaknya, bukan sebagaimana umumnya sepeda dengan menggunakan pedal.,""Berawal dari pas honeymoon di Jepang dulu ngeliat anak-anak kecil pada naik push bike bareng sama ibunya, dan setelah itu nyari tau lebih dalam lagi tentang benefitnya,"" kata Andien di laman Instagramnya, andienaisyah baru-baru ini.,Setelah melakukan pencarian informasi secara mendalam, akhirnya Andien pun mengetahui ada banyak manfaat yang bisa diperoleh dari penggunaan push bike bagi anak. Sekadar diketahui, sepeda ini tanpa pedal dan rantai.,""And here we are. How we love the decision to introduce him to push bike. Kenapa gak ada pedalnya. Balance bike atau push bike, adalah sepeda tanpa pedal digerakkan dengan kaki. Melatih keseimbangan,"" tutur , dan suaminya.,Dibandingkan dengan sepeda yang harus dikayuh menggunakan pedal, jenis push bike ini memiliki beberapa keunggulan menurut Andien dan suaminya. Salah satunya adalah lebih mudah digunakan oleh anak-anak.,""Gampang digunakan. Juga buat melatih koordinasi dia. Anak bener-bener berusaha lari dan koordinasi baik dari tangan, kaki, mata ketika jalan, belok kanan kiri, mengindar sesuatu,"" ujar Andien.,Terkadang ketika orang tua mengajari anaknya bersepeda, ada sebentuk tekanan yang diberikan. Namun ketika menggunakan push bike ini seorang anak bisa merasakan kesenangan karena kemudahan tersebut.,""Cara paling aman untuk berlatih sepeda. Pede berlatih keseimbangan sendiri, jadi fun banget dan ga ada tekanan,"" tandas Andien.","belakangan dikenal sebagai seorang selebriti yang memiliki cara-cara unik dalam mendidik anaknya, Kawa. ,""Berawal dari pas honeymoon di Jepang dulu ngeliat anak-anak kecil pada naik push bike bareng sama ibunya, dan setelah itu nyari tau lebih dalam lagi tentang benefitnya,"" kata Andien di laman Instagramnya, andienaisyah baru-baru ini. How we love the decision to introduce him to push bike. Balance bike atau push bike, adalah sepeda tanpa pedal digerakkan dengan kaki. Melatih keseimbangan,"" tutur , dan suaminya. ,Dibandingkan dengan sepeda yang harus dikayuh menggunakan pedal, jenis push bike ini memiliki beberapa keunggulan menurut Andien dan suaminya. Salah satunya adalah lebih mudah digunakan oleh anak-anak. ,Terkadang ketika orang tua mengajari anaknya bersepeda, ada sebentuk tekanan yang diberikan. ,""Cara paling aman untuk berlatih sepeda."
"Ulang Tahun, Yeonjun TXT Jadi Trending Topik",News & Entertainment,2019-09-13,https://www.fimela.com/news-entertainment/read/4061890/ulang-tahun-yeonjun-txt-jadi-trending-topik,"TXT merayakan ulang tahunnya pada Jumat 13 September 2019. Hal ini menjadi pusat perbincangan di media sosial terutama Twitter. Para penggemarnya membuat berbagai ucapan di Twitter untuk merayakan ulang tahun sang idola.,Siapa yang menyangka jika nama Yeonjun TXT menjadi trending topik Twitter nomor satu di dunia. Kebahagiaan perayaan ulang tahun Yeonjun ini tak hanya dirasakan oleh para penggemar. Persoenl TXT lainnya juga memberikan ucapan selamat kepada Yeonjun melalui akun Twitter resmi TXT.,Saat lewat tengah malam, Taehyun membuat kicauan untuk mengucapkan selamat ulang tahun kepada Yeonjun. Tak hanya memberi ucapan, Taehyun juga mengunggah saat ia dan Yeonjun sedang menari.,Seakan tidak mau kalah, Hueningkai pun mengunggah ucapan manis melalui akun Twitter. Ia mengunggah sebuah foto grup lengkap dengan semua personel TXT lainnya.,""Member paling tua yang terasa seperti paling muda,"" tulis Hueningkai dalam keterangan gambar tersebut, dikutip dari Soompi.,Melalui akun yang sama, Yeonjun mengunggah ucapan terima kasih kepada para personel TXT yng sudah memberinya kejutan ulang tahun. Selain itu, ia jug mengunggah beberapa foto grup.,""Aku sangat berterima kasih pada para memberku yang telah memberiku pesta kejutan untuk ulang tahunku, dan aku sangat mencintai kalian. Aku benar-benar bahagia,"" tulis , TXT.","TXT merayakan ulang tahunnya pada Jumat 13 September 2019. Hal ini menjadi pusat perbincangan di media sosial terutama Twitter. ,Siapa yang menyangka jika nama Yeonjun TXT menjadi trending topik Twitter nomor satu di dunia. Kebahagiaan perayaan ulang tahun Yeonjun ini tak hanya dirasakan oleh para penggemar. Persoenl TXT lainnya juga memberikan ucapan selamat kepada Yeonjun melalui akun Twitter resmi TXT.,Saat lewat tengah malam, Taehyun membuat kicauan untuk mengucapkan selamat ulang tahun kepada Yeonjun. Ia mengunggah sebuah foto grup lengkap dengan semua personel TXT lainnya. ,""Aku sangat berterima kasih pada para memberku yang telah memberiku pesta kejutan untuk ulang tahunku, dan aku sangat mencintai kalian."
"Baru Tayang, Ini Sinopsis Warkop DKI Reborn",News & Entertainment,2019-09-13,https://www.fimela.com/news-entertainment/read/4062055/baru-tayang-ini-sinopsis-warkop-dki-reborn,"Film , versi baru saja dirilis pada Kamis (12/9). Dalam versi terbaru ini, Aliando Syarief akan menggantikan Abimana untuk memerankan tokoh Dono, Randy Danistha menggantikan Tora Sudiro sebagai Indro, dn Adipati Dolken menggantikan Vino Bastian sebagai Kasino.,Dalam film Warkop DKI Reborn, Kasino, Indro, dan Dono mendapatkan tugas sebagai agen polisi rahasia. Mereka berada di bawah kepimimpinan Komandan Cok yang diperankan oleh Indro Warkop. Mereka menyelidiki money laudry di dunia perfilman Indonesia tepatnya di sebuah PH yang dimiliki Amir Muka.,Akhirnya Warkop DKI pun harus terjun ke dunia film dan terlibat dalam produksi film komedi agar mendapat informasi. Mereka pun dipasangkan dengan artis sinetron yang mencoba dunia film bernam Inka.,Penelurusan mereka tak hanya berhenti dalam produksi film. Warkop DKI juga harus mengikuti hidup seorang selebriti yang glamor seperti datang ke sebuah pesta.,Namun sayangnya penelusuran Warkop DKI tidak selalu berjalan mulus. Ketika menghadiri sebuah pesta, mereka yang sedang menyelidiki malah menyeret Inka terjebak dalam urusan mereka. Dan mereka pun terkurung dalam sebuah ruangan dan pingsan.,Ketika bangun, Warkop DKI harus menghadapi masalah lain.. Mereka kaget ketika bangun di padang pasir dan Inka menghilang. Pencarian Inka pun membuat Warkop DKI masuk ke dalam pertualangan lain.,Selain Aliando, Randy, dan Adipati, film , juga dibintangi oleh Mandra, Mawar De Jongh, Shalsabila, dan Dewa Dayana.","Film , versi baru saja dirilis pada Kamis (12/9). Dalam versi terbaru ini, Aliando Syarief akan menggantikan Abimana untuk memerankan tokoh Dono, Randy Danistha menggantikan Tora Sudiro sebagai Indro, dn Adipati Dolken menggantikan Vino Bastian sebagai Kasino. Mereka menyelidiki money laudry di dunia perfilman Indonesia tepatnya di sebuah PH yang dimiliki Amir Muka. ,Akhirnya Warkop DKI pun harus terjun ke dunia film dan terlibat dalam produksi film komedi agar mendapat informasi. Mereka pun dipasangkan dengan artis sinetron yang mencoba dunia film bernam Inka. ,Namun sayangnya penelusuran Warkop DKI tidak selalu berjalan mulus. Ketika menghadiri sebuah pesta, mereka yang sedang menyelidiki malah menyeret Inka terjebak dalam urusan mereka. Dan mereka pun terkurung dalam sebuah ruangan dan pingsan."
Film Cek Toko Sebelah Antre Setahun di Badan Sensor Cina,News & Entertainment,2019-09-13,https://www.fimela.com/news-entertainment/read/4062181/film-cek-toko-sebelah-antre-setahun-di-badan-sensor-cina,"Film garapan Ernest Prakasa , menuai sukses besar di Tanah Air. Film yang resmi dirilis di Tanah Air pada Desember 2016 silam itu meraih 2,5 juta penonton. Sukses di Tanah Air, film drama komedi yang juga dibuat versi serial itu juga mengantongi tawaran tayang di bioskop-bioskop Cina.,Namun, film yang dibintangi ,, Adinia Wirasti, Dion Wiyoko, dan Gisella Anastasia itu hingga kini belum ada kabar kapan ditayangkan. Menurut aktor sekaligus sutradara film tersebut, Ernest, filmnya masih dalam antrean badan sensor di Cina.,Sebagaimana diketahui, bukan hal mudah mendapatkan stempel lulus sensor dan bisa tayang di Negeri Tirai Bambu tersebut. Badan sensor di Cina, tidak hanya ketat produksi dari negara lain, tapi berlaku juga produksi lokal.,""Kita sudah dapat pihak yang akan mendistribusikan di bioskop Cina. Tapi proses sensor di badan sensor Cina itu sangat ketat sekali. Kalau nggak salah prosesnya udah mau setahun deh antre surat sensor,"" kata Ernest ditemui di kawasan SCBD, Jakarta Selatan, beberapa hari lalu seperti dilansir dari Kapanlagi.com.,Meski telah hampir setahun antre menunggu surat lulus sensor dari negara tersebut, Ernest yakin film garapannya bisa lulus sensor. Ia melihat ada beberapa hal yang tak bisa tayang, diantaranya film horor.,""Film Cek Toko Sebelah menurut kita relatif aman. Kalau suratnya sudah dapat, filmnya bisa langsung tayang. Proses sensor ini yang cukup challenging,"" tambahnya.,Masih menurut Ernest, bila filmnya mendapat surat lolos sensor dan tayang, menjadi kebanggan tersendiri. Berarti, film Cek Toko Sebelah merupakan film pertama dari Indonesia yang tayang di Cina.,""Belum pernah ada film Indonesia yang tayang di bioskop Cina. Kalau dapat surat, CEK TOKO SEBELAH akan menjadi film pertama yang tayang di sana. Sukses atau nggak belum tahu, karena belum ada history seperti apa reaksi masyarakat di sana, baru akan dicoba,"" ujar , lagi.","Film garapan Ernest Prakasa , menuai sukses besar di Tanah Air. Sukses di Tanah Air, film drama komedi yang juga dibuat versi serial itu juga mengantongi tawaran tayang di bioskop-bioskop Cina. Tapi proses sensor di badan sensor Cina itu sangat ketat sekali. ,Meski telah hampir setahun antre menunggu surat lulus sensor dari negara tersebut, Ernest yakin film garapannya bisa lulus sensor. Ia melihat ada beberapa hal yang tak bisa tayang, diantaranya film horor. ,""Film Cek Toko Sebelah menurut kita relatif aman. Kalau suratnya sudah dapat, filmnya bisa langsung tayang. Proses sensor ini yang cukup challenging,"" tambahnya. Berarti, film Cek Toko Sebelah merupakan film pertama dari Indonesia yang tayang di Cina. Sukses atau nggak belum tahu, karena belum ada history seperti apa reaksi masyarakat di sana, baru akan dicoba,"" ujar , lagi."
"BalkonJazz Festival Siap Dimulai, Suasana Desa Ngejazz Menanti",News & Entertainment,2019-09-13,https://www.fimela.com/news-entertainment/read/4062305/balkonjazz-festival-siap-dimulai-suasana-desa-ngejazz-menanti,"akhirnya siap diselenggarakan besok, Sabtu 14 September 2019 di Balkondes (Balai Ekonomi Desa) Tuksongo, Kecamatan Borobudur, Kabupaten Magelang, Jawa Tengah. Festival ini merupakan sebuah bentuk apresiasi tertinggi terhadap potensi lokal yang dimiliki masyarakat Indonesia,,Acara ini sekaligus menjadi momen tak terlupakan dengan hadirnya musik-musik terbaik yang berpadu secara utuh bersama kekayaan alam sekitar, serta beragam potensi lokal yang dimiliki oleh masyarakatnya.,Inisiator dan Direktur Balkonjazz Festival, Bakkar Wibowo dari Sinergi Nusantara menuturkan, BalkonJazz Festival 2019 setidaknya akan diramaikan oleh sebanyak 5.000-an penonton yang berdatangan dari berbagai daerah di Jawa Tengah & DIY khususnya. Kata Bakkar, antusias dari masyarakat begitu besar untuk bisa terlibat secara langsung menyaksikan beragam potensi lokal yang dimiliki daerah ini. Apalagi festival ini pun disuguhkan secara gratis kepada masyarakat.,“Semua persiapan untuk ,besok berjalan cukup baik, dan saya tidak menyangka antusiasme masyarakat untuk gelaran ini lebih besar dari yang kami perkirakan sebelumnya. Bagi kami, BalkonJazz itu ibarat sebuah Balkon, di mana seperti yang kita ketahui bahwa Balkon secara filosofis sebagai tempat bagi seseorang untuk menunjukan sesuatu yang ia miliki. Dan besok adalah kesempatan bagi masyarakat seputaran Balkondes untuk menunjukan potensinya kepada masyarakat luas lewat BalkonJazz,” ungkap Bakkar.,Direktur PT Manajemen CBT Nusantara, Jatmika Budi Santoso selaku pengelola dari Balkondes menjelaskan, selain gelaran musik yang akan menampilkan Yura Yunita, Rio Febrian, Payung Teduh, Dialog Dini Hari, Langit Sore, Tashoora, Nostress dan FRAU, dalam BalkonJazz Festival 2019 ini pun akan ada sesuatu hal bernama Pasar Balkon. Pasar Balkon sendiri merupakan ajang di mana masyarakat-masyarakat yang hidup di sekitaran Balkondes akan menunjukan potensi yang mereka miliki terhadap khalayak luas.,“Misalnya seperti produk pertanian masyarakat, produk makanan lokal, kerajinan tangan dan masih banyak lagi akan ada di Pasar Balkon. Seluruh tenant yang kami sediakan di Pasar Balkon sudah penuh semua. Masyarakat bisa berinteraksi secara langsung tentang apa yang mereka miliki kepada pengunjung di ,. Semoga ini akan menjadi awal yang baik di mana ekonomi masyarakat lokal bisa lebih terangkat dan terus bertumbuh,” jelas Jatmika.","akhirnya siap diselenggarakan besok, Sabtu 14 September 2019 di Balkondes (Balai Ekonomi Desa) Tuksongo, Kecamatan Borobudur, Kabupaten Magelang, Jawa Tengah. Festival ini merupakan sebuah bentuk apresiasi tertinggi terhadap potensi lokal yang dimiliki masyarakat Indonesia,,Acara ini sekaligus menjadi momen tak terlupakan dengan hadirnya musik-musik terbaik yang berpadu secara utuh bersama kekayaan alam sekitar, serta beragam potensi lokal yang dimiliki oleh masyarakatnya. Apalagi festival ini pun disuguhkan secara gratis kepada masyarakat. ,Direktur PT Manajemen CBT Nusantara, Jatmika Budi Santoso selaku pengelola dari Balkondes menjelaskan, selain gelaran musik yang akan menampilkan Yura Yunita, Rio Febrian, Payung Teduh, Dialog Dini Hari, Langit Sore, Tashoora, Nostress dan FRAU, dalam BalkonJazz Festival 2019 ini pun akan ada sesuatu hal bernama Pasar Balkon. Seluruh tenant yang kami sediakan di Pasar Balkon sudah penuh semua. Masyarakat bisa berinteraksi secara langsung tentang apa yang mereka miliki kepada pengunjung di ,. Semoga ini akan menjadi awal yang baik di mana ekonomi masyarakat lokal bisa lebih terangkat dan terus bertumbuh,” jelas Jatmika."
Puisi Mengharukan Najwa Shihab untuk BJ Habibie,News & Entertainment,2019-09-13,https://www.fimela.com/news-entertainment/read/4061224/puisi-mengharukan-najwa-shihab-untuk-bj-habibie,"Kepergian , meninggalkan duka yang mendalam bagi keluarga maupun rakyat Indonesia. Salah satu selebriti Indonesia yang berduka adalah Najwa Shihab.,Perempuan kelahiran 16 September 1977 ini punya cara tersendiri untuk menggambarkan rasa kehilangan BJ Habibie. Najwa Shihab menuliskan puisi sambil mengunggah foto BJ Habbie.,“Duka kembali menyambangi kita semua, BJ Habibie baru saja dipanggil Yang Kuasa. Seorang panutan yang mengarungi berbagai zaman, sosok yang pandangannya merentang jauh ke depan,” tulisnya.,Kita akan merasa kehilangan yang tak terpulihkan, karena Habibie mungkin takkan pernah tergantikan,” lanjutnya.,“Tinggallah suri tauladan yang bisa dipelajari bersama, visi besarnya tentang Indonesia seperti mutiara. Sembari bersedih dengan atau tanpa kata-kata, mari mengenang jejak yang ditapakkan Si Mata Jenaka,” tutupnya., meninggal dunia pada Rabu 11 September 2019 petang, pukul 18.05 WIB di RSPAD Gatot Subroto, Jakarta Pusat. Ia pergi meninggalkan dua anak bernama Iham Akbar Habibie dan Thareq Kemal Habibie. Jasad BJ Habibie dimakamkan berdampingan dengan makam istrinya, Ainun yang sudah lebih dahulu meninggal dunia.","Kepergian , meninggalkan duka yang mendalam bagi keluarga maupun rakyat Indonesia. Salah satu selebriti Indonesia yang berduka adalah Najwa Shihab. ,“Duka kembali menyambangi kita semua, BJ Habibie baru saja dipanggil Yang Kuasa. ,“Tinggallah suri tauladan yang bisa dipelajari bersama, visi besarnya tentang Indonesia seperti mutiara. Ia pergi meninggalkan dua anak bernama Iham Akbar Habibie dan Thareq Kemal Habibie. Jasad BJ Habibie dimakamkan berdampingan dengan makam istrinya, Ainun yang sudah lebih dahulu meninggal dunia."
Mengintip Karakter Zodiak Virgo dalam Diri Andien,News & Entertainment,2019-09-13,https://www.fimela.com/news-entertainment/read/4061213/mengintip-karakter-zodiak-virgo-dalam-diri-andien,"Andini Aisyah Haryadi atau lebih dikenal dengan nama , merupakan perempuan kelahiran Jakarta, 25 Agustus 1985. Dengan tanggal lahir tersebut, Andien masuk ke dalam zodiak virgo yang menaungi orang yang lahir antara 22 Agustus sampai 22 September.,Menurut beberapa sumber, virgo merupaka sosok yang pekerja keras, perfectionist, simple, senang melayani, percaya diri, dan fokus pada pekerjaan. Tak heran jika mereka memiliki kemampuan mewujudkan keinginan secara sempurna.,Cara berpikirnya praktis, analistis, kritis, namunncenderung keras kepala, dingin, dan logis. Tentunya hal ini sangat cocok dengan Andien yang sering memberikan pendidikan dan perawatan yang unik kepada anak.,Meski terkadang menuai pro dan kontra, namun Andien nyatanya mampu membalas dengan argumen yang logis dan berdasar pada pengetahuan yang diperolehnya. Sebuah sikap praktis, analitis, serta logis.,Virgo dan mungkin juga ,, sangat perfeksionis dan ini bisa membuat orang disekelilingnya menjadi risih. Jika segala sesuatunya tak berjalan seperti yang diharapkan, maka ia akan marah. Akan tetapi, mereka selalu bersedia menolong orang lain yang butuh bantuan.,Salah satu yang bisa didapatkan dari sosok Andien adalah dirinya yang selalu bisa tampil modis dengan berbagai gayanya. Ya, sosok virgo memang selalu tampil rapi, bersih dan wangi.,Mereka biasanya mau segala sesuatu dikerjakan dengan baik dan sempurna. Mereka ingin selalu mendapatkan perhatian dari sekelilingnya sebab kesempurnaan dan efisiensinya.","Andini Aisyah Haryadi atau lebih dikenal dengan nama , merupakan perempuan kelahiran Jakarta, 25 Agustus 1985. ,Menurut beberapa sumber, virgo merupaka sosok yang pekerja keras, perfectionist, simple, senang melayani, percaya diri, dan fokus pada pekerjaan. Tak heran jika mereka memiliki kemampuan mewujudkan keinginan secara sempurna. ,Cara berpikirnya praktis, analistis, kritis, namunncenderung keras kepala, dingin, dan logis. Jika segala sesuatunya tak berjalan seperti yang diharapkan, maka ia akan marah. Akan tetapi, mereka selalu bersedia menolong orang lain yang butuh bantuan. ,Salah satu yang bisa didapatkan dari sosok Andien adalah dirinya yang selalu bisa tampil modis dengan berbagai gayanya. Mereka ingin selalu mendapatkan perhatian dari sekelilingnya sebab kesempurnaan dan efisiensinya."
"Ariana Grande, Miley Cyrus dan Lana Del Rey Tampil Seksi di Don't Call Me Angel",News & Entertainment,2019-09-13,https://www.fimela.com/news-entertainment/read/4062180/ariana-grande-miley-cyrus-dan-lana-del-rey-tampil-seksi-di-dont-call-me-angel,"Apa jadinya jika tiga penyanyi berkarakter kuat bersatu dalam kolaborasi? Hal itu dilakukan oleh ,, ,dan ,yang baru saja merilis single Don't Call Me Angel hari ini, Jumat 13 September 2019.,Seperti yang bisa ditebak, lagu ini merupakan soundtrack film Charlie's Angels 2019. Dan ketiga penyanyi ini pun menjadi ikon yang layak untuk terlibat di film legendaris tersebut.,Ariana mengemban part yang cukup banyak di lagu ini, bergantian dengan Miley Cyrus yang tampil garang. Sementara Lana Del Rey meski hanya mengambil alih bagian bridge, perannya justru membuat lagu menjadi magis.,Don't Call Me Angel merangkum tiga karakter dari ,, ,dan ,. Dibalut dengan MV yang apik, lagu ini bisa jadi anthem untuk para wanita kuat di luar sana.,MV yang disuguhkan ketiga penyanyi menjadi daya tarik tersendiri. Secara teknik pengambilan gambar hingga kostum seksi yang mereka kenakan memperkuat pesan yang ingin disampaikan.,Don't Call Me Angel memiliki pesan bahwa wanita juga bisa melakukan hal-hal besar. Mereka bukan cuma malaikat yang ingin dimanjakan, tapi juga sosok yang bisa berdiri sendiri dan tak bisa diperbudak siapapun.,Beberapa adegan menunjukkan betapa liarnya Ari, Miley dan Lana. Ariana terlihat seksi dengan kostum malaikat hitam, sementara Miley lebih menonjolkan style boyish yang tak kalah keren. Lalu Lana Del Rey tetap dengan sisi misteriusnya yang membius.","Apa jadinya jika tiga penyanyi berkarakter kuat bersatu dalam kolaborasi? Hal itu dilakukan oleh ,, ,dan ,yang baru saja merilis single Don't Call Me Angel hari ini, Jumat 13 September 2019.,Seperti yang bisa ditebak, lagu ini merupakan soundtrack film Charlie's Angels 2019. ,Ariana mengemban part yang cukup banyak di lagu ini, bergantian dengan Miley Cyrus yang tampil garang. Secara teknik pengambilan gambar hingga kostum seksi yang mereka kenakan memperkuat pesan yang ingin disampaikan. ,Don't Call Me Angel memiliki pesan bahwa wanita juga bisa melakukan hal-hal besar. Mereka bukan cuma malaikat yang ingin dimanjakan, tapi juga sosok yang bisa berdiri sendiri dan tak bisa diperbudak siapapun. Lalu Lana Del Rey tetap dengan sisi misteriusnya yang membius."
