title,category,publish_date,article_url,content,summary
Salmafina Sunan Ungkap Sunan Kalijaga Sudah Bisa Terima Perpindahan Keyakinannya,SELEBRITI,2019-07-31,https://www.kapanlagi.com/showbiz/selebriti/salmafina-sunan-ungkap-sunan-kalijaga-sudah-bisa-terima-perpindahan-keyakinannya-99f177.html,"Meski sempat menghilang dan membuat,khawatir, kini hubungan,dengan ayahnya sudah membaik. Bahkan Sunan Kalijaga sudah menerima fakta bahwa sekarang anaknya sudah berpindah keyakinan.,Hal itu terungkap dari postingan Salmafina ketika melakukan sesi tanya jawab di Insta Story. Di antara beberapa pertanyaan yang masuk, Salmafina memutuskan untuk menjawab soal hubungannya dengan ayahnya.,Netizen yang bertanya, penasaran bagaimana hubungan Salmafina dengan ayahnya sekarang. Salma pun menegaskan bahwa ia dan Sunan sudah tak lagi bertengkar.,,,,,Belakangan hubungan Salmafina dan Sunan Kalijaga kerap bertemu. Meski Sunan mengaku belum bicara soal kepindahan agama putrinya, namun Salma menyebut bahwa ayahnya sudah mulai bisa menerima.,,,,Pada kesempatan yang sama, Salmafina juga membahas tentang media yang mengejarnya di Gereja kala ia selesai beribadah. Ia mengaku sudah memaafkan semua orang yang mengejarnya kala itu.,","Meski sempat menghilang dan membuat,khawatir, kini hubungan,dengan ayahnya sudah membaik. Bahkan Sunan Kalijaga sudah menerima fakta bahwa sekarang anaknya sudah berpindah keyakinan. ,Netizen yang bertanya, penasaran bagaimana hubungan Salmafina dengan ayahnya sekarang. Salma pun menegaskan bahwa ia dan Sunan sudah tak lagi bertengkar. Ia mengaku sudah memaafkan semua orang yang mengejarnya kala itu.,"
"Dipetisi Karena Bahas Oplas & Pajang Foto Jimin BTS, Ini Kata Satria Mulia",SELEBRITI,2019-07-05,https://www.kapanlagi.com/showbiz/selebriti/dipetisi-karena-bahas-oplas-38-pajang-foto-jimin-bts-ini-kata-satria-mulia-273e1b.html,"Nama,mendadak jadi perbincangan fans K-Pop, khususnya para BTS Army belakangan ini. Hal ini tak lain dikarenakan unggahan Satria di akun Instagramnya yang dinilai mencemarkan nama baik dan melakukan ujaran kebencian.,Selasa (2/7) kemarin, Satria mengunggah foto before after operasi plastik. Yang membuat banyak orang jengkel adalah, ia menyandingkan foto dirinya (sebelum oplas) dengan Jimin BTS (sesudah oplas). Kemarahan netizen makin memuncak karena caption yang dituliskan Satria yang bernada sarkastik.,Selain menuliskan komentar-komentar hujatan, muncul juga petisi dengan judul 'Bantu Laporkan Satria Mulia karena pencemaran nama baik dan ujaran kebencian'. ""Fans K-Pop di Indonesia itu banyak. Mereka pun tahu kalau banyak selebriti Korea melakukan oplas. Saya hanya menyampaikan fakta. Seharusnya mereka nggak perlu marah dan baper. Saya nggak menyinggung seseorang yang mungkin dianggap idola mereka. Saya membahas mengenai tren artis Korea yang melakukan oplas, hanya itu saja,""pungkasnya.","Nama,mendadak jadi perbincangan fans K-Pop, khususnya para BTS Army belakangan ini. ,Selain menuliskan komentar-komentar hujatan, muncul juga petisi dengan judul 'Bantu Laporkan Satria Mulia karena pencemaran nama baik dan ujaran kebencian'. "" Mereka pun tahu kalau banyak selebriti Korea melakukan oplas. Seharusnya mereka nggak perlu marah dan baper. Saya membahas mengenai tren artis Korea yang melakukan oplas, hanya itu saja,""pungkasnya."
"Nonton Wimbledon, Meghan Markle Tampil Kasual Kenakan Jeans, Sudah Kembali Langsing!",SELEBRITI,2019-07-05,https://www.kapanlagi.com/showbiz/hollywood/nonton-wimbledon-meghan-markle-tampil-kasual-kenakan-jeans-sudah-kembali-langsing-8f4dcb.html,"mengejutkan banyak mata dengan kemunculannya di Wimbledon Stadium. Ibu baru ini datang untuk memberi dukungan di pertandingan sahabatnya,,.,Datang sendiri tanpa,, Meghan tampil amat kasual dengan blazer putih dan kacamata hitam. Meghan duduk diapit oleh Lindsay Roth dan Genevieve Hillis. Dua wanita ini merupakan teman dekat Meghan, kehadiran keduanya juga menjadi penanda apakah dua wanita cantik ini akan menjadi orangtua baptis untuk Archie. Pasalnya tak lama lagi akan digelar upacara baptis untuk Archie,,,,,,,Meghan Markle tak banyak muncul di depan publik setelah melahirkan Archie pada 6 Mei 2019 lalu. Namun kini ia muncul di hadapan publik dengan kondisi fisik yang telah pulih dan cukup prima. Kemunculan Meghan ini masih dalam masa 'cuti melahirkan' dari tugas-tugas resmi kebangsawanan.,,,Serena Williams memang sahabat dekat Meghan Markle, tak heran Meghan rela muncul ke publik demi mendukung sang sahabat. Petenis kece satu ini juga yang menjadi 'mak comblang' antara Meghan Markle dan Pangeran Harry.,","mengejutkan banyak mata dengan kemunculannya di Wimbledon Stadium. ,Datang sendiri tanpa,, Meghan tampil amat kasual dengan blazer putih dan kacamata hitam. Pasalnya tak lama lagi akan digelar upacara baptis untuk Archie,,,,,,,Meghan Markle tak banyak muncul di depan publik setelah melahirkan Archie pada 6 Mei 2019 lalu. Namun kini ia muncul di hadapan publik dengan kondisi fisik yang telah pulih dan cukup prima. Petenis kece satu ini juga yang menjadi 'mak comblang' antara Meghan Markle dan Pangeran Harry.,"
"Sukses Jadi Artis, Begini Potret Rumah Mpok Alpa yang Sederhana di Perkampungan",SELEBRITI,2019-08-29,https://www.kapanlagi.com/showbiz/selebriti/sukses-jadi-artis-begini-potret-rumah-mpok-alpa-yang-sederhana-di-perkampungan-c59a3c.html,"Nama Mpok Alpa mulai dikenal ketika videonya menjadi viral. Video itu berisi curhatannya yang mengeluh tidak pernah diajak jalan-jalan ke mall oleh suami. Tak hanya itu, logat Betawi yang kental dan alisnya yang cetar di video itu juga menarik perhatian.,Saking viralnya, Mpok Alpa pun diundang ke berbagai acara program di stasiun televisi. Hingga akhirnya ia mendapat kontrak gabung di salah satu acara.,Kini ia pun sukses merintis menjadi artis. Apalagi kemampuan menyanyi dangdutnya juga tak diragukan. Meski begitu, mengapa dirinya masih saja tinggal di rumah sederhana di daerah perkampungan?,,,,,,,Meski sukses, rupanya Mpok Alpa masih tetap dikenal sebagai sosok yang sederhana. Tak ada yang berubah, ia masih Mpok Alpa yang dulu. Bahkan ia masih mau ikut memeriahkan acara di kampungnya.,,,,Boy juga berkesempatan mampir ke rumah Mpok Alpa. Tampak rumah itu begitu sederhana. Telah sukses menjadi artis, rupanya tak ada keinginan Mpok Alpa untuk pindah dari rumah itu.,,,,Tak hanya sosok yang sederhana, Mpok Alpa juga wanita mandiri. Meski disibukkan dengan berbagai rutinitas ia pun melakukannya sendiri semuanya. Ia juga tak melupakan tugasnya sebagai ibu dan istri.,,,,Pendapatannya kini ia lebih gunakan untuk keperluan keluarga, terutama anak. Ia juga ingin membahagiakan orangtuanya. Apalagi sang ibunda kini telah tiada hanya sang ayah seorang.,,,,Rumah orangtua Mpok Alpa juga tak jauh. Yakni, tepat berada di samping rumahnya. Ia selalu merawat sang ayah dengan penuh kasih.,,,,Begitu sedih ketika Mpok Alpa menceritakan saat sang ibunda tiada. Sebelum sang ibu pergi, ia sempat memeluk Mpok Alpa begitu kuat di ruang tamu ini.,,,,Hidup Mpok Alpa juga begitu harmonis bersama sang suami. Meski video viralnya itu mengeluhkan sosok sang suami, Mpok Alpa pun tetap cinta.,","Nama Mpok Alpa mulai dikenal ketika videonya menjadi viral. Video itu berisi curhatannya yang mengeluh tidak pernah diajak jalan-jalan ke mall oleh suami. Hingga akhirnya ia mendapat kontrak gabung di salah satu acara. Apalagi kemampuan menyanyi dangdutnya juga tak diragukan. Bahkan ia masih mau ikut memeriahkan acara di kampungnya. Telah sukses menjadi artis, rupanya tak ada keinginan Mpok Alpa untuk pindah dari rumah itu. Meski disibukkan dengan berbagai rutinitas ia pun melakukannya sendiri semuanya. Ia juga tak melupakan tugasnya sebagai ibu dan istri. ,,,,Pendapatannya kini ia lebih gunakan untuk keperluan keluarga, terutama anak. Apalagi sang ibunda kini telah tiada hanya sang ayah seorang. Ia selalu merawat sang ayah dengan penuh kasih. ,,,,Hidup Mpok Alpa juga begitu harmonis bersama sang suami."
"Cerita Admin Lambe Turah, Sering Diancam Mau Dibunuh - Penghasilan 500 Juta Sebulan",SELEBRITI,2019-05-06,https://www.kapanlagi.com/showbiz/selebriti/cerita-admin-lambe-turah-sering-diancam-mau-dibunuh-penghasilan-500-juta-sebulan-b5a94c.html,"YouTuber,mendapat kesempatan mendatangi salah satu admin dari akun Lambe Turah. Kalian para netizen, pasti sudah pada tahu akun apa itu. Ya, sebuah akun gosip yang berikan berita sejumlah public figure.,Dalam grebeknya kali ini,,tidak menemui si admin di kediamannya, melainkan di hotel. Tak ingin orang tahu, ia pun tetap merahasiakan identitasnya. Maka tak heran jika dirinya mengenakan topeng saat digrebek.,Kesempatan itu pun diambil dengan baik oleh Atta. Atta ingin membuktikan apakah benar sosok di depannya itu adalah admin Lambe Turah. Dengan meminjam HP-nya, Atta pun mengecek langsung akun tersebut.,,,,,,Dan benar saja, beberapa tools Instagram pun Atta coba. Memang dialah salah satu admin dari akun yang terkenal itu. Langsung saja, Atta berikan banyak banyak pertanyaan padanya.,,,,Kini, akun Lambe Turah sudah terkenal di media sosial. Tak mengherankan jika dari akun itu dapat menghasilkan penghasilan dari rentan 1 - 500 juta sebulan. Ya, sang admin tak mau menyebutkan pasti berapa rupiah yang didapat.,","YouTuber,mendapat kesempatan mendatangi salah satu admin dari akun Lambe Turah. Atta ingin membuktikan apakah benar sosok di depannya itu adalah admin Lambe Turah. Dengan meminjam HP-nya, Atta pun mengecek langsung akun tersebut. ,,,,,,Dan benar saja, beberapa tools Instagram pun Atta coba. Memang dialah salah satu admin dari akun yang terkenal itu. Langsung saja, Atta berikan banyak banyak pertanyaan padanya. Tak mengherankan jika dari akun itu dapat menghasilkan penghasilan dari rentan 1 - 500 juta sebulan. Ya, sang admin tak mau menyebutkan pasti berapa rupiah yang didapat.,"
Shopee Liga 1 Kembali Bergulir Eksklusif Di Indosiar,SELEBRITI,2019-05-10,https://www.kapanlagi.com/showbiz/selebriti/shopee-liga-1-kembali-bergulir-eksklusif-di-indosiar-093905.html,"Turnamen sepak bola paling bergengsi di tanah air, Shopee Liga 1 2019 segera kembali bergulir. Sebagai stasiun televisi yang konsisten menghadirkan beragam tayangan olahraga berkualitas, Indosiar secara eksklusif akan menayangkan Shopee Liga 1 2019. Kompetisi kasta tertinggi dari sepak bola ini akan diikuti oleh 18 klub bola terbaik di Indonesia yang siap berlaga untuk memperebutkan piala bergengsi Shopee Liga 1 2019. Laga Perdana akan dibuka dengan pertarungan sengit antara PSS Sleman vs Arema FC pada hari Rabu, 15 Mei 2019 pukul 20.00 WIB tayang Live eksklusif di Indosiar. Sebelumnya, Press Conference “Launching Shopee Liga 1“ dilaksanakan pada hari Senin, 13 Mei 2019 pukul 16.00 WIB bertempat di Studio lantai 8 SCTV TOWER. Jangan lewatkan keseruan Shopee Liga 1 2019 hanya di Indosiar!,Sementara dari panggung Akademi Sahur Indonesia (AKSI) 2019 yang tayang setiap hari selama bulan Ramadan pukul 02.00 WIB, saat ini telah menghadirkan penampilan para peserta hingga kloter 4. Sebelumnya dari kloter 1 panggung AKSI 2019 kehilangan Anshar (Makassar), serta Lutfia (Jember) di kloter ke 2, Abdel (Lampung) dari kloter ke 3, dan Syauqi (Aceh) dari kloter 4 serta Tantowi (Tegal) dari Kloter 5. Kini giliran kloter 6 siap bersaing untuk bisa lolos ke babak 24 besar. Para ustadz dan ustadzah yang tampil berusaha membawakan tema yang menarik serta mencerminkan kehidupan sehari – sehari hingga membuat para juri terpana dan selalu memberikan respons yang baik. Kloter 6 yang terdiri dari Amin (Flores), Fathur (Bogor), Rizal (Bandung), Sari (Medan), Suwandi (Riau) akan hadir pada episode pada hari Sabtu, 11 Mei 2019 LIVE pukul 02.00 WIB. Saksikan AKSI 2019 setiap hari hanya di Indosiar, Luar Biasa!,,,,Selama bulan Ramadan, Indosiar juga menghadirkan Festival Ramadan 2019 pada waktu berbuka setiap hari LIVE pukul 18.00 WIB. Menampilkan kelompok marawis, qasidah, hadroh dan gambus dengan paduan atraksi menarik dalam melantunkan lagu-lagu religi di setiap episode Festival Ramadan 2019. Mereka akan bersaing untuk memperebutkan hadiah jutaan rupiah. Penampilan para peserta akan dinilai langsung oleh Dewan Juri diantaranya Soimah, Nassar, Inul Daratista, dan Ustadz Subkhi Al Bughury serta ipandu oleh Irfan Hakim, Ramzi, Gilang Dirga, dan Jirayut akan semakin meriahkan Festival Ramadhan.","Turnamen sepak bola paling bergengsi di tanah air, Shopee Liga 1 2019 segera kembali bergulir. Sebagai stasiun televisi yang konsisten menghadirkan beragam tayangan olahraga berkualitas, Indosiar secara eksklusif akan menayangkan Shopee Liga 1 2019. Kompetisi kasta tertinggi dari sepak bola ini akan diikuti oleh 18 klub bola terbaik di Indonesia yang siap berlaga untuk memperebutkan piala bergengsi Shopee Liga 1 2019. Laga Perdana akan dibuka dengan pertarungan sengit antara PSS Sleman vs Arema FC pada hari Rabu, 15 Mei 2019 pukul 20.00 WIB tayang Live eksklusif di Indosiar. Jangan lewatkan keseruan Shopee Liga 1 2019 hanya di Indosiar!,Sementara dari panggung Akademi Sahur Indonesia (AKSI) 2019 yang tayang setiap hari selama bulan Ramadan pukul 02.00 WIB, saat ini telah menghadirkan penampilan para peserta hingga kloter 4. Mereka akan bersaing untuk memperebutkan hadiah jutaan rupiah. Penampilan para peserta akan dinilai langsung oleh Dewan Juri diantaranya Soimah, Nassar, Inul Daratista, dan Ustadz Subkhi Al Bughury serta ipandu oleh Irfan Hakim, Ramzi, Gilang Dirga, dan Jirayut akan semakin meriahkan Festival Ramadhan."
"Blak-Blakan, Gisella Anastasia Ungkap Penyebab Cerai dari Gading Marten",SELEBRITI,2019-07-05,https://www.kapanlagi.com/showbiz/selebriti/blak-blakan-gisella-anastasia-ungkap-penyebab-cerai-dari-gading-marten-16ed65.html,"Memutuskan untuk bercerai bukan sebuah hal yang mudah bagi,. Namun ia akhirnya memberanikan diri untuk membuat keputusan besar itu, berpisah dari Gading Marten.,Penyebab perceraian Gisel dengan Gading pun jadi tanda-tanya besar bagi publik. Karena selama ini mereka dikenal sebagai pasangan yang selalu manis dan tampak baik-baik saja.,Gisel dan Gading pun tutup mulut mengenai alasan perpisahan mereka. Namun setelah sekian lama, akhirnya Gisel bersedia membuka suara soal alasan di balik keputusan menghebohkan itu.,,,,,,Hal tersebut diungkapkan Gisel ketika menjadi bintang tamu acara Hotman Paris Show. Di samping Wijaya Kusuma yang sekarang jadi kekasihnya, Gisel blak-blakan soal alasannya cerai.,,,Gisel juga membantah jika perpisahannya dengan Gading karena adanya pihak ketiga dalam rumah tangga mereka. Ia menegaskan bahwa tidak ada orang lain yang membuat mereka bercerai.","Memutuskan untuk bercerai bukan sebuah hal yang mudah bagi,. ,Penyebab perceraian Gisel dengan Gading pun jadi tanda-tanya besar bagi publik. Namun setelah sekian lama, akhirnya Gisel bersedia membuka suara soal alasan di balik keputusan menghebohkan itu. ,,,Gisel juga membantah jika perpisahannya dengan Gading karena adanya pihak ketiga dalam rumah tangga mereka. Ia menegaskan bahwa tidak ada orang lain yang membuat mereka bercerai."
"Sinopsis Drama LIFE Episode 16, Akhir Cerita yang Manis",KOREA,2019-07-31,https://www.kapanlagi.com/korea/sinopsis-drama-life-episode-16-akhir-cerita-yang-manis-d00424.html,"Hampir saja tertabrak Ye Jin Woo (,) mobil Goo Seung Hyo (,) karena nekat menghadangnya, demi mencari jawaban di pihak siapa presiden direktur itu. Bertemu dengan dirut Hwajeong Group, atasannya itu meminta Goo Seong Hyo untuk mencari kesalahan medis untuk mengganti sistem rumah sakit, tanpa harus melanggar peraturan.,Pagi itu, Goo Seong Hyo baru tahu jika dirinya dipecat dengan anggapan merusak reputasi organisasi. Keputusan yang dikeluarkan oleh tim restrukturisasi rumah sakit itu pun sudah didengar oleh semua karyawan. Goo Seong Hyo langsung mencari Oh Se Hwa (,) dan Joo Kyung Moon (,) dan memintanya untuk berhati-hati karena kini kekuasaan ada di tangan dirut.,,,,,Kepala tim restrukturisasi mengingatkan mantan presdir itu untuk menolak wawancara apa pun. Orang yang sama menawarkan kesempatan untuk sekretarisnya untuk terus bekerja pada Hwajeong Group tapi ditolak mentah-mentah. Teman Goo Seong Hyo yang sudah mendengar berita itu pun melepas kepergiannya dengan memberinya saran untuk menjaga kesehatannya.,,,,Goo Seong Hyo mencoba menawarkan solusi dengan balasan rumah sakit jangan sampai dipecah-pecah. Tapi niatnya ini ditolak oleh Dirut Cho. Presdir ganteng itu pun menemui Oh Se Hwa dan mengingatkannya untuk hati-hati saat berhadapan dengan Hwajeong Group. Ia pun membeberkan fakta jika rumah sakit yang baru dibangun juga akan dilengkapi penginapan wali, tempat warga dan orangtua menteri yang tergusur tanahnya.,,,,Jin Woo tampak bolak-balik mengganti pakaianmu dan mengajak Sun Woo pergi. Rupanya, kakak beradik itu menemui reporter cantik yang jadi tambatan hati Jin Woo.,,,,Keadaan tampak baik buat Jin Woo, tapi ia terkejut saat Lee No Eul memutuskan untuk mengundurkan diri. Bahkan ada kabar yang menyebutkan adik Dirut Hwajeong Group akan dijadikan direktur rumah sakit yang baru.","Hampir saja tertabrak Ye Jin Woo (,) mobil Goo Seung Hyo (,) karena nekat menghadangnya, demi mencari jawaban di pihak siapa presiden direktur itu. Keputusan yang dikeluarkan oleh tim restrukturisasi rumah sakit itu pun sudah didengar oleh semua karyawan. ,,,,,Kepala tim restrukturisasi mengingatkan mantan presdir itu untuk menolak wawancara apa pun. Presdir ganteng itu pun menemui Oh Se Hwa dan mengingatkannya untuk hati-hati saat berhadapan dengan Hwajeong Group. Ia pun membeberkan fakta jika rumah sakit yang baru dibangun juga akan dilengkapi penginapan wali, tempat warga dan orangtua menteri yang tergusur tanahnya. Rupanya, kakak beradik itu menemui reporter cantik yang jadi tambatan hati Jin Woo. ,,,,Keadaan tampak baik buat Jin Woo, tapi ia terkejut saat Lee No Eul memutuskan untuk mengundurkan diri. Bahkan ada kabar yang menyebutkan adik Dirut Hwajeong Group akan dijadikan direktur rumah sakit yang baru."
"Hadapi Kritik Terhadap Karyanya, Joko Anwar Mengaku Tak Mau Sakit Hati",SELEBRITI,2019-08-30,https://www.kapanlagi.com/showbiz/film/indonesia/hadapi-kritik-terhadap-karyanya-joko-anwar-megaku-tak-mau-sakit-hati-f66737.html,"baru saja merilis karya terbarunya yang bertajuk,Film mengenai jagoan asli Indonesia ini bakal menjadi film pertama dari Jagat Sinema Bumilangit. Nantinya akan banyak lagi film mengenai sepak terjang para jagoan asli Indonesia.,Film yang resmi tayang di bioskop mulai 29 Agustu 2019 ini telah dinanti banyak pecinta film tanah air. Hari kedua penayangan telah cukup banyak review di sosial media. Baik buruknya review ini nampaknya gak bakal membuat Joko Anwar terganggu.,,,,,,""Gue ga pernah terganggu kalau diejek apa pun. Kritik ga boleh diambil personal, gue hanya mengizinkan diri gue marah atau sakit hati dalam lima menit,"" ujar,dalam wawancara di kanal Youtube,.,,,Meski mengaku tak ambil pusing masalah kritik, namun Joko Anwar tetap terus belajar untuk perkembangan filmnya. Ia mengakuui berusaha melihat dan mempelajari kesalahan sineas lain.,,,,,","baru saja merilis karya terbarunya yang bertajuk,Film mengenai jagoan asli Indonesia ini bakal menjadi film pertama dari Jagat Sinema Bumilangit. ,Film yang resmi tayang di bioskop mulai 29 Agustu 2019 ini telah dinanti banyak pecinta film tanah air. Baik buruknya review ini nampaknya gak bakal membuat Joko Anwar terganggu. Kritik ga boleh diambil personal, gue hanya mengizinkan diri gue marah atau sakit hati dalam lima menit,"" ujar,dalam wawancara di kanal Youtube,. Ia mengakuui berusaha melihat dan mempelajari kesalahan sineas lain.,,,,,"
"Tak Ingin Banyak Dituntut, Dita Soedarjo Ingin Punya Pacar Bule?",SELEBRITI,2019-04-04,https://www.kapanlagi.com/showbiz/selebriti/tak-ingin-banyak-dituntut-dita-soedarjo-ingin-punya-pacar-bule-0663f1.html,"Usai kisah cintanya dengan,kandas,,memang terlihat belum memiliki gandengan baru. Meski tak merasa trauma, putri pengusaha ternama, Soetikno Soedarjo ini mengaku masih enggan membina hubungan asmara saat ini.,""Nggak trauma lah, tapi nggak mau. Pilih-pilih, doa dulu,"" ujarnya ketika dijumpai di kawasan Mampang, Jakarta Selatan pada Kamis 4 April 2019.,Bungsu dari tiga bersaudara ini merasa kesulitan menemukan pria yang sesuai dengan kriterianya. Oleh sebab itu, ia mengungkapkan harus banyak-banyak berdoa.,,,,,Dita mengaku tak memiliki standar yang sangat tinggi terkait dengan kriteria lelaki idamannya. Ia mengungkapkan sosok idamannya adalah yang bisa menerima dia apa adanya. Ia juga berharap bisa mendapatkan sosok suami yang tak keberatan dengan kesibukannya terkait pekerjaan.,,,,Dengan berbagai kriteria tersebut, Dita mengaku memang sangat sulit mendapatkan sosok yang sesuai. Ketika ditanya terkait menjalin hubungan dengan bule atau orang asing, Dita tak menolaknya. Ia merasa itu tak masalah selama sosok tersebut bisa menghargainya.,","Usai kisah cintanya dengan,kandas,,memang terlihat belum memiliki gandengan baru. Pilih-pilih, doa dulu,"" ujarnya ketika dijumpai di kawasan Mampang, Jakarta Selatan pada Kamis 4 April 2019.,Bungsu dari tiga bersaudara ini merasa kesulitan menemukan pria yang sesuai dengan kriterianya. Ia mengungkapkan sosok idamannya adalah yang bisa menerima dia apa adanya. Ia juga berharap bisa mendapatkan sosok suami yang tak keberatan dengan kesibukannya terkait pekerjaan. Ia merasa itu tak masalah selama sosok tersebut bisa menghargainya.,"
