title,category,publish_date,article_url,content,summary
"JICOMFEST 2019 Day 1 Berakhir Pecah, Para Komika Sukses Bikin Penonton Kompak Ngakak",SELEBRITI,2019-08-04,https://www.kapanlagi.com/showbiz/selebriti/jicomfest-2019-day-1-berakhir-pecah-para-komika-sukses-bikin-penonton-kompak-ngakak-02bfee.html,". Setelah nggak sabar menunggu hari H tiba, para penonton Jakarta International Comedy Festival alias JICOMFEST 2019 akhirnya mendapatkan apa yang mereka inginkan. Gelaran komedi pertama dan terbesar di Indonesia ini, memang mendatangkan,berupa komika-komika keren nasional maupun internasional, yang pastinya sanggup bikin para penonton ngakak nggak kelar-kelar.,JICOMFEST 2019 Day 1 di JIExpo Kemayoran, Jakarta, pun berakhir pecah. Misalnya saja, 3 komika kondang,,,,dan,bersatu buat,,. Hasilnya, diserang dengan berbagai sindirian, Deddy pun cuma bisa tersenyum kecut di hadapan para penonton yang mulai pecah.,Nggak mau kalah, Deddy pun membalas,ketiga komika tadi. Paling gokil, Pandji pun ditantang Deddy untuk mengenakan,seperti dirinya.,dengan,yang,lah-ya, Pandji pun menerima, dan mengenakan,pertama kalinya di atas panggung,.,Tahu Pandji menuruti keinginannya, Deddy pun tampak begitu puas di tengah gelak tawa para penonton yang makin kompak. Pasalnya, Pandji kerap menyindir Deddy selalu pakai,ke mana-mana, dan kali ini giliran Deddy yang mengerjai Pandji.,Bukan hanya komika lokal, JICOMFEST 2019 Day 1 juga diramaikan dengan komika internasional Maz Jobrani. Komika asal Amerika Serikat itu membawakan materi tentang pengalamannya pertama kali di Jakarta, juga kehidupan sehari-hari bersama anaknya. Gaya,yang cerdas mampu bikin JICOMFEST 2019 berakhir pecah total.,Semua keseruan tersebut hanya terjadi di JICOMFEST 2019. Selain itu dukungan para sponsor dari Daihatsu, Axis, J-Trust, Dana, KlikDokter, Teh Kotak hingga Payless, juga turut menjadi 'kunci' kesuksesan acara ini.,Makanya, buat kamu yang belum datang di JICOMFEST 2019 Day 1, segera datang ke JIExpo Kemayoran, Jakarta untuk melihat keseruan JICOMFEST 2019 Day 2. Bakal ada penampilan spesial komika internasional, Yumi Nagashima dan juga,yang akan,YouTuber yang belakangan lagi bikin heboh jagat medsos. Penasaran, kan? Buruan siap-siap gih!,","Setelah nggak sabar menunggu hari H tiba, para penonton Jakarta International Comedy Festival alias JICOMFEST 2019 akhirnya mendapatkan apa yang mereka inginkan. ,Nggak mau kalah, Deddy pun membalas,ketiga komika tadi. Paling gokil, Pandji pun ditantang Deddy untuk mengenakan,seperti dirinya. ,Tahu Pandji menuruti keinginannya, Deddy pun tampak begitu puas di tengah gelak tawa para penonton yang makin kompak. Komika asal Amerika Serikat itu membawakan materi tentang pengalamannya pertama kali di Jakarta, juga kehidupan sehari-hari bersama anaknya. Gaya,yang cerdas mampu bikin JICOMFEST 2019 berakhir pecah total. Selain itu dukungan para sponsor dari Daihatsu, Axis, J-Trust, Dana, KlikDokter, Teh Kotak hingga Payless, juga turut menjadi 'kunci' kesuksesan acara ini. ,Makanya, buat kamu yang belum datang di JICOMFEST 2019 Day 1, segera datang ke JIExpo Kemayoran, Jakarta untuk melihat keseruan JICOMFEST 2019 Day 2. Bakal ada penampilan spesial komika internasional, Yumi Nagashima dan juga,yang akan,YouTuber yang belakangan lagi bikin heboh jagat medsos."
"Fakta Unik Apristiyah Kekasih Guntur Triyoga, Kerap Bagikan HP Untuk Karyawan",SELEBRITI,2019-08-03,https://www.kapanlagi.com/showbiz/selebriti/fakta-unik-apristiyah-kekasih-guntur-triyoga-kerap-bagikan-hp-untuk-karyawan-651c2e.html,"Belum lama bercerai dari Delia Yasmine, pesinetron Guntur Triyoga kini diketahui sudah punya pacar baru. Cewek yang dipacari Guntur itu bernama Apristiyah, seorang pengusaha muda di bidang kencantikan.,Meski bukan artis, namun pamor Apristiyah di dunia bisnis tak bisa dipandang sebelah mata. Apristiyah sudah beberapa kali meraih penghargaan atas pencapaiannya di dunia bisnis, pun ditunjuk untuk jadi pembicara dalam seminar-seminar bertema kecantikan.,Ada satu fakta unik yang juga ditemukan pada sosok Apristiyah, di mana Ia dikenal begitu loyal dan memanjakan para karyawannya. Tak main-main, Apristiyah sering bagi-bagi hadiah untuk karyawannya yang berprestasi atau bagi mereka yang sedang berulang tahun.,""Kita yang setiap hari bangun tidur ketemu sampai tidur lagi, tahu banget luar dalamnya, hatinya baik banget dan belum pernah ada bos yang selalu memberikan kado HP ke karyawan dan asistennya setiap berulang tahun,"" tulis seorang karyawan Apristiyah pada postingan media sosial.,Melihat keseriusan sang kekasih dalam dunia bisnis, Guntur tentu memberikan dukungan penuh. Terlebih lagi, Apristiyah belum lama ini juga menyabet sebuah penghargaan sebagai The Most Recommended Quality And Service Excellence Beauty Awards 2019 dalam ajang tahunan Awards Night Ceremony 2019 di Jakarta.,""Saya sangat mendukung karir dia, kita saling pengertian, semoga karir dia dan saya sukses,"" ungkap bintang sinetron,tersebut.,,","Belum lama bercerai dari Delia Yasmine, pesinetron Guntur Triyoga kini diketahui sudah punya pacar baru. Apristiyah sudah beberapa kali meraih penghargaan atas pencapaiannya di dunia bisnis, pun ditunjuk untuk jadi pembicara dalam seminar-seminar bertema kecantikan. Tak main-main, Apristiyah sering bagi-bagi hadiah untuk karyawannya yang berprestasi atau bagi mereka yang sedang berulang tahun. ,""Kita yang setiap hari bangun tidur ketemu sampai tidur lagi, tahu banget luar dalamnya, hatinya baik banget dan belum pernah ada bos yang selalu memberikan kado HP ke karyawan dan asistennya setiap berulang tahun,"" tulis seorang karyawan Apristiyah pada postingan media sosial. ,""Saya sangat mendukung karir dia, kita saling pengertian, semoga karir dia dan saya sukses,"" ungkap bintang sinetron,tersebut.,,"
"Rayakan Hari Jadi ke-12, Member Girls' Generation Bagikan Potret Penuh Cinta",SELEBRITI,2019-08-06,https://www.kapanlagi.com/korea/rayakan-hari-jadi-ke-12-member-girls-generation-bagikan-potret-penuh-cinta-6ef3b9.html,"membagikan sejumlah foto untuk merayakan hari debut mereka yang ke 12 tahun. Delapan member, kecuali,, belum lama ini diketahui berkumpul untuk merayakan ulang tahun,. Mereka nampa mengadakan sebuah perayaan kecil di hari ulang tahun Tiffany.,Bertepatan dengan peringatan hari debut tersebut, pada hari Senin 5 Agustus 2019, kedelapan member mengunggah momen kebersamaan mereka melalui akun Instagram pribadi masing-masing. Sebagain besar dari mereka mengunggah foto kebersamaan saat merayakan ulang tahun Tiffany.,,,,,,,Dalam foto yang dibagikan oleh setiap member, mereka benar-benar terlihat sangat bahagia. Interaksi yangs angat hangat terlihat dari foto-foto yang mereka bagikan. Mereka terlihat tertawa lebar dan suasana perayaan itu juga nampak sangat seru. Dalam unggahannya,,juga mengungkapkan rasa bahagianya.,,,,Melihat betapa dekat dan akrabnya para member meski tak lagi bernaung dalam satu grup, tentu membuat para penggemar merasa sangat terharu. Kolom komentar dari setiap unggahan tersebut pun dipenuhi dengan doa dan harapan.,","membagikan sejumlah foto untuk merayakan hari debut mereka yang ke 12 tahun. ,Bertepatan dengan peringatan hari debut tersebut, pada hari Senin 5 Agustus 2019, kedelapan member mengunggah momen kebersamaan mereka melalui akun Instagram pribadi masing-masing. Interaksi yangs angat hangat terlihat dari foto-foto yang mereka bagikan. Mereka terlihat tertawa lebar dan suasana perayaan itu juga nampak sangat seru. Dalam unggahannya,,juga mengungkapkan rasa bahagianya. Kolom komentar dari setiap unggahan tersebut pun dipenuhi dengan doa dan harapan.,"
"Jihyo TWICE dan Kang Daniel Pacaran, Begini Komentar Dari Netizen Korea",SELEBRITI,2019-08-05,https://www.kapanlagi.com/korea/jihyo-twice-dan-kang-daniel-pacaran-begini-komentar-dari-netizen-korea-dd996b.html,"dan,sekarang ini tengah menjadi sorotan di panggung hiburan Korea Selatan. Kedua,tersebut dilaporkan memiliki hubungan spesial oleh media Dispatch yang langsung ramai jadi perbincangan.,Pada hari Senin (5/8) Dispatch merilis sebuah kabar tentang,dan Daniel yang menjalin hubungan pacaran. Disebutkan kalau leader dari grup,tersebut kedapatan sering mendatangi tempat tinggal Daniel.,Tentunya, kabar ini mengejutkan banyak pihak termasuk para penggemar. Di sisi lain, lantas bagaimana tanggapan dari netizen Korea Selatan saat mendengar pemberitaan tersebut. Penasaran seperti apa?,,,,,,Media populer Korea Dispatch memang sudah langganan mengungkap hubungan spesial para selebriti. Mereka memiliki sederet fotografer yang bertugas untuk mengikuti keseharian dari seorang bintang tertentu.,,,Tentunya banyak yang menuliskan komentar saat membaca artikel soal kabar pacaran antara Jihyo dan Daniel. Banyak dari netizen Korea yang tak pernah menyangka kalau dua Idol ini dekat.,,,,Banyak dari netizen Korea yang memberikan kritik kepada Kang Daniel. Pasalnya, Idol ini baru saja debut solo. ""Fans-nya membantu penjualan 450.000 album dan dia membalas mereka dengan kabar pacaran, aku merasa kasihan kepada fans Danie,"" tutur salah satu lewat Dispatch.,","dan,sekarang ini tengah menjadi sorotan di panggung hiburan Korea Selatan. ,Pada hari Senin (5/8) Dispatch merilis sebuah kabar tentang,dan Daniel yang menjalin hubungan pacaran. Disebutkan kalau leader dari grup,tersebut kedapatan sering mendatangi tempat tinggal Daniel. ,Tentunya, kabar ini mengejutkan banyak pihak termasuk para penggemar. Mereka memiliki sederet fotografer yang bertugas untuk mengikuti keseharian dari seorang bintang tertentu. ,,,Tentunya banyak yang menuliskan komentar saat membaca artikel soal kabar pacaran antara Jihyo dan Daniel. Pasalnya, Idol ini baru saja debut solo. """
Berkas Nikah Ini Ungkap Agama Rina Nose Yang Sebenarnya,SELEBRITI,2019-08-06,https://www.kapanlagi.com/showbiz/selebriti/berkas-nikah-ini-ungkap-agama-rina-nose-yang-sebenarnya-3921da.html,"pernah memutuskan untuk melepaskan hijabnya pada tahun 2017 lalu. Keputusannya ini sempat memantik kontroversi dari para penggemarnya.,Bahkan hampir 2 tahun berlalu, keputusan Rina melepaskan hijabnya ini masih menjadi bahan kontroversi bagi para haters. Bahkan beberapa orang sempat menyinggung jika Rina berpindah agama karena keputusan buka hijab tersebut.,Dugaan tersebut sempat muncul saat Rina diwawancarai oleh,. Saat itu, ekspresi Rina saat tengah diwawancarai sempat menimbulkan pertanyaan dan semakin mengencangkan hembusan rumor pindah agama tersebut.,,,,,,,Lantas, benarkan Rina Nose telah berpindah keyakinan? Dilansir,baru-baru ini berkas nikah Rina muncul dan beredar di kalangan wartawan media.,,,Berkas Rina tersebut sejatinya adalah syarat pendaftaran pernikahan di KUA (Kantor Urusan Agama) kawasan Cipayung, Jakarta Timur. Namun saat dimintai keterangan lebih lanjut, pihak KUA kawasan Cipayung masih enggan buka suara.,","pernah memutuskan untuk melepaskan hijabnya pada tahun 2017 lalu. ,Bahkan hampir 2 tahun berlalu, keputusan Rina melepaskan hijabnya ini masih menjadi bahan kontroversi bagi para haters. Saat itu, ekspresi Rina saat tengah diwawancarai sempat menimbulkan pertanyaan dan semakin mengencangkan hembusan rumor pindah agama tersebut. ,,,,,,,Lantas, benarkan Rina Nose telah berpindah keyakinan? ,,,Berkas Rina tersebut sejatinya adalah syarat pendaftaran pernikahan di KUA (Kantor Urusan Agama) kawasan Cipayung, Jakarta Timur."
"Nikita Mirzani Bajunya Dibilang Norak, Langsung Semprot dan Sebut Harga Selangit",SELEBRITI,2019-08-06,https://www.kapanlagi.com/showbiz/selebriti/nikita-mirzani-bajunya-dibilang-norak-langsung-semprot-dan-sebut-harga-selangit-04fb1b.html,"baru-baru ini lagi menikmati liburan ke Paris bersama kawan dan keluarganya. Setidaknya dilansir dari Instagram ia berangkat pada Kamis (1/8) lalu. Pesawat kelas bisnis jadi pilihan Niki dan rombongan.,Selama di Paris, Nikita kunjungi berbagai tempat wisata. Mulai dari Disneyland sampai restoran mewah. Yang cukup menggelitik, keseruan liburan Niki ini memancing netizen untuk komentari pakaiannya. Ya, menurut netizen ini pakaian Niki norak, nggak seperti para artis lainnya yang kerap pakai jaket bulu nan mewah saat berlibur ke luar negeri.,,,,,,,Komentar tersebut terlontar dalam unggahan Niki saat bertemu dan dipeluk oleh Lenny Kravitz. Dibilang bajunya norak, bintang film,ini nggak tinggal diam dong. Ia langsung tanggapi dengan sederet komentar panjang.,,,,Belum puas semprot netizen itu, Niki lantas sebut harga outfitnya. ""Baju gue aja udah 65 juta sendiri harganya. Banyak-banyak makan Salmon deh jangan ikan Julung-Julung mulu elo telen,"" lanjutnya.,","baru-baru ini lagi menikmati liburan ke Paris bersama kawan dan keluarganya. Pesawat kelas bisnis jadi pilihan Niki dan rombongan. Mulai dari Disneyland sampai restoran mewah. Ya, menurut netizen ini pakaian Niki norak, nggak seperti para artis lainnya yang kerap pakai jaket bulu nan mewah saat berlibur ke luar negeri. ,,,,,,,Komentar tersebut terlontar dalam unggahan Niki saat bertemu dan dipeluk oleh Lenny Kravitz. Ia langsung tanggapi dengan sederet komentar panjang. Baju gue aja udah 65 juta sendiri harganya."
"Fakta Unik Nicky Astria, Sempat Dimusuhi Anak-Anak Rieta Amilia",SELEBRITI,2019-08-06,https://www.kapanlagi.com/showbiz/selebriti/fakta-unik-nicky-astria-sempat-dimusuhi-anak-anak-rieta-amilia-f3a561.html,"Penyanyi senior,,belum lama ini mengunggah sebuah postingan yang tak biasa pada akun Instagram miliknya. Pelantun,itu membocorkan fakta jika ternyata dirinya dan ibunda Nagita Slavina,,punya hubungan yang sangat erat.,Ceritanya, Mama Rieta pernah berstatus sebagai manajer dari Nicky Astria. Tapi kedekatan mereka tak cuma sebatas rekan kerja saja, melainkan sudah seperti keluarga sendiri.,""Penyemangatku. Namanya Rieta Amilia Beta. Dia adalah ibu, istri yang lembut yang bertanggung jawab. Tapi sebagai pemimpin, ketika bekerja,sangat tegas. Satu-satunya yang bisa saya sebut manager dari semua manager yang pernah kerjasama. Semua dikerjakan sendiri, saya sih nggak minta gitu, karena kakak saya laki semua, jadi berasa ada kakak perempuan. Saya jadi manja ngelendot terus. Jiwa kepemimpinannya membuat saya jadi nyaman,"" ungkap Nicky pada caption foto postingannya.,,,,,Saking dekatnya hubungan mereka, Nicky sampai sering dicemburui oleh anak-anak Mama Rieta. Bukan tanpa alasan, Mama Rieta memang begitu sering meluangkan waktunya untuk penyanyi berusia 51 tahun tersebut.,,,,Sebagai seorang manajer, Mama Rieta diceritakan begitu tegas dan professional. Namun di luar itu, Ia juga sangat care pada Nicky. Saking dekatnya, mereka juga tak jarang sampai berantem layaknya pasangan yang sedang pacaran.,,,Ketika Nicky tampil di atas panggung, Mama Rieta memang tak punya kewajiban untuk menunggu hingga akhir acara. Meskipun sejenak saja, kehadirannya ternyata sudah membuat hati Nicky Astria begitu berbunga-bunga.,","Penyanyi senior,,belum lama ini mengunggah sebuah postingan yang tak biasa pada akun Instagram miliknya. Pelantun,itu membocorkan fakta jika ternyata dirinya dan ibunda Nagita Slavina,,punya hubungan yang sangat erat. Tapi kedekatan mereka tak cuma sebatas rekan kerja saja, melainkan sudah seperti keluarga sendiri. Dia adalah ibu, istri yang lembut yang bertanggung jawab. Tapi sebagai pemimpin, ketika bekerja,sangat tegas. Jiwa kepemimpinannya membuat saya jadi nyaman,"" ungkap Nicky pada caption foto postingannya. ,,,,,Saking dekatnya hubungan mereka, Nicky sampai sering dicemburui oleh anak-anak Mama Rieta. ,,,Ketika Nicky tampil di atas panggung, Mama Rieta memang tak punya kewajiban untuk menunggu hingga akhir acara."
"Bertabur Bintang di Axis Stage, Gilang Dirga: JICOMFEST 2019 Bikin Komedi Naik Level",SELEBRITI,2019-08-06,https://www.kapanlagi.com/showbiz/selebriti/bertabur-bintang-di-axis-stage-gilang-dirga-jicomfest-2019-bikin-komedi-naik-level-2c685c.html,"Susah banget,dari acara keren Jakarta International Comedy Festival (JICOMFEST) 2019? Tak heran sih mengingat di sana ada banyak banget penampilan keren dari komika nasional dan internasional. Total ada empat,yang pecah banget dan salah satu yang punya,keren ada di Axis Stage.,Hari pertama, penonton dihibur dengan Majelis Lucu Indonesia All Star, Gilang Dirga Show, The Chosen One “AWWE”, dan Angry Indians. Hari kedua nggak kalah pecah karena beragam konsep stand up comedy dihadirkan berikut deretan komika tenar. Di antaranya X-Men Session Show oleh,, dan,; Overacting Reborn oleh,, dan,; serta Sound Of Melanesians oleh A,, dan,.,Axis Stage yang megah dan begitu melimpah oleh penampilan komika tenar itu tentu saja merupakan bentuk dukungan nyata Axis terhadap perkembangan komedi tanah air. Hal tersebut didukung penuh oleh salah satu komika yang tampil di Axis Stage, yaitu,.,“Menurut gue penyelenggara JICOMFEST ini mengambil langkah yang sangat berani, karena sesuatu yang besar harus berani mengambil langkah besar. Mudah-mudahan ini menjadi sesuatu yang besar dan ini menjadi awal permulaan tersebut,” ungkap Gilang Dirga ketika ditemui usai tampil di Axis Stage JICOMFEST 2019.,Tak hanya itu, komedian yang diberikan show khusus bertajuk Gilang Dirga Show itu pun mengungkapkan pendapat tentang perkembangan komedi di Indonesia.,“Menurut gue perkembangan komedi khususnya di Indonesia dari tiap zaman berbeda. Mungkin kita kalau ngelawak dengan anak dulu pakai cara sekarang ini, mungkin kurang pas. Makanya kita perbaharui pakai sistem ATM: amati, tiru, terus perbarui,” terang Gilang.,Bagi Gilang, JICOMFEST menjadi wadah yang tepat bagi para stand up comedian untuk mengaplikasikan skill komedi. Tentu saja bila bisa diadakan secara konsisten, akan menjadi sejarah besar bagi komedi di tanah air.,“Bagi gue sih acara ini bakal menjadi sejarah besar banget. Makanya gue enggak mau ketinggalan dan menerima ajakan untuk bisa hadir. Big thanks banget buat penyelenggara,” ucap Gilang Dirga.,, sampai jumpa di JICOMFEST tahun depan, KLovers!,","Susah banget,dari acara keren Jakarta International Comedy Festival (JICOMFEST) 2019? Total ada empat,yang pecah banget dan salah satu yang punya,keren ada di Axis Stage. ,Hari pertama, penonton dihibur dengan Majelis Lucu Indonesia All Star, Gilang Dirga Show, The Chosen One “AWWE”, dan Angry Indians. Mudah-mudahan ini menjadi sesuatu yang besar dan ini menjadi awal permulaan tersebut,” ungkap Gilang Dirga ketika ditemui usai tampil di Axis Stage JICOMFEST 2019.,Tak hanya itu, komedian yang diberikan show khusus bertajuk Gilang Dirga Show itu pun mengungkapkan pendapat tentang perkembangan komedi di Indonesia. Mungkin kita kalau ngelawak dengan anak dulu pakai cara sekarang ini, mungkin kurang pas. Makanya kita perbaharui pakai sistem ATM: amati, tiru, terus perbarui,” terang Gilang. ,“Bagi gue sih acara ini bakal menjadi sejarah besar banget. Makanya gue enggak mau ketinggalan dan menerima ajakan untuk bisa hadir. Big thanks banget buat penyelenggara,” ucap Gilang Dirga.,, sampai jumpa di JICOMFEST tahun depan, KLovers!,"
Reaksi Kaget Gading Marten Saat Dengar Gempi Sebut Nama Wijaya Saputra,SELEBRITI,2019-08-05,https://www.kapanlagi.com/showbiz/selebriti/reaksi-kaget-gading-marten-saat-dengar-gempi-sebut-nama-wijaya-saputra-f10b64.html,"Kedekatan,dan Wijaya Saputra rupanya sudah diketahui oleh,. Bahkan bocah cantik itu juga sempat menceritakan soal pertemuannya dengan pebasket Indonesia itu ke sang ayah,,.,Meski sudah merestui hubungan sang mantan istri dengan kekasihnya, Gading Marten tak menampik kalau ia cukup salah tingkah mendengar cerita Gempi. Hal itu ia sampaikan di vlog milik Andhika Pratama.,""Ada cerita lucu, gue make baju Jordan, nomor 23, terus Gempi nanya 'What is that dad?',"" cerita Gading di saluran Youtube Ussy dan Andhika, Senin (5/8).,""23 ini nomornya Jordan, legenda basket,"" ujar Gading kepada Gempi seraya menjelaskan.,,,,,Tak diduga jawaban Gempi setelah dijelaskan oleh Gading Marten justru membuatnya terkejut. Pasalnya, sang putri tercinta justru teringat dengan Wijaya Saputra atau yang biasa ia sapa dengan sebutan Uncle J.,,,Mendengar putrinya membicarakan soal Wijaya Saputra, Gading Marten pun merasa salah tingkah. Ia pun buru-buru mengalihkan pembicaraan dengan bersenda gurau.,","Kedekatan,dan Wijaya Saputra rupanya sudah diketahui oleh,. ,""Ada cerita lucu, gue make baju Jordan, nomor 23, terus Gempi nanya 'What is that dad?',"" cerita Gading di saluran Youtube Ussy dan Andhika, Senin (5/8).,""23 ini nomornya Jordan, legenda basket,"" ujar Gading kepada Gempi seraya menjelaskan. Pasalnya, sang putri tercinta justru teringat dengan Wijaya Saputra atau yang biasa ia sapa dengan sebutan Uncle J.,,,Mendengar putrinya membicarakan soal Wijaya Saputra, Gading Marten pun merasa salah tingkah. Ia pun buru-buru mengalihkan pembicaraan dengan bersenda gurau.,"
"Gara-Gara Farhat Abbas, Galih Ginanjar Kena Hukuman dan Dipindah Sel Isolasi",SELEBRITI,2019-08-07,https://www.kapanlagi.com/showbiz/selebriti/gara-gara-farhat-abbas-galih-ginanjar-kena-hukuman-dan-dipindah-sel-isolasi-06c449.html,"resmi ditetapkan sebagai tersangka dalam drama kasus 'Ikan Asin' yang viral beberapa waktu lalu. Belum sempat menjalankan sidang atas hukumannya, ia malah dihukum kembali lantaran ulah,yang membawa ponsel ke dalam sel tahanan Polda Metro Jaya dan merekam semua kegiatan di dalamnya.,Rihat Hutabarat selaku kuasa hukumnya saat dihubungi awak media (6/08) Selasa sore, membenarkan kabar tersebut. Ia mengatakan bahwa Galih Ginanjar saat ini memang berada dalam sel isolasi.,""Kalau kabar yang beredar itu ya benar, Farhat juga bilang gitu kan. Kabarnya kan Galih dihukum dalam sel isolasi,"" ujar Rihat Hutabarat.,,,,,Sebelumnya Farhat Abbas sempat datang menjenguk Galih Ginanjar dengan kedua kliennya itu. Dalam kunjungannya itu, Farhat yang merekam gambar permintaan maaf Galih Ginanjar lalu mengunggahnya ke akun Instagram pribadi miliknya.,,,Setelah keduanya mengatur jadwal yang pas dan akhirnya memutuskan besok, Rabu, 7 Agustus 2019, mereka akan datang untuk menjenguk Galih.,","resmi ditetapkan sebagai tersangka dalam drama kasus 'Ikan Asin' yang viral beberapa waktu lalu. Ia mengatakan bahwa Galih Ginanjar saat ini memang berada dalam sel isolasi. Kabarnya kan Galih dihukum dalam sel isolasi,"" ujar Rihat Hutabarat. Dalam kunjungannya itu, Farhat yang merekam gambar permintaan maaf Galih Ginanjar lalu mengunggahnya ke akun Instagram pribadi miliknya. ,,,Setelah keduanya mengatur jadwal yang pas dan akhirnya memutuskan besok, Rabu, 7 Agustus 2019, mereka akan datang untuk menjenguk Galih.,"
