title,category,publish_date,author,article_url,content,summary
"Tutup Misa Agung, Kardinal Suharyo Ucapkan Selamat Jalan dan Terima Kasih ke Paus Fransiskus",Nasional,2024-09-05,"Nicholas Ryan Aditya, Dani Prabowo",https://nasional.kompas.com/read/2024/09/05/18333051/tutup-misa-agung-kardinal-suharyo-ucapkan-selamat-jalan-dan-terima-kasih-ke,"Uskup Agung Jakarta, Kardinal Ignatius Suharyo mengucapkan selamat jalan dan berterima kasih kepada pemimpin tertinggi Gereja Katolik, Paus Fransiskus atas kunjungan apostoliknya ke Indonesia selama beberapa hari ini. Hal ini disampaikan Suharyo menjelang penutupan misa akbar yang dipimpin langsung oleh Paus Fransiskus, di Stadion Utama Gelora Bung Karno SUGBK Jakarta, Kamis 5 September 2024 sore. Mulanya Kardinal Suharyo membacakan kalimat penutup di hadapan Paus yang duduk di kursi altar. Suharyo menyampaikan bahwa seluruh umat Katolik di Indonesia selalu mendoakan Paus Fransiskus.  ""We Indonesian Catholic, we always pray for you Paus Fransiskus kami umat Katolik Indonesia, kami selalu mendoakanmu,"" ucap Suharyo dengan Bahasa Inggris, dilihat dari tayangan YouTube Kompas TV, Kamis sore. Setelah itu iringan tepuk tangan dari seluruh umat terdengar riuh di SUGBK. Kemudian, Suharyo melanjutkan perkataannya. Ketua Konferensi Waligereja Indonesia KWI ini lantas menyampaikan kalimat terakhirnya untuk Paus. Suharyo mengucapkan selamat jalan dan terima kasih kepada Sri Paus. ""Selamat jalan Bapa Suci, melanjutkan peziarahan untuk mewartakan harapan..."" kata Suharyo kepada Paus. ""Terima kasih, terima kasih, terima kasih,"" sambungnya yang diiringi riuh tepuk tangan umat. Ketika itu, Paus terlihat mengarahkan salah satu tangannya ke dada sembari tersenyum. Kemudian Sri Paus beranjak dari kursi dan berjabat tangan dengan Kardinal Suharyo. Untuk diketahui, Paus Fransiskus akan mengakhiri kunjungan apostoliknya di Indonesia pada Jumat 6 September 2024 setelah berada di Bumi Pancasila sejak 3 September.","Uskup Agung Jakarta, Kardinal Ignatius Suharyo mengucapkan selamat jalan dan berterima kasih kepada pemimpin tertinggi Gereja Katolik, Paus Fransiskus atas kunjungan apostoliknya ke Indonesia selama beberapa hari ini. ""We Indonesian Catholic, we always pray for you Paus Fransiskus kami umat Katolik Indonesia, kami selalu mendoakanmu,"" ucap Suharyo dengan Bahasa Inggris, dilihat dari tayangan YouTube Kompas TV, Kamis sore. Setelah itu iringan tepuk tangan dari seluruh umat terdengar riuh di SUGBK. Suharyo mengucapkan selamat jalan dan terima kasih kepada Sri Paus. "" Terima kasih, terima kasih, terima kasih,"" sambungnya yang diiringi riuh tepuk tangan umat. Kemudian Sri Paus beranjak dari kursi dan berjabat tangan dengan Kardinal Suharyo. Untuk diketahui, Paus Fransiskus akan mengakhiri kunjungan apostoliknya di Indonesia pada Jumat 6 September 2024 setelah berada di Bumi Pancasila sejak 3 September."
Terjemahan Lengkap Khotbah Paus Fransiskus Saat Misa Agung di GBK,Nasional,2024-09-05,"Vitorio Mantalean, Dani Prabowo",https://nasional.kompas.com/read/2024/09/05/18051491/terjemahan-lengkap-khotbah-paus-fransiskus-saat-misa-agung-di-gbk,"Paus Fransiskus menyampaikan homili saat misa agung di Stadion Utama Gelora Bung Karno, Jakarta, di hadapan sekitar 60.000 umat Katolik pada Kamis 5 September 2024. Homili merupakan semacam khotbah yang disampaikan di tengah misa, berangkat dari injil. Dalam homilinya, Paus Fransiskus menekankan pesan penting mengenai pentingnya umat untuk tidak mudah menyerah dan selalu percaya bahwa mereka selalu memiliki kesempatan untuk bangkit setelah gagal. Ia juga berpesan agar Indonesia tidak pernah lelah untuk menebarkan jala demi merawat keberagaman dan kerukunan untuk berjalan bersama demi kebaikan masyarakat. Berikut isi lengkap homili Paus Fransiskus di Stadion Utama GBK, berdasarkan versi terjemahan bahasa Indonesia Perjumpaan dengan Yesus mengundang kita untuk menghidupi dua sikap mendasar yang memampukan kita menjadi muridmuridNya yaitu mendengarkan sabda dan menghidupi sabda.  Pertama, mendengar sabda, karena semua hal berasal dari mendengarkan, dari membuka diri kita kepadaNya, dari menyambut anugerah berharga dari persahabatan denganNya. Lalu, penting untuk menghidupi sabda yang telah kita terima, bukan sekadar menjadi pendengar yang siasia dan menipu diri kita sendiri Yak 122 untuk tidak mengambil risiko sekadar mendengar dengan telinga tanpa membuat sabda itu masuk ke dalam hati dan mengubah cara pikir kita, cara merasa, dan bertindak. Sabda yang dianugerahkan, dan yang kita dengar, butuh untuk menjadi kehidupan untuk mengubah kehidupan, untuk berinkarnasi di dalam hidup kita. Kedua sikap dasar inilah mendengar sabda dan menghidupi sabda yang dapat kita renungkan dalam Injil Injil yang baru saja diwartakan. Pertama, mendengarkan sabda. Penginjil bercerita bahwa banyak orang mengerumuni Yesus dan ""hendak mendengarkan sabda Allah"" Luk 51.  Mereka mencari Dia, mereka lapar dan haus akan sabda Tuhan dan mereka mendengarnya bergema dalam sabda Yesus. Nah, adegan ini, yang diulang berkalikali dalam Injil, memberitahu kita bahwa hati manusia selalu mencari kebenaran yang dapat memenuhi dan memuaskan hasratnya akan kebahagiaan yang tidak dapat memuaskan kita hanya oleh sabda manusia, oleh kriteriakriteria dunia ini dan oleh penilaianpenilaian duniawi. Kita selalu membutuhkan sebuah terang yang datang dari atas untuk menyinari langkahlangkah kita akan air kehidupan yang memuaskan dahaga padang gurun jiwa, akan sebuah penghiburan yang tidak mengecewakan karena ia berasal dari surga dan bukan dari halhal fana dunia ini. Di tengah kekacauan dan kefanaan katakata manusia, ada kebutuhan akan sabda Allah, satusatunya kompas bagi perjalanan kita, yang di tengah begitu banyaknya luka dan kehilangan, mampu menuntun kita menuju arti kehidupan sejati. Saudara dan saudari, janganlah kita lupa hal ini tugas pertama seorang murid bukanlah mengenakan jubah kerohanian yang sempurna secara luar, atau melakukan halhal luar biasa atau mengerjakan usahausaha besar.","Paus Fransiskus menyampaikan homili saat misa agung di Stadion Utama Gelora Bung Karno, Jakarta, di hadapan sekitar 60.000 umat Katolik pada Kamis 5 September 2024. Homili merupakan semacam khotbah yang disampaikan di tengah misa, berangkat dari injil. Berikut isi lengkap homili Paus Fransiskus di Stadion Utama GBK, berdasarkan versi terjemahan bahasa Indonesia Perjumpaan dengan Yesus mengundang kita untuk menghidupi dua sikap mendasar yang memampukan kita menjadi muridmuridNya yaitu mendengarkan sabda dan menghidupi sabda. Pertama, mendengar sabda, karena semua hal berasal dari mendengarkan, dari membuka diri kita kepadaNya, dari menyambut anugerah berharga dari persahabatan denganNya. Penginjil bercerita bahwa banyak orang mengerumuni Yesus dan ""hendak mendengarkan sabda Allah"" Luk 51. Mereka mencari Dia, mereka lapar dan haus akan sabda Tuhan dan mereka mendengarnya bergema dalam sabda Yesus. Di tengah kekacauan dan kefanaan katakata manusia, ada kebutuhan akan sabda Allah, satusatunya kompas bagi perjalanan kita, yang di tengah begitu banyaknya luka dan kehilangan, mampu menuntun kita menuju arti kehidupan sejati. Saudara dan saudari, janganlah kita lupa hal ini tugas pertama seorang murid bukanlah mengenakan jubah kerohanian yang sempurna secara luar, atau melakukan halhal luar biasa atau mengerjakan usahausaha besar."
Paus Fransiskus Berpesan Ikuti Teladan Bunda Teresa dan Taburkan Kasih dengan Dialog,Nasional,2024-09-05,"Nicholas Ryan Aditya, Bagus Santosa",https://nasional.kompas.com/read/2024/09/05/17475251/paus-fransiskus-berpesan-ikuti-teladan-bunda-teresa-dan-taburkan-kasih,"Pemimpin tertinggi Gereja Katolik Paus Fransiskus mengajak seluruh umat untuk menaburkan kasih melalui dialog dalam kehidupan beragama. Paus menyampaikan pesan ini saat memberikan kotbah dalam Misa Akbar di Stadion Utama Gelora Bung Karno SUGBK Jakarta, Kamis 5 September 2024 sore.  Dalam kotbahnya, Paus Fransiskus mengutip teladan Santa Teresa dari Kalkuta atau Bunda Teresa, biarawati asal India yang dikenal karena pengabdiannya kepada kaum miskin. Paus menekankan, Bunda Teresa mengajarkan untuk tidak lelah peduli terhadap orang miskin. ""Santa Teresa di Kalkuta, yang peringatannya kita rayakan hari ini, yang tanpa lelah peduli pada orang orang termiskin dan memajukan perdamaian dan dialog,"" kata Paus dikutip dari tayangan YouTube Kompas TV, Kamis sore.  Kemudian Sri Paus mengatakan, Bunda Teresa bahkan mengajarkan untuk selalu memberi meski tidak memiliki. ""Pernah ketika kita tidak memiliki apa pun untuk diberikan, hendaklah kita memberikan ketiadaan itu. Dan ingatlah, bahkan ketika kamu tidak menuai apaapa,"" pesan Paus.  Ia mengajak seluruh umat Katolik di Indonesia untuk terus menaburkan kasih melalui jalan dialog. Paus Fransiskus mengingatkan bahwa Indonesia dikenal sebagai negara yang penuh keanekaragaman. ""Saudara saudari, saya juga hendak berkata kepada Anda, kepada bangsa ini, kepada Nusantara yang mengagumkan dan beranekaragam ini janganlah lelah berlayar dan menebarkan jalamu. Janganlah lelah bermimpi dan membangun lagi sebuah peradaban perdamaian. Beranilah selalu untuk memimpikan,"" ucap Paus. ""Dengan dibimbing oleh sabda Tuhan, saya mendorong Anda semua untuk menaburkan kasih, dengan penuh keyakinan menempuh jalan dialog,"" sambungnya. Dengan demikian, Paus mengharapkan umat akan menyebarkan aroma harapan kepada sesama manusia.","Pemimpin tertinggi Gereja Katolik Paus Fransiskus mengajak seluruh umat untuk menaburkan kasih melalui dialog dalam kehidupan beragama. Paus menekankan, Bunda Teresa mengajarkan untuk tidak lelah peduli terhadap orang miskin. "" Santa Teresa di Kalkuta, yang peringatannya kita rayakan hari ini, yang tanpa lelah peduli pada orang orang termiskin dan memajukan perdamaian dan dialog,"" kata Paus dikutip dari tayangan YouTube Kompas TV, Kamis sore. Paus Fransiskus mengingatkan bahwa Indonesia dikenal sebagai negara yang penuh keanekaragaman. "" Janganlah lelah bermimpi dan membangun lagi sebuah peradaban perdamaian. Beranilah selalu untuk memimpikan,"" ucap Paus. "" Dengan dibimbing oleh sabda Tuhan, saya mendorong Anda semua untuk menaburkan kasih, dengan penuh keyakinan menempuh jalan dialog,"" sambungnya. Dengan demikian, Paus mengharapkan umat akan menyebarkan aroma harapan kepada sesama manusia."
"Momen Paus Fransiskus Berbahasa Indonesia Pimpin Misa Akbar di GBK, ""Saya Mengaku...""",Nasional,2024-09-05,"Nicholas Ryan Aditya, Bagus Santosa",https://nasional.kompas.com/read/2024/09/05/17160381/momen-paus-fransiskus-berbahasa-indonesia-pimpin-misa-akbar-di-gbk-saya,"Pemimpin tertinggi Gereja Katolik Paus Fransiskus sempat berbahasa Indonesia saat mengucapkan salah satu doa, yaitu pernyataan tobat umat Katolik, ""Saya Mengaku"". Paus Fransiskus mengucapkan doa ini saat memimpin misa akbar di hadapan puluhan ribu umat Katolik di Stadion Utama Gelora Bung Karno SUGBK, Jakarta, Kamis 5 September 2024 sore.  Acara dimulai ketika Paus beranjak dari kursinya dan memulai misa dengan mengucapkan tanda salib dalam bahasa Latin, ""In Nomine Patris Et Filii Et Spiritus Sancti,"" dan diikuti oleh kata ""Amen"" dari umat yang hadir. Selanjutnya, Paus mengucapkan ""Pax Vobis,"" yang berarti ""Damai Bersamamu"". Kemudian, Sri Paus memimpin doa permulaan dan mengajak umat memulai pernyataan tobat. Saat memasuki bagian pernyataan tobat, Paus Fransiskus mengubah bahasa dari Latin ke Indonesia. Ia memulai dengan mengucapkan, ""Saya mengaku..."", yang diikuti oleh seruan umat Katolik.  Umat kemudian melanjutkan dengan, ""Kepada Allah Yang Maha Kuasa, dan kepada saudara sekalian bahwa saya telah berdosa...."" Untuk diketahui, Sri Paus telah mengunjungi Indonesia sejak Selasa 3 September dan akan berakhir pada Jumat besok, 6 September. Di Indonesia, Paus Fransiskus telah mengunjungi sejumlah tempat di antaranya, Masjid Istiqlal, Istana Merdeka, dan Gedung Konferensi Waligereja Indonesia KWI.","Pemimpin tertinggi Gereja Katolik Paus Fransiskus sempat berbahasa Indonesia saat mengucapkan salah satu doa, yaitu pernyataan tobat umat Katolik, ""Saya Mengaku"". Paus Fransiskus mengucapkan doa ini saat memimpin misa akbar di hadapan puluhan ribu umat Katolik di Stadion Utama Gelora Bung Karno SUGBK, Jakarta, Kamis 5 September 2024 sore. Acara dimulai ketika Paus beranjak dari kursinya dan memulai misa dengan mengucapkan tanda salib dalam bahasa Latin, ""In Nomine Patris Et Filii Et Spiritus Sancti,"" dan diikuti oleh kata ""Amen"" dari umat yang hadir. Saat memasuki bagian pernyataan tobat, Paus Fransiskus mengubah bahasa dari Latin ke Indonesia. Ia memulai dengan mengucapkan, ""Saya mengaku..."", yang diikuti oleh seruan umat Katolik."
Jokowi: Umat Katolik Bagian Penting Bangsa Menjaga Persatuan Indonesia,Nasional,2024-09-05,"Vitorio Mantalean, Dani Prabowo",https://nasional.kompas.com/read/2024/09/05/17135821/jokowi-umat-katolik-bagian-penting-bangsa-menjaga-persatuan-indonesia,"Presiden Joko Widodo menyampaikan bahwa umat Katolik merupakan salah satu bagian penting bangsa dalam menjaga persatuan. Pesan ini disampaikan Jokowi melalui videotron jelang misa agung yang dipimpin Paus Fransiskus kepada umat Katolik di Stadion Utama Gelora Bung Karno, Kamis 5 September 2024. ""Umat Katolik di Indonesia bagian penting dari bangsa ini dalam menjaga persatuan menyebarkan kasih dan toleransi bersama umat bergama lainnya di Indonesia,"" tutur Jokowi.  ""Perbedaan adalah kekayaan, dan toleransi adalah pupuk bagi persatuan dan perdamaian kita sebagai bangsa,"" imbuhnya. Jokowi menyebutkan, hari ini Indonesia bersuka cita menyambut kunjungan ""Yang Teramat Mulia"" Bapa Suci Paus Fransiskus. Ia juga mengucapkan selamat menjalankan ibadah misa suci untuk umat Katolik hari ini, dan ia berharap misa agung ini dapat menjadi berkat bagi sesama.  Sekitar 60.000 umat Katolik di Stadion Utama GBK sontak bertepuk tangan mendengarkan ucapan singkat Kepala Negara yang sebelumnya juga menyambut Sri Paus sebelum menyapa umat di kawasan GBK.","Presiden Joko Widodo menyampaikan bahwa umat Katolik merupakan salah satu bagian penting bangsa dalam menjaga persatuan. Pesan ini disampaikan Jokowi melalui videotron jelang misa agung yang dipimpin Paus Fransiskus kepada umat Katolik di Stadion Utama Gelora Bung Karno, Kamis 5 September 2024. "" Umat Katolik di Indonesia bagian penting dari bangsa ini dalam menjaga persatuan menyebarkan kasih dan toleransi bersama umat bergama lainnya di Indonesia,"" tutur Jokowi. Ia juga mengucapkan selamat menjalankan ibadah misa suci untuk umat Katolik hari ini, dan ia berharap misa agung ini dapat menjadi berkat bagi sesama."
Jokowi ke Umat Katolik: Selamat Menjalankan Misa Suci,Nasional,2024-09-05,"Vitorio Mantalean, Ardito Ramadhan",https://nasional.kompas.com/read/2024/09/05/17015571/jokowi-ke-umat-katolik-selamat-menjalankan-misa-suci,"Presiden Joko Widodo mengucapkan selamat menjalankan misa agung yang dipimpin Paus Fransiskus kepada umat Katolik di Stadion Utama Gelora Bung Karno, Kamis 5 September 2024. Pesan ini disampaikan Jokowi melalui videotron yang dipasang di stadion. ""Saya ucapkan selamat menjalankan ibadah misa suci dan semoga bisa menjadi berkat bagi sesama,"" ucap Jokowi.  Jokowi menyebutkan, hari ini Indonesia bersukacita menyambut kunjungan ""Yang Teramat Mulia"" Bapa Suci Paus Fransiskus. Ia juga menyebutkan bahwa umat Katolik seIndonesia turut bersukacita karena dapat mengikuti misa agung yang dipimpin langsung oleh Pemimpin Gereja Katolik Roma Sedunia. ""Umat Katolik di Indonesia bagian penting dari bangsa ini dalam menjaga persatuan menyebarkan kasih dan toleransi bersama umat beragama lainnya di Indonesia,"" tutur Jokowi.  ""Perbedaan adalah kekayaan dan toleransi adalah pupuk bagi persatuan dan perdamaian kita sebagai bangsa,"" imbuhnya. Sekitar 60.000 umat Katolik di Stadion Utama GBK sontak bertepuk tangan mendengarkan ucapan singkat Kepala Negara yang sebelumnya juga menyambut Sri Paus sebelum menyapa umat di kawasan GBK.","Presiden Joko Widodo mengucapkan selamat menjalankan misa agung yang dipimpin Paus Fransiskus kepada umat Katolik di Stadion Utama Gelora Bung Karno, Kamis 5 September 2024. Saya ucapkan selamat menjalankan ibadah misa suci dan semoga bisa menjadi berkat bagi sesama,"" ucap Jokowi. ""Perbedaan adalah kekayaan dan toleransi adalah pupuk bagi persatuan dan perdamaian kita sebagai bangsa,"" imbuhnya. Sekitar 60.000 umat Katolik di Stadion Utama GBK sontak bertepuk tangan mendengarkan ucapan singkat Kepala Negara yang sebelumnya juga menyambut Sri Paus sebelum menyapa umat di kawasan GBK."
Buron Filipina Alice Guo Disebut Bakal Dikembalikan ke Negaranya Hari Ini,Nasional,2024-09-05,"Kiki Safitri, Dani Prabowo",https://nasional.kompas.com/read/2024/09/05/16592671/buron-filipina-alice-guo-disebut-bakal-dikembalikan-ke-negaranya-hari-ini,"Kepolisian RI telah bertemu dengan otoritas Filipina untuk menyerahkan buronan mantan wali kota Filipina yang dituduh memiliki hubungan dengan sindikat kriminal China, Alice Guo atau Guo Hua Ping AG. Kuasa Hukum Alice Guo, Gugum Ridho Putra mengatakan, pembicaraan soal kasus tersebut belum mencapai final di negara Filipina. Namun dipastikan Alice Guo akan segera dipulangkan paling lambat malam ini. Sore atau malam ini berangkat kembali ke Filipina, kata Gugum kepada Kompas.com, Kamis 5 September 2024. Pihak otoritas kepolisian Filipina hadir ke Jakarta dan sore ini akan memproses pengembaliannya via P to P, Police to Police cooperation, tambah Gugum.  Gugum mengungkapkan, pihak kepolisian Filipina juga akan berkordinasi dengan tim hukum Filipina untuk memberikan bantuan hukum di negara Filipina. Gugum memastikan tidak ada pemeriksaan oleh pihak kepolisian RI. Dia menegaskan Kepolisian RI hanya membantu untuk menahan Alice Guo sementara, hingga pihak Kepolisan Filipina menjemput ke Indonesia. Tidak ada pemeriksaan, kepolisian kita hanya membantu menahan sampai pihak otoritas Filipina hadir, tegasnya. Ditemui di Polda Metro Jaya, Kadivhubinter Polri Irjen Krishna Murti mengatakan, penyerahan buron Filipina Alice Guo juga sebagian dari negosiasi dengan Filipina untuk menukar buron Alice Guo dengan Gregor Johann Hass, buron BNN yang ditangkap Filipina. Itu bagian pembicaraan, Insya Allah akan terlaksana dengan proses dan waktu yang sedang dikerjakan dan kita tunggu nanti hasilnya. Jadi, itu bagian yang kita bicarakan, ujar Krishna.  Khrisna mengungkapkan tidak ada syarat dalam hal tukar guling tersebut. Dia menegaskan bahwa kedua negara sama  sama beritikad baik. Tidak ada syarat syaratan, intinya kami beritikad baik, mereka beritikad baik. Ya ini bagian dari pembicaraan, bukaan negosiasi. Pembicaraan ada komitmen dan butuh proses, tegas Khrisna.","Kepolisian RI telah bertemu dengan otoritas Filipina untuk menyerahkan buronan mantan wali kota Filipina yang dituduh memiliki hubungan dengan sindikat kriminal China, Alice Guo atau Guo Hua Ping AG. Gugum memastikan tidak ada pemeriksaan oleh pihak kepolisian RI. Dia menegaskan Kepolisian RI hanya membantu untuk menahan Alice Guo sementara, hingga pihak Kepolisan Filipina menjemput ke Indonesia. Itu bagian pembicaraan, Insya Allah akan terlaksana dengan proses dan waktu yang sedang dikerjakan dan kita tunggu nanti hasilnya. Jadi, itu bagian yang kita bicarakan, ujar Krishna. Khrisna mengungkapkan tidak ada syarat dalam hal tukar guling tersebut. Dia menegaskan bahwa kedua negara sama  sama beritikad baik. Ya ini bagian dari pembicaraan, bukaan negosiasi. Pembicaraan ada komitmen dan butuh proses, tegas Khrisna."
Jokowi Lepas Paus Fransiskus untuk Misa Agung di GBK,Nasional,2024-09-05,"Fika Nurul Ulya, Ardito Ramadhan",https://nasional.kompas.com/read/2024/09/05/16383291/jokowi-lepas-paus-fransiskus-untuk-misa-agung-di-gbk,"Presiden Joko Widodo melepas pemimpin tertinggi gereja Katolik, Paus Fransiskus, sebelum melaksanakan misa agung di Gelora Bung Karno, Senayan, Jakarta Pusat, Kamis 5 September 2024. Diketahui, Paus melaksanakan Misa Kudus di Stadion Utama Gelora Bung Karno GBK mulai pukul 17.00 WIB. Dilansir dari tayangan Kompas TV, Paus Fransiskus tiba dengan Innova Zenix berwarna putih sekitar 16.12 WIB. Jokowi terlihat menyambut Paus sebelum keluar dari mobil dengan bersalaman.  Setelahnya, sejumlah penjabat negara tampak terlihat mencium tangan Paus Fransiskus. Secara berurutan, mereka adalah Menteri Koordinator Bidang Kemaritiman dan Investasi Luhut Binsar Pandjaitan, Kapolri Jenderal Listyo Sigit Prabowo, dan Panglima TNI Agus Subiyanto. Kemudian, Paus menaiki mobil Maung buatan PT Pindad yang didesain khusus popemobile. Mobil itu melaju ke arah Stadion Madya GBK, untuk mengantar Paus menyapa umat Katolik yang hadir di agenda misa agung. Selanjutnya, mobil meninggalkan area Stadion Madya dan bergerak ke arah Stadion Utama GBK tempat dilaksanakannya misa Agung mulai pukul 17.00 WIB.  Sesampainya di Stadion Utama GBK, Paus Fransiskus kembali mengelilingi lapangan guna menyapa para umat Katolik yang sudah berkumpul sejak Kamis siang. Diketahui, Presiden Jokowi sebelumnya tiba di kawasan GBK sekitar pukul 15.50 WIB menggunakan mobil Innova Zenix yang berwarna hitam.","Presiden Joko Widodo melepas pemimpin tertinggi gereja Katolik, Paus Fransiskus, sebelum melaksanakan misa agung di Gelora Bung Karno, Senayan, Jakarta Pusat, Kamis 5 September 2024. Diketahui, Paus melaksanakan Misa Kudus di Stadion Utama Gelora Bung Karno GBK mulai pukul 17.00 WIB. Setelahnya, sejumlah penjabat negara tampak terlihat mencium tangan Paus Fransiskus. Secara berurutan, mereka adalah Menteri Koordinator Bidang Kemaritiman dan Investasi Luhut Binsar Pandjaitan, Kapolri Jenderal Listyo Sigit Prabowo, dan Panglima TNI Agus Subiyanto. Mobil itu melaju ke arah Stadion Madya GBK, untuk mengantar Paus menyapa umat Katolik yang hadir di agenda misa agung. Diketahui, Presiden Jokowi sebelumnya tiba di kawasan GBK sekitar pukul 15.50 WIB menggunakan mobil Innova Zenix yang berwarna hitam."
Pengacara Sebut Terlapor Penyebar Hoaks Azizah Salsha Sedang Diperiksa Polisi,Nasional,2024-09-05,"Kiki Safitri, Diamanty Meiliana",https://nasional.kompas.com/read/2024/09/05/16343081/pengacara-sebut-terlapor-penyebar-hoaks-azizah-salsha-sedang-diperiksa,"Kuasa hukum selebgram Azizah Salsha, Egamarthadinata mengungkapkan bahwa saat ini Bareskrim Polri tengah melakukan pemeriksaan terhadap sejumlah pemilik akun yang menyebarkan hoaks. Yang diperiksa beberapa terlapor, kata Egamarthadinata saat dihubungi wartawan, Kamis 5 September 2024. Sebelumnya istri dari pemain Timnas Indonesia Pratama Arhan tersebut melaporkan beberapa akun yang menyebarkan hoaks tentang dirinya yang diposting di X atau Twitter ke Bareskrim Polri. Adapun laporan wanita yang akrab disapa Zize itu diproses oleh Direktorat Tindak Pidana Siber Bareskrim Polri dengan nomor laporan STTL/292/VIII/2024/BARESKRIM.  Akunakun yang menyebarkan fitnah tersebut dilaporkan dengan Pasal 45 Ayat 4 Jo Pasal 27A UU RI No. 1 Tahun 2024 Tentang Perubahan Kedua Atas UU RI No.11 Tahun 2008 tentang perubahan kedua atas UU RI No.11 Tahun 2008 tentang Informasi dan Transaksi Elektronik ITE dan atau Pasal 310 KUHP dan atau Pasal 311 KUHP. Kompas.com tengah berusaha meminta konfirmasi keapda Direktur Tindak Pidana Siber Dirtipidsiber Badan Reserse Kriminal Bareskrim Polri Brigadir Jenderal Brigjen Pol Himawan Bayu Aji. Namun, hingga berita ini diturunkan belum ada jawaban terkait hal pemeriksaan sejumlah pemilik akun penyebar Hoax Azizah Salsha.","Kuasa hukum selebgram Azizah Salsha, Egamarthadinata mengungkapkan bahwa saat ini Bareskrim Polri tengah melakukan pemeriksaan terhadap sejumlah pemilik akun yang menyebarkan hoaks. Sebelumnya istri dari pemain Timnas Indonesia Pratama Arhan tersebut melaporkan beberapa akun yang menyebarkan hoaks tentang dirinya yang diposting di X atau Twitter ke Bareskrim Polri. Adapun laporan wanita yang akrab disapa Zize itu diproses oleh Direktorat Tindak Pidana Siber Bareskrim Polri dengan nomor laporan STTL/292/VIII/2024/BARESKRIM. Akunakun yang menyebarkan fitnah tersebut dilaporkan dengan Pasal 45 Ayat 4 Jo Pasal 27A UU RI No."
"Layanan E-meterai Peruri Eror, Komisi VI: Harusnya Diantisipasi sejak Awal",Nasional,2024-09-05,"Rahel Narda Chaterine, Ardito Ramadhan",https://nasional.kompas.com/read/2024/09/05/15020621/layanan-e-meterai-peruri-eror-komisi-vi-harusnya-diantisipasi-sejak-awal,"Wakil Ketua Komisi VI DPR RI Martin Manurung mengingatkan Peruri seharusnya sudah mengantisipasi kendala terkait layanan emeterai. Hal ini disampaikannya merespons erornya layanan emeterai dari Peruri di akhir masa pendaftaran calon pegawai negeri sipil CPNS. Seharusnya diantisipasi sejak awal saat momen permintaannya tinggi, supaya tidak ada kendala teknis, kata Martin saat dihubungi, Kamis 5 September 2024. Politikus Partai Nasdem ini pun meminta Peruri segera meningkatkan kapasitas layanan emeterai. Menurut saya, itu kapasitasnya harus ditingkatkan segera ya, ujar Martin.  Sebagaimana diberitakan, sejumlah pelamar CPNS di media sosial X Twitter mengeluhkan soal layanan pembelian emeterai di laman Peruri mengalami gangguan. Disebutkan bahwa server tidak mampu menampung banyaknya pengakses dan membikin layanan down. Selain itu, disebutkan juga bahwa beberapa situs web distributor emeterai resmi Peruri, di antaranya Skill Academy dan EMeterai Live juga tidak bisa melayani pembelian sejak Selasa 3 September 2024. Tak hanya pembelian secara online melalui situs web, sebagian juga mengaku bahwa gerai Pos Indonesia juga kehabisan emeterai. Akibat layanan yang error, sejumlah warganet yang terlanjur membeli di situs web Peruri juga mengeluhkan masalah tidak dapat kuota emeterai meski sudah membayar lunas.  Menanggapi hal ini, Head of Corporate Secretary Peruri, Adi Sunardi mengungkapkan, pihaknya mengaku telah meningkatkan kapasitas infrastruktur dan menyiapkan situs web khusus pembelian emeterai untuk pendaftaran CPNS 2024. Namun, karena antusiasme masyarakat yang sangat tinggi dalam beberapa hari menjelang penutupan pendaftaran CPNS, situs web emeterai mengalami lonjakan traffic. ""Hal tersebut mengakibatkan perlambatan pelayanan emeterai melalui website. Atas kondisi dimaksud, Peruri menyampaikan permohonan maaf,"" ujar Adi melalui keterangan tertulis yang diterima Kompas.com, Rabu 4 September 2024. Dia melanjutkan, pihaknya saat ini tengah melakukan upaya pemulihan kualitas layanan agar situs web dapat segera kembali beroperasi penuh. ""Kami akan memberikan informasi lebih lanjut terkait update layanan emeterai secara berkala sebagai bagian keterbukaan informasi kepada publik,"" kata Adi menambahkan.","Wakil Ketua Komisi VI DPR RI Martin Manurung mengingatkan Peruri seharusnya sudah mengantisipasi kendala terkait layanan emeterai. Seharusnya diantisipasi sejak awal saat momen permintaannya tinggi, supaya tidak ada kendala teknis, kata Martin saat dihubungi, Kamis 5 September 2024. Sebagaimana diberitakan, sejumlah pelamar CPNS di media sosial X Twitter mengeluhkan soal layanan pembelian emeterai di laman Peruri mengalami gangguan. Selain itu, disebutkan juga bahwa beberapa situs web distributor emeterai resmi Peruri, di antaranya Skill Academy dan EMeterai Live juga tidak bisa melayani pembelian sejak Selasa 3 September 2024. Menanggapi hal ini, Head of Corporate Secretary Peruri, Adi Sunardi mengungkapkan, pihaknya mengaku telah meningkatkan kapasitas infrastruktur dan menyiapkan situs web khusus pembelian emeterai untuk pendaftaran CPNS 2024. Namun, karena antusiasme masyarakat yang sangat tinggi dalam beberapa hari menjelang penutupan pendaftaran CPNS, situs web emeterai mengalami lonjakan traffic. "" Hal tersebut mengakibatkan perlambatan pelayanan emeterai melalui website. Dia melanjutkan, pihaknya saat ini tengah melakukan upaya pemulihan kualitas layanan agar situs web dapat segera kembali beroperasi penuh. """
