title,category,publish_date,author,article_url,content,summary
Benarkah Shuhua (G)I-DLE Berpacaran dengan Kai Ko Chen Tung?,Entertainment,2024-07-19,Sumarni,https://www.suara.com/entertainment/2024/07/19/060000/benarkah-shuhua-gi-dle-berpacaran-dengan-kai-ko-chen-tung,"Idol K-Pop, Shuhua (G)I-DLE mendadak dirumorkan berpacaran dengan aktor asal Taiwan, Kai Ko Chen Tung. Terkait ini, Cube Entertainment selaku agensi yang menaungi Shuhua buka suara. Alih-alih membenarkan, dia membantah dengan tegas. Cube Entertainment memastikan Shuhua tidak punya hubungan spesial dengan Kai Ko Chen Tung. ""Rumor kencan antara Shuhua dan Kai Ko Chen Tung tidak berdasar,"" kata Cube Entertainment sebagaimana melansir dari Allkpop pada Kamis 17 Juli 2024.Seperti diketahui, rumor ini muncul bukan tanpa alasan. Semua bermula dari postingan Shuhua di Instagram pada 16 Juli 2024. Di situ, pelantun Queencard ini mengunggah sejumlah foto pribadinya. ""Hey ~ i love you,"" tulis Shuhua sebagai caption. Tidak menunggu lama, Kai Ko Chen Tung langsung memberikan respons di kolom komentar dengan emoji tersenyum. Meskipun kini komentar tersebut sudah dihapus. Namun begitu, para netizen sudah terlanjur berspekulasi bahwa itu merupakan kode keduanya berpacaran.Perihal ini, Kai Ko Chen Tung sendiri sudah klarifikasi. Dia menyesali komentarnya di Instagram Shuhua menimbulkan kontroversi. ""Saya kebetulan melewati halamannya dan meninggalkan komentar. Jika saya telah menyebabkan masalah bagi semua orang atau dia, saya sungguh menyesal,"" kata Kai Ko Chen Tung.","Idol K-Pop, Shuhua (G)I-DLE mendadak dirumorkan berpacaran dengan aktor asal Taiwan, Kai Ko Chen Tung. Terkait ini, Cube Entertainment selaku agensi yang menaungi Shuhua buka suara. Rumor kencan antara Shuhua dan Kai Ko Chen Tung tidak berdasar,"" kata Cube Entertainment sebagaimana melansir dari Allkpop pada Kamis 17 Juli 2024.Seperti diketahui, rumor ini muncul bukan tanpa alasan. Semua bermula dari postingan Shuhua di Instagram pada 16 Juli 2024. Meskipun kini komentar tersebut sudah dihapus. Dia menyesali komentarnya di Instagram Shuhua menimbulkan kontroversi. "" Saya kebetulan melewati halamannya dan meninggalkan komentar. Jika saya telah menyebabkan masalah bagi semua orang atau dia, saya sungguh menyesal,"" kata Kai Ko Chen Tung."
"Tragis! Suami Jennifer Coppen, Dali Wassink Tewas dalam Kecelakaan Maut di Bali",Entertainment,2024-07-18,Ferry Noviandi,https://www.suara.com/entertainment/2024/07/18/231400/tragis-suami-jennifer-coppen-dali-wassink-tewas-dalam-kecelakaan-maut-di-bali,"Suami Jennifer Coppen, Dali Wassink meninggal dunia dalam kecelakaan. Peristiwa terjadi di Sunset Road Seminyak, Bali pada Kamis 18 Juli 2024 dini hari. Kabid Humas Polda Bali, Kombes Jansen Avitus Pandjaitan menerangkan, kecelakaan yang dialami Dali Wassink berlangsung pada dini hari, sekira pukul 02.00 WITA. Sementara itu, saksi memberikan laporan bahwa ada kecelakaan, sekira pukul 02.30 WITA. ""Pengemudi, Master Yitta Dali Wassing mengalami kecelakaan tunggal,"" demikian keterangan dari Jansen Avitus Pandjaitan, Kamis 18 Juli 2024.Lelaki yang akrab disapa Dali Wassink itu dilaporkan mengalami kecelakaan saat mengendarai sepeda motor. ""Pengemudi sepeda motor Kawasaki DK 5555 KSW bergerak dari arah utara ke selatan dengan kecepatannya,"" kata Jansen Avitus Pandjaitan. ""Setibanya di lokasi kejadian, (Dali Wasink) tidak dapat menguasai kendaraan. (Akibatnya) oleng ke kanan dan menabrak pembatas pulau jalan,"" imbuhnya. Usai terjadi kecelakaan, Dali Wassink sempat dibawa ke Rumah Sakit BIMC Kuta, Badung. Namun nyawanya tidak tertolong dan akhirnya meninggal dunia. Kabar duka atas meninggalnya Dali Wassink juga sempat disampaikan Jennifer Coppen di Instagram Story.""Innalillahi wa inna ilaihi rajiun. Telah berpulang ke rahmatullah, suami tercinta saya, Yitta Dali Wassink pada hari Kamis pukul 2.20 WITA,"" tulis Jennifer Coppen. Ibu satu anak ini meminta agar orang-orang menghormati privasi mereka yang sedang berduka. Kami memohon pada waktu yang sulit ini untuk meminta teman-teman kerabat menghargai privacy kami sekeluarga saat ini yang sedang berduka,"" tuturnya.","Suami Jennifer Coppen, Dali Wassink meninggal dunia dalam kecelakaan. Peristiwa terjadi di Sunset Road Seminyak, Bali pada Kamis 18 Juli 2024 dini hari. Pengemudi, Master Yitta Dali Wassing mengalami kecelakaan tunggal,"" demikian keterangan dari Jansen Avitus Pandjaitan, Kamis 18 Juli 2024.Lelaki yang akrab disapa Dali Wassink itu dilaporkan mengalami kecelakaan saat mengendarai sepeda motor. "" Akibatnya) oleng ke kanan dan menabrak pembatas pulau jalan,"" imbuhnya. Namun nyawanya tidak tertolong dan akhirnya meninggal dunia. Kabar duka atas meninggalnya Dali Wassink juga sempat disampaikan Jennifer Coppen di Instagram Story. Ibu satu anak ini meminta agar orang-orang menghormati privasi mereka yang sedang berduka."
"Gugat Cerai Edward Akbar, Kimberly Ryder Comeback Main Film",Entertainment,2024-07-18,Ferry Noviandi,https://www.suara.com/entertainment/2024/07/18/224000/gugat-cerai-edward-akbar-kimberly-ryder-comeback-main-film,"Di tengah kasus perceraiannya dengan Edward Akbar, Kimberly Ryder seakan mengumumkan comeback ke dunia entertainment. Sebagai bukti, artis 30 tahun ini membintangi film layar lebar berjudul Bangsal Isolasi. Dalam film garapan sutradara Adhe Dharmastriya ini, Kimberly Ryder didapuk sebagai pemeran utama dan memerankan seorang jurnalis investigasi. Kim mau terlibat di film ini karena tertarik dengan latar belakang film, yang bercerita soal suasana lapas perempuan. ""Aku tertarik banget ya karena syuting dan setnya di penjara, terus penjara cewek semua. Jadi kayaknya belum ada deh kalau setting seperti itu di perfilman Indonesia, jadi aku langsung mau ambil,"" kata Kimberly Ryder dalam konferensi pers film Bangsal Isolasi yang digelar di kawasan Kuningan, Jakarta Selatan, Kamis 18 Juli 2024. ""Selain itu kan aku sudah lama enggak syuting, sempet syuting film kayak cuma beberapa scene aja. Jadi ini bisa dibilang kayak comeback aku lah,"" ucap Kimberly Ryder menyambung.Selain karena latar ceritanya, kakak Natasha Ryder ini juga memang ingin bermain film dengan genre thriller action. ""Ini kan film dengan genre thriller, action terus misteri. Aku mau comeback karena aku senang sama dunia akting,"" tutur Kimberly. Adapun Kimberly mengakui bahwa lokasi syuting yang bertempat di Benteng Van Der Wijck cukup menantang. Saking berdebu dan kotor, sang aktris bahkan sampai sakit. ""Setnya, itu kan kita syuting di sebuah tempat yang usianya 200 tahun jadi banyak debunya segala macam, sudah lama tutup, itu dulunya tempat turis,"" ucap ibu dua anak ini. ""Jadi pas masuk situ belum seminggu syuting aku sama sutradaranya, Mas Adhe, sudah sakit, batuk-batuk karena debu dan setiap scene ada foging, hawanya itu bikin sakit,"" imbuh Kimberly Ryder.Selain Kimberly Ryder, film karya rumah produksi Mesari Pictures tersebut juga diperankan oleh Wulan Guritno, Ibrahim Risyad, Roweina Umboh, Piet Pagau, dan lainnya. Film Bangsal Isolasi siap tayang di seluruh bioskop Tanah Air mulai 25 Juli 2024 mendatang.","Di tengah kasus perceraiannya dengan Edward Akbar, Kimberly Ryder seakan mengumumkan comeback ke dunia entertainment. Dalam film garapan sutradara Adhe Dharmastriya ini, Kimberly Ryder didapuk sebagai pemeran utama dan memerankan seorang jurnalis investigasi. Selain itu kan aku sudah lama enggak syuting, sempet syuting film kayak cuma beberapa scene aja. Ini kan film dengan genre thriller, action terus misteri. Aku mau comeback karena aku senang sama dunia akting,"" tutur Kimberly. Adapun Kimberly mengakui bahwa lokasi syuting yang bertempat di Benteng Van Der Wijck cukup menantang. Saking berdebu dan kotor, sang aktris bahkan sampai sakit. "" Jadi pas masuk situ belum seminggu syuting aku sama sutradaranya, Mas Adhe, sudah sakit, batuk-batuk karena debu dan setiap scene ada foging, hawanya itu bikin sakit,"" imbuh Kimberly Ryder. Film Bangsal Isolasi siap tayang di seluruh bioskop Tanah Air mulai 25 Juli 2024 mendatang."
"Lina Mukherjee Dikabarkan Hamil Anak Saipul Jamil, Padahal Masih di Penjara",Entertainment,2024-07-18,Yohanes Endra,https://www.suara.com/entertainment/2024/07/18/211500/lina-mukherjee-dikabarkan-hamil-anak-saipul-jamil-padahal-masih-di-penjara,"Selebgram Lina Mukherjee diisukan hamil anak pedangdut Saipul Jamil. Padahal, saat ini perempuan yang akrab disapa Lilu Lina sedang ditahan di Lapas Perempuan Kelas IIA Palembang. Kabar kehamilan tersebut mulai beredar sejak beberapa hari lalu di media sosial, terutama TikTok. Salah satu yang mengunggahnya adalah akun @meniek0. Pada konten tersebut, dikatakan bahwa Lina Mukherjee diduga hamil anak Saipul Jamil. Memang, mereka berdua sempat dekat dan sering menunjukkan kemesraan ke publik. Bahkan, Lina Mukherjee sendiri pernah mengaku sedang hamil anak mantan suami Dewi Perssik itu pada 2022 lalu.""Guys, aku lagi hamil anak Bang Ipul, doakan ya, anak kami sehat wal'afiat,"" kata Lina dalam TikTok-nya, @linamukherjeelilu. Namun, pernyataan tersebut hanya candaan belaka. Terkait dengan kabar kehamilan Lina Mukherjee di penjara, Kepala Lapas (Kalapas) Ike Rahmawati, pun memastikan dengan melakukan cek kesehatan kepada warga binaannya itu. Hasil test pack dari Lina Mukherjee dinyatakan negatif, yang artinya tidak hamil. ""Kami cek kesehatan dan test pack, hasilnya negatif. Dia tahu, dia cuma ketawa saja,"" kata Ike Rahmawati, dikutip pada Kamis 18 Juli 2024. Selain itu, Ike Rahmawati juga sudah memastikan kebenaran isu tersebut kepada Lina Mukherjee secara langsung. Perempuan 32 tahun itu juga membantahnya.Kabar ini ternyata membuat warganet terbahak. Pasalnya, tidak mungkin Saipul Jamil dan Lina Mukherjee berhubungan suami istri di dalam penjara. ""Nggak mungkin bro, mana bisa Saipul Jamil ngehamilin Lina,"" ujar @afdhal***. ""Berarti Saipul Jamil produksinya di dalam sel dong,"" imbuh @has*** dengan emoji tertawa. ""Masa iya sama Bang Ipul. Kan masuk dari September 2023, sekarang 2024. Gemoy aja tuh si Lina,"" kata @bunga***.","Selebgram Lina Mukherjee diisukan hamil anak pedangdut Saipul Jamil. Kabar kehamilan tersebut mulai beredar sejak beberapa hari lalu di media sosial, terutama TikTok. Memang, mereka berdua sempat dekat dan sering menunjukkan kemesraan ke publik. Namun, pernyataan tersebut hanya candaan belaka. Terkait dengan kabar kehamilan Lina Mukherjee di penjara, Kepala Lapas (Kalapas) Ike Rahmawati, pun memastikan dengan melakukan cek kesehatan kepada warga binaannya itu. Hasil test pack dari Lina Mukherjee dinyatakan negatif, yang artinya tidak hamil. "" Perempuan 32 tahun itu juga membantahnya. Kabar ini ternyata membuat warganet terbahak. Berarti Saipul Jamil produksinya di dalam sel dong,"" imbuh @has*** dengan emoji tertawa. "" Kan masuk dari September 2023, sekarang 2024."
Kimberly Ryder Akhirnya Bicara Soal Perceraiannya dengan Edward Akbar: Ini Masa yang Sulit,Entertainment,2024-07-18,Yazir Farouk,https://www.suara.com/entertainment/2024/07/18/192042/kimberly-ryder-akhirnya-bicara-soal-perceraiannya-dengan-edward-akbar-ini-masa-yang-sulit,"Kimberly Ryder akhirnya buka suara tentang permasalahan rumah tangganya dengan Edward Akbar. Sebelumnya sang aktris melayangkan gugatan cerai ke Pengadilan Agama Jakarta Pusat pada 12 Juli lalu. Aktris 30 tahun tersebut mengakui bahwa kini dia sedang menghadapi masa yang sulit. ""Ini satu-satunya keterangan yang bisa aku kasih. Ya sekarang saat ini lagi melewatinya. Dan ini masa yang sulit,"" kata Kimberly Ryder dalam bahasa Inggris saat ditemui di kawasan Kuningan, Jakarta Selatan, Kamis 18 Juli 2024. Soal proses perceraian serta laporannya atas dugaan penggelapan yang dilakukan sang suami, Kimberly Ryder mengaku belum bisa memberi banyak penjelasan.""Mohon maaf aku belum bisa kasih statement yang ginna gimana karena masih on going process semuanya sudah saya serahkan ke lawyer juga,"" ungkap Kimberly. Sebagai penutup, ibu dua anak tersebut meminta privasinya dihargai. Terlebih saat ini Kimberly memiliki dua anak yang masih kecil. ""Terima kasih tolong privasinya tolong di-respect apalagi aku kan ada anak kecil juga,"" ujar dia. ""Minta doanya saja supaya semuanya lancar. Sudah ya, terima kasih,"" ujarnya. Hingga saat ini belum diketahui apa alasan Kimberly Ryder menggugat cerai Edward Akbar. Sejak menikah 2018 lalu, suami istri itu terlihat harmonis dan jauh dari kabar miring.Adapun sidang cerai perdana Kimberly Ryder dan Edward Akbar bakal digelar pada 24 Juli mendatang.","Kimberly Ryder akhirnya buka suara tentang permasalahan rumah tangganya dengan Edward Akbar. Ini satu-satunya keterangan yang bisa aku kasih. Dan ini masa yang sulit,"" kata Kimberly Ryder dalam bahasa Inggris saat ditemui di kawasan Kuningan, Jakarta Selatan, Kamis 18 Juli 2024. Terlebih saat ini Kimberly memiliki dua anak yang masih kecil. "" Terima kasih tolong privasinya tolong di-respect apalagi aku kan ada anak kecil juga,"" ujar dia. "" Minta doanya saja supaya semuanya lancar. Hingga saat ini belum diketahui apa alasan Kimberly Ryder menggugat cerai Edward Akbar."
"Dicurigai Hamil Palsu Gara-Gara Makan Durian, Sahabat Syahrini Lakukan Ini",Entertainment,2024-07-18,Ferry Noviandi,https://www.suara.com/entertainment/2024/07/18/190000/dicurigai-hamil-palsu-gara-gara-makan-durian-sahabat-syahrini-lakukan-ini,"Syahrini berhasil mengejutkan publik dengan apa yang dikonsumsinya secara rutin selama hamil. Apalagi kini, usia kehamilannya terbilang tua. Syahrini kerap membagikan foto dari buah durian yang diduga disantapnya selama hamil. Bukan sembarang durian, pilihannya jatuh pada Golden Phoenix  yang memang populer di Singapura. Durian Golden Phoenix ini memiliki warna yang lebih kuning dan dihargai jutaan Rupiah. Selain itu, durian ini memiliki rasa yang lebih pahit daripada durian biasa. Meski rasanya berbeda, dugaan bahwa Syahrini memakan durian ketika hamil membuat publik meragukan kehamilannya. Apalagi durian dinilai sebagai buah yang seharusnya dihindari oleh perempuan hamil.Saat kehamilan Syahrini diragukan, sahabatnya justru membuktikan dengan cara yang elegan. Melalui unggahan di Instagram, sang sahabat datang mengunjungi Syahrini. Sahabat perempuan Syahrini itu tampak begitu bahagia menyaksikan kehamilan Syahrini. Secara lembut. perempuan itu mengelus perut dari Syahrini. Bersama unggahan story tersebut, sang sahabat juga menyematkan bukti lainnya dalam bentuk kalimat singkat. ""Baby on the way,"" tulis sahabat Syahrini melalui akun Instagram @bundoz. Selain itu, Syahrini juga memamerkan foto lainnya dengan sang sahabat. Istri Reino Barack itu berpose manis dengan meletakkan tangannya di bahu sang sahabat.Syahrini mengenakan kerudung abu-abu ditambah aksesoris favoritnya, kacamata. Tepat di tangannya, juga ada cincin mewah yang terpamerkan dalam unggahan yang sama. ""Seneng deh lihat aura kehamilannya,"" tulis sahabat Syahrini. ""Semakin glowing Anda,"" katanya dengan pujian.","Syahrini berhasil mengejutkan publik dengan apa yang dikonsumsinya secara rutin selama hamil. Apalagi kini, usia kehamilannya terbilang tua. Selain itu, durian ini memiliki rasa yang lebih pahit daripada durian biasa. Meski rasanya berbeda, dugaan bahwa Syahrini memakan durian ketika hamil membuat publik meragukan kehamilannya. Sahabat perempuan Syahrini itu tampak begitu bahagia menyaksikan kehamilan Syahrini. Bersama unggahan story tersebut, sang sahabat juga menyematkan bukti lainnya dalam bentuk kalimat singkat. "" Baby on the way,"" tulis sahabat Syahrini melalui akun Instagram @bundoz. Istri Reino Barack itu berpose manis dengan meletakkan tangannya di bahu sang sahabat. Syahrini mengenakan kerudung abu-abu ditambah aksesoris favoritnya, kacamata. Semakin glowing Anda,"" katanya dengan pujian."
"Kabar Duka dari Iis Dahlia, Ibunda Devano Danendra Kehilangan Sosok Mertua yang Baik",Entertainment,2024-07-18,Ferry Noviandi,https://www.suara.com/entertainment/2024/07/18/182000/kabar-duka-dari-iis-dahlia-ibunda-devano-danendra-kehilangan-sosok-mertua-yang-baik,"Kabar duka datang dari keluarga Iis Dahlia. Mertua iis Dahlia, ibu dari Satrio Dewandono, dikabarkan meninggal dunia. Nadya Mustika membagikan kabar duka tersebut melalui Instagram Story. Meski sudah bercerai dari Rizki DA, Nadya memang masih sangat dekat dengan keluarga Iis Dahlia. ""Innalillahi wainna ilaihi rojiun telah berpulang ibunda tercinta dari papah iyang @satriodewandoro,"" tulis Nadya Mustika pada Kamis 18 Juli 2024. ""Minta doanya semoga almarhumah ditempatkan di surganya Allah @isdadahlia,"" ujar perempuan yang telah menikah lagi dengan Iqbal Rosadi tersebut.Nadya Mustika ikut merasakan kehilangan karena belum lama ini bertemu dengan ibu mertua Iis Dahlia. ""Baru Senin kemarin ngobrol sama Eyang,"" imbuhnya. Senin 15 Juli 2024, Iis Dahlia memang membagikan potret makan siang bareng keluarga. Selain keluarga Iis Dahlia, termasuk Salshadilla Juwita, Nadya Mustika dan Beyon Destiano juga terlihat bergabung. ""Family is number one (keluarga nomor satu),"" tulis Iis Dahlia dalam caption unggahannya kala itu. Salah satu akun Instagram yang juga ditandai Iis Dahlia adalah Eyang Wiganti. Meski belum diketahui pasti, Eyang Wiganti kemungkinan adalah mertua Iis Dahlia dari kemiripan fotonya. Iis Dahlia terbilang jarang menceritakan sosok ibu mertuanya kepada publik. Namun beberapa kali Iis Dahlia mengungkap hubungan baik yang terjalin di antara mereka.Dalam wawancara di 2023, Iis Dahlia mengaku awal hubungannya dengan Satrio Dewandono sempat terhalang restu mertua. Hal itu disebabkan Satrio berstatus bujang, sedangkan Iis Dahlia janda anak satu. Iis Dahlia akhirnya mendapat restu seiring berjalannya waktu. Ia pun mengaku tak terlalu berusaha meyakinkan mertuanya kala itu. Di tahun yang sama, Iis Dahlia juga sempat menceritakan respons sang ibu mertua ketika mendengar kabar Devano Danendra pindah agama. Ibu mertua Iis diceritakan khawatir sehingga sampai menanyakannya langsung. ""Sampai mamah mertua tuh kirim pesan ke mama (Iis) karena pemberitaan yang nggak enak gitu,"" beber Iis Dahlia di acara ""FYP"". ""Ini kan sebenarnya beritanya sudah lama ya, tapi gue diemin. Ya tapi tahu sendiri ya makin ke sini makin ke sana tuh berita,"" tutur Iis Dahlia. Kontributor : Neressa Prahastiwi","Kabar duka datang dari keluarga Iis Dahlia. Meski sudah bercerai dari Rizki DA, Nadya memang masih sangat dekat dengan keluarga Iis Dahlia. "" Minta doanya semoga almarhumah ditempatkan di surganya Allah @isdadahlia,"" ujar perempuan yang telah menikah lagi dengan Iqbal Rosadi tersebut. Baru Senin kemarin ngobrol sama Eyang,"" imbuhnya. Salah satu akun Instagram yang juga ditandai Iis Dahlia adalah Eyang Wiganti. Namun beberapa kali Iis Dahlia mengungkap hubungan baik yang terjalin di antara mereka. Dalam wawancara di 2023, Iis Dahlia mengaku awal hubungannya dengan Satrio Dewandono sempat terhalang restu mertua. Iis Dahlia akhirnya mendapat restu seiring berjalannya waktu. Ia pun mengaku tak terlalu berusaha meyakinkan mertuanya kala itu. Di tahun yang sama, Iis Dahlia juga sempat menceritakan respons sang ibu mertua ketika mendengar kabar Devano Danendra pindah agama. Sampai mamah mertua tuh kirim pesan ke mama (Iis) karena pemberitaan yang nggak enak gitu,"" beber Iis Dahlia di acara ""FYP"". "" Ini kan sebenarnya beritanya sudah lama ya, tapi gue diemin."
"'Gagal' dengan Ayu Ting Ting, Boy William Dipasangkan dengan Amanda Manopo: Cocok Seagama",Entertainment,2024-07-18,Yohanes Endra,https://www.suara.com/entertainment/2024/07/18/181500/gagal-dengan-ayu-ting-ting-boy-william-dipasangkan-dengan-amanda-manopo-cocok-seagama,"Boy William kembali dijodohkan dengan artis perempuan lain usai 'gagal' bersama Ayu Ting Ting. Kali ini, sang video jockey (VJ) disebut cocok dengan Amanda Manopo. Perjodohan dari publik itu bermula dari beredarnya video Boy William dan Amanda Manopo duet di sebuah acara televisi. Penampilan mereka tampak begitu romantis. Salah satu akun Instagram yang mengunggah momen tersebut adalah @lambe_danu pada Kamis (18/7/2024. Untuk acara tersebut, Amanda Manopo berdandan layaknya putri. Ia mengenakan warna cokelat dengan hiasan payet. Penampilannya dipercantik dengan mahkota beraksen bunga yang menghias kepalanya.Sementara Boy William berperan bak pangeran dengan jubah warna ungu yang dipadukan dengan kemeja putih. Sambil bernyanyi, mereka saling berpegangan tangan. Bahkan, ada momen Boy William berlutut di depan sang aktris dan mencium tangannya secara mesra. Aksi panggung Boy William dengan pemain sinetron Ikatan Cinta itu pun sukses membuat warganet terbawa perasaan atau baper. Tidak sedikit yang menganggap mereka cocok. Apalagi Boy William dan Amanda Manopo memiliki agama yang sama, yakni Kristen Protestan. ""Nah, ini baru cocok. Sama-sama muda, agama juga sama,"" kata @ths***.""Cocok, semoga jadi ya. Nggak fans dua-duanya. Tapi lihat mereka kok suka,"" imbuh @mira***. ""Nah, cocok nih sama-sama seagama. Single apa nggak, belum tahu sih,"" kata @suka***. Sebelumnya, Boy William kerap kali dijodoh-jodohkan dengan artis perempuan dan salah satunya adalah Ayu Ting Ting. Namun, perjodohan itu berakhir ketika sang pedangdut mendadak bertunangan dengan Muhammad Fardhana, yang sekarang sudah kandas.","Boy William kembali dijodohkan dengan artis perempuan lain usai 'gagal' bersama Ayu Ting Ting. Perjodohan dari publik itu bermula dari beredarnya video Boy William dan Amanda Manopo duet di sebuah acara televisi. Penampilan mereka tampak begitu romantis. Untuk acara tersebut, Amanda Manopo berdandan layaknya putri. Ia mengenakan warna cokelat dengan hiasan payet. Sambil bernyanyi, mereka saling berpegangan tangan. Bahkan, ada momen Boy William berlutut di depan sang aktris dan mencium tangannya secara mesra. Tidak sedikit yang menganggap mereka cocok. Single apa nggak, belum tahu sih,"" kata @suka***. Sebelumnya, Boy William kerap kali dijodoh-jodohkan dengan artis perempuan dan salah satunya adalah Ayu Ting Ting."
"Acara Siraman Bakal Disiarkan Langsung, Thariq dan Aaliyah Ajukan Surat Numpang Nikah di KUA Kebayoran Lama",Entertainment,2024-07-18,Ferry Noviandi,https://www.suara.com/entertainment/2024/07/18/180000/acara-siraman-bakal-disiarkan-langsung-thariq-dan-aaliyah-ajukan-surat-numpang-nikah-di-kua-kebayoran-lama,"Pernikahan Thariq Halilintar dan Aaliyah Massaid bakal digelar dalam waktu dekat. Belakangan juga terungkap informasi acara siraman Thariq dan Aaliyah akan berlangsung pada Sabtu, 20 Juli 2024. Hal tersebut diketahui dari unggahan InstaStory Thariq Halilintar. Adik Atta Halilintar ini juga mengabarkan acara tersebut bakal digelar secara live oleh YouTube. Di sisi lain, Thariq Halilintar dan Aaliyah Massaid belum lama ini sudah mengajukan surat numpang nikah di KUA Kebayoran Lama. Pengajuan itu dilakukan pada 15 Juli 2024. ""Berkas Mas Thariq sudah diurus untuk keperluan rekomendasi nikah atau numpang nikah,"" kata Kepala KUA Kebayoran Lama, Chalabi, saat ditemui awak media.Dia juga memastikan, pernikahan Thariq dan Aaliyah Massaid dipastikan bakal digelar di luar wiayah Kebayoran Lama, yang masih bagian dari wilayah Jakarat Selatan. ""Kan memang domisilinya di sini. Jadi meminta rekomendasi nikahnya di KUA Kebayoran Lama sini. Nanti tinggal didaftarkan di KUA tempat mereka menggelar akad nikah,"" ujarnya. Sayangnya, Chalabi tidak mau mengungkap lokasi Thariq Halilintar dan Aaliyah Massaid bakal menggelar acara pernikahannya. Begitu juga dengan tanggal pernikahan. Sang petugas KUA menolak memberi tahu. ""Untuk itu, saya tidak bisa menjelaskan,"" ujarnya.","Pernikahan Thariq Halilintar dan Aaliyah Massaid bakal digelar dalam waktu dekat. Hal tersebut diketahui dari unggahan InstaStory Thariq Halilintar. Dia juga memastikan, pernikahan Thariq dan Aaliyah Massaid dipastikan bakal digelar di luar wiayah Kebayoran Lama, yang masih bagian dari wilayah Jakarat Selatan. "" Jadi meminta rekomendasi nikahnya di KUA Kebayoran Lama sini. Nanti tinggal didaftarkan di KUA tempat mereka menggelar akad nikah,"" ujarnya. Untuk itu, saya tidak bisa menjelaskan,"" ujarnya."
Luna Maya dan Maxime Bouttier Bintangi Film Gundik yang Diangkat dari Urban Legend,Entertainment,2024-07-19,Sumarni,https://www.suara.com/entertainment/2024/07/19/100159/luna-maya-dan-maxime-bouttier-bintangi-film-gundik-yang-diangkat-dari-urban-legend,"Luna Maya dan Maxime Bouttier dipersatukan dalam film Gundik. Meski berpacaran, keduanya tidak menjadi pasangan dalam film garapan Anggy Umbara. Luna Maya akan berperan sebagai Gundik yang disapa Nyai. Ia tinggal di sebuah rumah yang menjadi target empat perampok. ""Jadi mereka masuk ke rumah gundik yang bukan sembarang gundik. Tadinya mau merampok, tapi malah harus menyelamatkan diri sendiri,"" kata Anggy Umbara dalam konferensi pers di Manggarai, Jakarta Selatan pada Kamis 18 Juli 2024. Sementara itu, Maxime Bouttier hadir sebagai salah satu perampok yang datang ke rumah Nyai.Seperti disebutkan di atas, Maxime Bouttier dan Luna Maya tidak akan menjadi pasangan. Sebab sang aktor sudah dipasangkan dengan Ratu Sofya yang menjadi istrinya di film tersebut. ""Peran aku di sini sebagai istri ka Maxime,"" kata Ratu Sofya. Setelah memperkenalkan cerita, serta beberapa karakter di film Gundik, Anggy Umbara menuturkan, kisah ini sebenarnya diangkat dari sebuah urban legend. ""Manusia kadang bersedia melakukan apa saja, bahkan menghilangkan sisi kemanusiaan di dalam dirinya, demi bisa mendapatkan jabatan, kekuasaan, dan kekayaan,"" kata Anggy Umbara. ""Lalu saya satukan dengan kisah Gundik yang menjadi simbol kesuksesan masa lampau. Karena hanya yang punya banyak harta dan kuasa bisa memiliki gundik,"" imbuhnya.Untuk bisa menyaksikan film Gundik, penonton diminta bersabar. Karena  film garapan Umbara Brothers Film bekerjasama dengan Makara Production dan Rumpi Entertainment tersebut, baru akan memulai proses syuting.","Luna Maya dan Maxime Bouttier dipersatukan dalam film Gundik. Ia tinggal di sebuah rumah yang menjadi target empat perampok. "" Tadinya mau merampok, tapi malah harus menyelamatkan diri sendiri,"" kata Anggy Umbara dalam konferensi pers di Manggarai, Jakarta Selatan pada Kamis 18 Juli 2024. Seperti disebutkan di atas, Maxime Bouttier dan Luna Maya tidak akan menjadi pasangan. Peran aku di sini sebagai istri ka Maxime,"" kata Ratu Sofya. Setelah memperkenalkan cerita, serta beberapa karakter di film Gundik, Anggy Umbara menuturkan, kisah ini sebenarnya diangkat dari sebuah urban legend. "" Karena hanya yang punya banyak harta dan kuasa bisa memiliki gundik,"" imbuhnya. Untuk bisa menyaksikan film Gundik, penonton diminta bersabar."
