title,category,publish_date,author,article_url,content,summary
"Malang Krisis Apel, Bisnis Kue Teuku Wisnu dan Shireen Sungkar Ikut Terdampak",Entertainment,2024-08-27,Ferry Noviandi,https://www.suara.com/entertainment/2024/08/27/190000/malang-krisis-apel-bisnis-kue-teuku-wisnu-dan-shireen-sungkar-ikut-terdampak,"Bisnis kue milik Shireen Sungkar dan Teuku Wisnu, Malang Strudel tengah terganggu produksinya. Penyebabnya karena langkanya apel Malang, yang biasa dipakai Wisnu dan Shireen untuk memproduksi kuenya. Usut punya usut, langkanya apel Malang karena kendala cuaca ekstreme. Akibatnya hasil apel yang didapatkan para petani tidak maksimal, hingga berimbas gagal panen. ""Hasil informasi di lapangan yang saya dapatkan, para petani Apel Malang mengalami kendala cuaca ekstrem dan perubahan iklim tahun lalu menyebabkan gagal panen apel di Batu, yang berakibat pada kerugian besar bagi para petani,"" kata Shireen Sungkar saat dihubungi via telepon, Senin 26 Agustus 2024. Gara-gara ini, sejumlah pentani pun memilih menanam pohon buah alternatif lainnya seperti jeruk dan jambu kristal. Namun dampaknya, jumlah apel Malang pun mengalami penurunan drastis.Hal ini berdampak langsung pada bisnis kue Malang Strudel milik Teuku Wisnu. Bintang sinetron Cinta Fitri ini pun tak bisa setiap hari memproduksi Malang Strudel. ""Kami hanya bisa produksi terbatas sesuai dengan bahan baku yang tersedia,"" tutur Teuku Wisnu. Kondisi ini membuat Teuku Wisnu memutar ide agar bisnisnya tetap berjalan. Di tengah sulitnya memproduksi Malan Strudel, Wisnu dan tim produksinya kini memperbanyak produksi varian lain seperti nanas, strawberry, dan choco banana. ""Varian buah-buahan lain ini juga memakai bahan baku dari petani buah yang ada di Malang. Dengan membeli produk Malang Strudel, secara tidak langsung kalian ikut membantu perekonomian petani-petani buah asli Malang,"" imbuh Wisnu. ""Ini (Malang Strudel) menjadi komitmen kami untuk terus berinovasi dan menghadirkan produk berkualitas tinggi, serta berharap kelangkaan buah apel ini dapat diselesaikan melalui dukungan semua pihak,"" tutur Wisnu menyambung.","Bisnis kue milik Shireen Sungkar dan Teuku Wisnu, Malang Strudel tengah terganggu produksinya. Usut punya usut, langkanya apel Malang karena kendala cuaca ekstreme. Akibatnya hasil apel yang didapatkan para petani tidak maksimal, hingga berimbas gagal panen. "" Bintang sinetron Cinta Fitri ini pun tak bisa setiap hari memproduksi Malang Strudel. "" Kondisi ini membuat Teuku Wisnu memutar ide agar bisnisnya tetap berjalan. Di tengah sulitnya memproduksi Malan Strudel, Wisnu dan tim produksinya kini memperbanyak produksi varian lain seperti nanas, strawberry, dan choco banana. "" Varian buah-buahan lain ini juga memakai bahan baku dari petani buah yang ada di Malang. Ini (Malang Strudel) menjadi komitmen kami untuk terus berinovasi dan menghadirkan produk berkualitas tinggi, serta berharap kelangkaan buah apel ini dapat diselesaikan melalui dukungan semua pihak,"" tutur Wisnu menyambung."
"Silsilah Airin yang Dibentak Megawati, Eks Putri Indonesia 1996 Bersuami Koruptor",Entertainment,2024-08-27,Yazir Farouk,https://www.suara.com/entertainment/2024/08/27/161941/silsilah-airin-yang-dibentak-megawati-eks-putri-indonesia-1996-bersuami-koruptor,"Airin Rachmi Diany atau yang dikenal dengan nama Airin mendadak viral di media sosial. Ini lantaran Airin dibentak Megawati Soekarnoputri dalam momen pengumuman calon kepala daerah PDIP gelombang ketiga baru-baru ini. Sama sekali tak marah, Airin justru senang dibentak Ketua Umum PDIP tersebut. Menurut dia, hal tersebut adalah bentuk kasih sayang seorang ibu pada anaknya. ""Yang pasti saya tidak merasa saya sedang dimarahi. Saya pun juga adalah seorang Ibu, Ibu dari dua anak saya. Jadi saat, dan ibu menjadi ibu di wali kota Tangerang Selatan, ibu bagi masyarakat di Tangerang Selatan. Jadi pada saat beliau menjelaskan, menyampaikan, saya merasakan betul itu bukan memarahi, tapi sebagai bentuk sayangnya, sayangnya Ibu Mega terhadap saya juga seorang perempuan,"" kata Airin di kantor DPP Partai Golkar, Jakarta Barat, pada Selasa 27 Agustus 2024. Berbicara soal Airin, namanya memang sudah cukup dikenal oleh masyarakat Indonesia. Suaminya adalah Tubagus Chaeri Wardana, terpidana kasus korupsi.Suami Airin dikenal sebagai seorang pengusaha dengan nama panggilan Wawan. Wawan pernah terjerat kasus korupsi dan terbukti melakukan suap terhadap mantan Ketua MK Akil Mochtar senilai Rp1 M dalam kasus penanganan sengketa Pilkada Lebak Banten. Wawan juga terlibat korupsi bersama sang kakak, Ratu Atut Chosiyah. Atut adalah mantan Gubernur Banten periode tahun 2015-2014. Tubagus Chaeri Wardana juga tercatat terlibat kasus Tindak Pidana Pencucian Uang, dengan membagikan barang-barang mewah kepada para artis seperti Catherine Wilson dan Jennifer Dunn. Namun di balik tindakannya tersebut, suami Airin ini berasal dari latar belakang yang terpandang. Wawan adalah anak dari Tubagus Chasan Sochib. Tubagus Chasan Sochib merupakan seorang pengusaha yang  terjun sebagai politikus Golkar. Mertua dari Airin ini tercatat pernah bergabung dengan Laskar Fisabilillah Banten untuk melakukan perlawanan terhadap agresi militer Belanda pada tahun 1945.Sementara itu, latar belakang dari Airin tidak kalah menarik. Tak banyak yang tahu, Airin pernah mengikuti ajang Putri Indonesia 1996. Airin adalah putri dari pasangan pasangan Anwar Martadiharja dan Aisyah. Ayahnya tidak berasal dari dunia politik. Ayah dari Airin diceritakan adalah seorang dosen. Mertua dari Wawan ini pernah mengajar di Universitas Sriwijaya (Unsri) dan Universitas Padjajaran (Unpad) di jurusan Antropologi. Sebagian besar hidup Anwar Martadiharja difokuskan pada hal-hal yang berbau akademis. Ayah Airin ini pernah mengerjakan Proyek Induk Pembangkit Hydro Jabar saat bekerja di PLN hingga menerbitkan buku berjudul Bersyukur Atas Nikmat-Nya.","Airin Rachmi Diany atau yang dikenal dengan nama Airin mendadak viral di media sosial. Yang pasti saya tidak merasa saya sedang dimarahi. Saya pun juga adalah seorang Ibu, Ibu dari dua anak saya. Jadi pada saat beliau menjelaskan, menyampaikan, saya merasakan betul itu bukan memarahi, tapi sebagai bentuk sayangnya, sayangnya Ibu Mega terhadap saya juga seorang perempuan,"" kata Airin di kantor DPP Partai Golkar, Jakarta Barat, pada Selasa 27 Agustus 2024. Berbicara soal Airin, namanya memang sudah cukup dikenal oleh masyarakat Indonesia. Suaminya adalah Tubagus Chaeri Wardana, terpidana kasus korupsi. Suami Airin dikenal sebagai seorang pengusaha dengan nama panggilan Wawan. Wawan juga terlibat korupsi bersama sang kakak, Ratu Atut Chosiyah. Atut adalah mantan Gubernur Banten periode tahun 2015-2014. Mertua dari Airin ini tercatat pernah bergabung dengan Laskar Fisabilillah Banten untuk melakukan perlawanan terhadap agresi militer Belanda pada tahun 1945.Sementara itu, latar belakang dari Airin tidak kalah menarik. Ayahnya tidak berasal dari dunia politik. Ayah dari Airin diceritakan adalah seorang dosen. Sebagian besar hidup Anwar Martadiharja difokuskan pada hal-hal yang berbau akademis."
"Pesan Baju ke Desainer, Dewi Perssik Segera Menikah?",Entertainment,2024-08-27,Yohanes Endra,https://www.suara.com/entertainment/2024/08/27/155530/pesan-baju-ke-desainer-dewi-perssik-segera-menikah,"Dewi Perssik dikabarkan memesan sebuah baju ke seorang desainer. Diduga, pemesanan tersebut berkaitan dengan persiapan pernikahan sang biduan. Dewi Perssik juga sempat disebut-sebut akan melakukan fitting di butik desainer bernama Ririn Rinura. Namun pemilik Goyang Gergaji tersebut batal hadir. ""Kebetulan lagi flu dan batuk, jadi harus istirahat,"" kata Ririn Rinura di butiknya kawasan Kemang, Jakarta Selatan pada Selasa 27 Agustus 2024. Terkait dengan kebenaran Dewi Perssik fitting baju pengantin, ternyata hal tersebut dibantah sang desainer.""Fitting baju, untuk show dia, konser partai,"" jelas Ririn Rinura. Ririn Rinura mengatakan, Dewi Perssik mempercayakan sejumlah busana dipakai dalam show off air. Bukan diperuntukkan sebagai baju pernikahan. ""Ada beberapa baju. Cuma hari ini, akan diambil satu karena dipakai besok di Konawe,"" terang sang desainer. Mengenai pernikahan Dewi Perssik dan Rully, Ririn Rinura mengatakan, obrolan mereka belum sejauh itu. ""Nikah sih belum bilang. Cuma ngomong mau prewedding, 'pengin ini'. Ngobrolnya sambil bercanda,"" kata Ririn Rinura.Sejauh ini, Ririn Rinura juga tidak tau kapan Dewi Perssik akan melangsungkan sesi prewedding. Termasuk soal rencana pernikahan, belum ada obrolan diantara mereka. ""Belum ada, cuma celetuk aja (prewedding),"" katanya.","Dewi Perssik dikabarkan memesan sebuah baju ke seorang desainer. Terkait dengan kebenaran Dewi Perssik fitting baju pengantin, ternyata hal tersebut dibantah sang desainer. Bukan diperuntukkan sebagai baju pernikahan. "" Cuma hari ini, akan diambil satu karena dipakai besok di Konawe,"" terang sang desainer. Mengenai pernikahan Dewi Perssik dan Rully, Ririn Rinura mengatakan, obrolan mereka belum sejauh itu. "" Cuma ngomong mau prewedding, 'pengin ini'. Ngobrolnya sambil bercanda,"" kata Ririn Rinura. Termasuk soal rencana pernikahan, belum ada obrolan diantara mereka. """
Azizah Salsha Pilih Bertahan di Arab Saudi Usai Isu Selingkuh,Entertainment,2024-08-27,Yazir Farouk,https://www.suara.com/entertainment/2024/08/27/155435/azizah-salsha-pilih-bertahan-di-arab-saudi-usai-isu-selingkuh,"Keberadaan selebgram Azizah Salsha masih jadi perhatian publik usai ramai isu selingkuh dengan mantan kekasih Rachel Vennya, Salim Nauderer.  Kini, Zize, sapaan akrabnya tengah berada di Tanah Suci untuk jalani ibadah umrah. Di Insta Stories, Zize unggah fotonya di depan kakbah. Tak sendiri, dia terlihat bersandar di pundak seorang wanita. Hal ini juga dibenarkan ayah Zize, Andre Rosiade kepada awak media soal keberadaan sang putri. ""Azizah Salsha sedang berada di Arab Saudi dan ingin melaksanakan ibadah umrah,"" kata Andre ditemui di Stadion STIK, Melawai, Jakarta Selatan, Senin 26 Agustus 2024.Usai umrah, Zize nantinya juga tak langsung pulang ke Tanah Air. Dia memilih bertahan di sana sampai rombongan Timnas Indonesia tiba. Timnas Indonesia dijadwalkan jalani laga perdana Grup C Putaran Ketiga Kualifikasi Piala Dunia 2026 zona Asia di Stadion King Abdullah, Jeddah, Arab Saudi, Kamis 5 September 2024. Arhan juga dipastikan masuk dalam lineup Garuda untuk melawan Timnas Arab Saudi. ""Setelah ibadah umrah, dia akan menunggu suaminya datang dan langsung memberikan dukungan terhadap suaminya itu di Arab Saudi,"" ujar Andre. Sebelum berangkat umrah, Azizah sempat diperiksa terkait laporannya atas dugaan pencemaran nama baik. Azizah difitnah sebagai pemeran video asusila yang beredar menyusul kabar perselingkuhannya dengan Salim.Kuasa hukum Azizah usai membuat laporan mengatakan, kliennya bukan pemeran di dalam video dewasa tersebut. Menurut dia, fitnah tersebut sudah sangat mengganggu kliennya.","Keberadaan selebgram Azizah Salsha masih jadi perhatian publik usai ramai isu selingkuh dengan mantan kekasih Rachel Vennya, Salim Nauderer. Di Insta Stories, Zize unggah fotonya di depan kakbah. Tak sendiri, dia terlihat bersandar di pundak seorang wanita. Azizah Salsha sedang berada di Arab Saudi dan ingin melaksanakan ibadah umrah,"" kata Andre ditemui di Stadion STIK, Melawai, Jakarta Selatan, Senin 26 Agustus 2024.Usai umrah, Zize nantinya juga tak langsung pulang ke Tanah Air. Arhan juga dipastikan masuk dalam lineup Garuda untuk melawan Timnas Arab Saudi. "" Azizah difitnah sebagai pemeran video asusila yang beredar menyusul kabar perselingkuhannya dengan Salim. Menurut dia, fitnah tersebut sudah sangat mengganggu kliennya."
"Cabut dari Jikustik, Pongki Barata Jawab Kemungkinan Reuni",Entertainment,2024-08-27,Sumarni,https://www.suara.com/entertainment/2024/08/27/151206/cabut-dari-jikustik-pongki-barata-jawab-kemungkinan-reuni,"Pongki Barata sudah 13 tahun hengkang dari Jikustik. Kini, sang musisi memiliki pekerjaan baru sebagai anggota dari dua band dan projek solo. Meski sudah memiliki pekerjaan baru, apakah terpikir dalam benak Pongki Barata untuk reuni bersama Jikustik? ""Sebenarnya sudah, sudah tiga kali dan itu cukup sukses,"" kata Pongki Barata kepada di Kemang, Jakarta Selatan pada Kamis 22 Agustus 2024. Pongki menuturkan kebahagiaan bisa reuni bersama Jikustik.""Saya happy dengan pertemuan itu,"" ucap pelantun Puisi tersebut. Namun untuk saat ini, Pongki Barata menekankan tidak ada ketertarikan mengulang momen spesial tersebut. ""Saya tidak lagi tertarik, belum dalam rencana, dalam waktu dekat pun tidak,"" jelas Pongki Barata. Bukan tanpa sebab, ini karena Pongki Barata tengah disibukkan dengan berbagai macam projek musik. ""Saya mau fokus ke band saya. Pongki Barata (solo), The Dangerous Band dan The Dance Company,"" ucapnya.""Karena itu real, yang harus diurus, dirawat. Daripada nostalgia terus,"" imbuhnya. Pongki Barata mencontohkan, ia bersama The Dangerous Band akan tur Pulau Jawa. Hanya saja sejauh ini belum ada tanggal sebagai gong mulainya tur ini. ""Masih ada beberapa kendala,"" jelas Pongki Barata.","Pongki Barata sudah 13 tahun hengkang dari Jikustik. Meski sudah memiliki pekerjaan baru, apakah terpikir dalam benak Pongki Barata untuk reuni bersama Jikustik? "" Sebenarnya sudah, sudah tiga kali dan itu cukup sukses,"" kata Pongki Barata kepada di Kemang, Jakarta Selatan pada Kamis 22 Agustus 2024. Bukan tanpa sebab, ini karena Pongki Barata tengah disibukkan dengan berbagai macam projek musik. "" Pongki Barata (solo), The Dangerous Band dan The Dance Company,"" ucapnya. ""Karena itu real, yang harus diurus, dirawat. Masih ada beberapa kendala,"" jelas Pongki Barata."
"Sejam Ditegur dengan Surat Terbuka, Penghina Is Pusakata Gercep Bikin Video Minta Maaf",Entertainment,2024-08-27,Yohanes Endra,https://www.suara.com/entertainment/2024/08/27/145651/sejam-ditegur-dengan-surat-terbuka-penghina-is-pusakata-gercep-bikin-video-minta-maaf,"Pemilik akun Instagram @niorizki yang diduga telah menghina nama musisi Is Pusakata langsung meminta maaf. Permintaan maaf dilakukan satu jam setelah mantan vokalis Payung Teduh itu membuat surat terbuka melalui Instagram pribadinya. Permintaan maaf dilakukan dengan membuat video lalu diunggah di Instagram. ""Kepada om Is, saya atas nama pribadi dan keluarga dan semua yang dirugikan mohon maaf atas penghinaan saya pada di akun Ig Pusakata,"" kata @niorizki di video tersebut. ""Apa pun maksud di baliknya saya salah. Saya menyadari tidak akan mengunglanginya ke depan,"" sambungnya.Dia berharap ke depannya kejadian tersebut bisa dijadikan sebagai sebuah pelajaran. ""Mudah-mudahan jadi pembelajaran untuk saya dan teman-teman jika komen harus dipikirkan terlebih dahulu,"" tuturnya. Sebelum membuat video tersebut, @niorizki juag sempat melakukan komunikasi dengan Is melalui DM pribadi. Dalam DM tersebut, Is sepertinya sudah meminta maaf kepada sang pelaku. ""Biar kamu, InsyaAllah dilindungi Allah,"" tulis Is.""Terima kasih. Mohon maaf sudah membuat gaduh,"" jawab @niorizki. Dalam caption video, Is juga menjelaskan bila si pelaku sudah meminta maaf. Dia pun meminta kepada warganet untuk menghentikan segala hinaan kepada si pelaku pasca mantan vocalis Payung Teduh itu mencarinya. ""Guys. Beliau @niorizki sudah membuat video permintaan maaf. Alhamdulillah dan Insyaa Allaah beliau saya maafkan. Tolong sudahi caci makian. Yang sudah menghubungkan saya ke dia. Terima kasih,"" tulis Is. ""Mari kita doakan beliau sekeluarga baik hati dan hidupnya. Penuh berkah dan cinta kasih damai pada sesama MahlukNya dan selalu dilindungi oleh Allaah SWT. Semoga kita jauh dari kebiasaan yang tidak baik. Dan melindungi nama baik keluarga kita. Salam cinta kasih. Alhamdulillaah,"" tutup Is. Sebelumnya Is membuat surat terbuka dan mencari pemilik akun @niorizki. Pelantun lagu Ruang Tunggu itu merasa namanya telah dihina sehingga membuat surat terbuka melalui media sosial pribadinya.","Pemilik akun Instagram @niorizki yang diduga telah menghina nama musisi Is Pusakata langsung meminta maaf. Permintaan maaf dilakukan satu jam setelah mantan vokalis Payung Teduh itu membuat surat terbuka melalui Instagram pribadinya. Dia berharap ke depannya kejadian tersebut bisa dijadikan sebagai sebuah pelajaran. "" Sebelum membuat video tersebut, @niorizki juag sempat melakukan komunikasi dengan Is melalui DM pribadi. Dalam DM tersebut, Is sepertinya sudah meminta maaf kepada sang pelaku. "" Mohon maaf sudah membuat gaduh,"" jawab @niorizki. Alhamdulillah dan Insyaa Allaah beliau saya maafkan. Mari kita doakan beliau sekeluarga baik hati dan hidupnya. Penuh berkah dan cinta kasih damai pada sesama MahlukNya dan selalu dilindungi oleh Allaah SWT. Semoga kita jauh dari kebiasaan yang tidak baik."
"Namanya Diubah Netizen Jadi Begini, Is Pusakata Mencak-Mencak: Mau Cari Ribut?",Entertainment,2024-08-27,Yazir Farouk,https://www.suara.com/entertainment/2024/08/27/142023/namanya-diubah-netizen-jadi-begini-is-pusakata-mencak-mencak-mau-cari-ribut,"Is Pusakata mencak-mencak di media sosial. Mantan vokalis Payung Teduh ini kesal karena namanya dipermainkan oleh seorang warganet dengan akun @niorizki. Is unggah bidik layar komentar akun tersebut di Instagram. Di situ juga terlihat betapa Is sangat geram dengan kelakuan @niorizki. ""Pusakata tanpa Saka, Puta,"" demikian kata akun tersebut mengubah nama Is. ""@niorizki  fu** you. Jangan merubah nama orang. Mau cari ribut? Tahu artinya Puta?"" balas Is.Puta adalam bahasa Romawi, Spanyol, dan Prancis memilik makna negatif atau vilgar. Wajar, jika Is begitu marah namanya diubah oleh warganet tersebut. Di caption, lelaki bernama asli Mohammad Istiqamah Djamad itu membuat surat terbuka kepada si pemilik akun. ""Surat terbuka untuk orang ini. Yang kenal tolong sampaikan. Saya paham mungkin dia cuma main-main. Mungkin cuma permainan acak kata dan huruf. Tapi jangan main-main dengan nama,"" tegas Is membuka tulisannya. ""Saya geram tapi mau hadapi orang ini baik-baik. Hati-hati dengan bahasa dan jari-jarimu di kolom komen feed orang lain,"" sambungnya. Tidak sampai di situ, Is bahkan tidak segan-segan menantangnya untuk mengajaknya berduel.""Lu nyari perhatian? Sini gua kasih sepenuh hati @niorizki !!! Salam duel dari saya orang yang berdarah Bugis - Makassar,"" tuturnya. Dalam unggahan tersebut Is memilih tak mengaktifkan kolom komentar. Namun unggahan tersebut mendapat belasan ribu like. Belakangan, pemilik akun @niorizki telah meminta maaf dalam sebuah video yang diunggah Is di Instagram.","Is Pusakata mencak-mencak di media sosial. Puta adalam bahasa Romawi, Spanyol, dan Prancis memilik makna negatif atau vilgar. Wajar, jika Is begitu marah namanya diubah oleh warganet tersebut. Tapi jangan main-main dengan nama,"" tegas Is membuka tulisannya. "" Saya geram tapi mau hadapi orang ini baik-baik. Hati-hati dengan bahasa dan jari-jarimu di kolom komen feed orang lain,"" sambungnya. Sini gua kasih sepenuh hati @niorizki !!! Namun unggahan tersebut mendapat belasan ribu like. Belakangan, pemilik akun @niorizki telah meminta maaf dalam sebuah video yang diunggah Is di Instagram."
"Jalani LDM, Raffi Ahmad Beberkan Sikap Pratama Arhan Saat Jauh dari Azizah Salsha",Entertainment,2024-08-27,Sumarni,https://www.suara.com/entertainment/2024/08/27/132431/jalani-ldm-raffi-ahmad-beberkan-sikap-pratama-arhan-saat-jauh-dari-azizah-salsha,"Raffi Ahmad turut menanggapi permasalahan dugaan perselingkuhan istri Pratama Arhan, Azizah Salsha, dengan mantan pacar Rachel Vennya, Salim Nauderer, pekan lalu. Menurut suami Nagita Slavina tersebut, apa yang sedang terjadi dalam rumah tangga Pratama Arhan dan Azizah Salsha merupakan sebuah cobaan yang pasti dialami banyak pasangan suami istri. ""Aku yakinin, yang namanya rumah tangga itu pasti semuanya ada ujiannya, pasti ada cobaannya. Apapun itu. Jangan kan mereka, aku, kamu, kalian semuanya kan pasti ada,"" tutur Raffi Ahmad, dikutip dari kanal YouTube Tranns7 Official, Selasa 27 Agustus 2024. Raffi Ahmad juga mengabarkan bagaimana kondisi Pratama Arhan di Korea Selatan ketika dalam hubungan jarak jauh dengan sang istri.Berdasarkan sepengetahuannya, sikap Pratama Arhan dengan Azizah Salsha sama saja layaknya pasutri baru yang masih sayang-sayangnya terhadap satu sama lain. ""Waktu aku ke Korea, terakhir aku ke Korea, aku ketemu bareng sama Arhan. Mereka video call, video call-an. Aku ngelihatnya ya memang selayaknya pasangan bucin,"" sambungnya. Diketahui, Pratama Arhan memang sedang menetap di Korea Selatan untuk sementara waktu untuk membela klub bola Suwon FC. Ayah dua anak ini hanya bisa mendoakan supaya rumah tangga mereka baik-baik saja meski sempat muncul isu adanya perceraian. ""Yang paling terpenting, kalau ada orang yang punya masalah apapun itu kita doain aja. Kita sebagai teman ya kita doain. Kalau memang yang terbaiknya ya kita doakan,"" lanjutnya.""Buat Rachel Vennya, Arhan, Azizah, Salim, selalu doakan yang terbaik aja. Aku sih ngedoain aja yang terbaik, ngedoain semuanya supaya baik-baik dan ada jalan terbaik,"" pungkasnya. Di lain sisi, Azizah Salsha sempat mengklarifikasi bahwa tudingan perselingkuhan serta perceraian yang beredar di media sosial tidak benar. Kini, putri dari anggota DPR RI Andre Rosiade itu sudah melaporkan sejumlah akun media sosial yang diduga menyebarkan kabar hoax.","Raffi Ahmad turut menanggapi permasalahan dugaan perselingkuhan istri Pratama Arhan, Azizah Salsha, dengan mantan pacar Rachel Vennya, Salim Nauderer, pekan lalu. Menurut suami Nagita Slavina tersebut, apa yang sedang terjadi dalam rumah tangga Pratama Arhan dan Azizah Salsha merupakan sebuah cobaan yang pasti dialami banyak pasangan suami istri. "" Jangan kan mereka, aku, kamu, kalian semuanya kan pasti ada,"" tutur Raffi Ahmad, dikutip dari kanal YouTube Tranns7 Official, Selasa 27 Agustus 2024. Waktu aku ke Korea, terakhir aku ke Korea, aku ketemu bareng sama Arhan. Ayah dua anak ini hanya bisa mendoakan supaya rumah tangga mereka baik-baik saja meski sempat muncul isu adanya perceraian. "" Yang paling terpenting, kalau ada orang yang punya masalah apapun itu kita doain aja. Aku sih ngedoain aja yang terbaik, ngedoain semuanya supaya baik-baik dan ada jalan terbaik,"" pungkasnya. Kini, putri dari anggota DPR RI Andre Rosiade itu sudah melaporkan sejumlah akun media sosial yang diduga menyebarkan kabar hoax."
"Party In Bali Trending di Itunes, Agnez Mo Beri Reaksi Seperti Ini",Entertainment,2024-08-27,Yohanes Endra,https://www.suara.com/entertainment/2024/08/27/130822/party-in-bali-trending-di-itunes-agnez-mo-beri-reaksi-seperti-ini,"Penyanyi Agnez Mo mengungkap rasa bahagianya setelah melihat single terbarunya, Party In Bali jadi trending nomor 1 di iTunes Indonesia. Melalui video yang diunggah di Instagram, perempuan 38 tahun itu mengaku tidak menyangka lagu terbarunya itu langsung jadi nomor 1. ""Hari ini begitu gila. Saya mendarat di Jakarta kurang dari 24 jam yang lalu dan langsung mendengarkan musiknya. Dan 12 jam yang lalu, kalian membuat lagu itu berada nomor satu di iTunes untuk semua genre,"" kata Agnez Mo di Instagram-nya belum lama ini. Penyanyi yang berkarier sejak kecil itu mengucapkan banyak terima kasih kepada para penggemarnya.""Aku hanya ingin mengatakan, aku terberkati, terima kasih. Aku mencintai kalian,"" sambungnya. Party in Bali (PIB) dirilis pada Jumat 23 Agustus 2024. Agnez masih mengusung genre dance pop yang catchy dan enerjik. Dalam satu hari lagu itu langsung disambut antusias oleh warganet di tanah air. Bahkan di YouTube, video musiknya langsung menembus trending ke-4 setelah dirilis pada hari Jumat 32 Agustus 2024 lalu. Party in Bali adalah single pertama Agnez tahun ini. Sebelumnya, ia merilis single Get Loose, hasil duet bersama Ciara pada 20 Juni 2023 lalu. PIB menjadi single non album kesembilannya setelah terakhir kali merilis album X pada tahun 2017.","Penyanyi Agnez Mo mengungkap rasa bahagianya setelah melihat single terbarunya, Party In Bali jadi trending nomor 1 di iTunes Indonesia. Dan 12 jam yang lalu, kalian membuat lagu itu berada nomor satu di iTunes untuk semua genre,"" kata Agnez Mo di Instagram-nya belum lama ini. Penyanyi yang berkarier sejak kecil itu mengucapkan banyak terima kasih kepada para penggemarnya. Agnez masih mengusung genre dance pop yang catchy dan enerjik. Dalam satu hari lagu itu langsung disambut antusias oleh warganet di tanah air. Sebelumnya, ia merilis single Get Loose, hasil duet bersama Ciara pada 20 Juni 2023 lalu. PIB menjadi single non album kesembilannya setelah terakhir kali merilis album X pada tahun 2017."
"Etika Tissa Biani Dipuji Saat Kumpul Bareng Keluarga Ahmad Dhani: Pacaran Lama, Tapi Tahu Batasan",Entertainment,2024-08-27,Yazir Farouk,https://www.suara.com/entertainment/2024/08/27/125917/etika-tissa-biani-dipuji-saat-kumpul-bareng-keluarga-ahmad-dhani-pacaran-lama-tapi-tahu-batasan,"Putra bungsu Ahmad Dhani dan Maia Estianty, Dul Jaelani baru merayakan ulang tahunnya yang ke-24. Perayaan tak hanya dilakukan bersama keluarga Maia, namun juga bersama Ahmad Dhani dan Mulan Jameela pada hari yang berbeda. Melalui unggahan di akun Instagram @lambe_danu yang dilansir pada Selasa 27 Agustus 2024, Tissa Biani turut merayakan ulang tahun kekasihnya tersebut bersama keluarga Ahmad Dhani. Tissa tampil dengan pakaian yang semi formal namun sopan. Perempuan kelahiran 2002 ini tampil sederhana dengan memadukan bawahan motif dan atasan hitam. Selama momen perayaan tersebut, Tissa terlihat begitu memperhatikan makanan yang ada di meja. Saat semua orang dihebohkan dengan persiapan sesin foto bersama, Tissa diam-diam mengipasi makanan di meja tersebut agar kesegarannya terjaga.Kemudian, Tissa berinteraksi secara singkat dengan Ahmad Dhani. Ahmad Dhani diduga meminta Tissa Tissa untuk memposisikan diri untuk sesi foto bersama. Meski sudah mengenal keluarga Dul dalam waktu yang lama, Tissa masih terlihat malu-malu. Sikap Tissa ini juga terbongkar dalam video lawas dari unggahan yang sama. Saat itu, Ahmad Dhani mengatakan bahwa dirinya akan melakukan sesi foto bersama keluarga. Spontan, Tissa menjauhkan diri dan langsung membuat Ahmad Dhani memintanya mendekat sembari menyinggung soal keluarga. ""Loh, ayo Tissa. Kamu bukan keluarga emang?"" kata Ahmad Dhani saat itu, dikutip oleh . Sikap yang ditunjukkan oleh Tissa Biani saat berkumpul dengan keluarga Ahmad Dhani ini banjir pujian. Padahal Tissa sudah berpacaran sejak 2020 dengan Dul Jaelani.""Tissa bukan canggung, tapi itu etika dan tahu diri dilihat yang foto keluarga inti dan dia merasa belum menikah dengan Dul ya dia memposisikan diri aja,"" ujar warganet. ""Tissa emang attitude-nya bagus sih. Dia kayak tahu diri pengen kasih kesempatan keluarga mereka foto bareng,"" tambah yang lain. Ada pula yang menyanjung Tissa dengan menyinggung soal menyadari antara batasan dirinya dengan keluarga Ahmad Dhani. ""Tissa pinter menempatkan diri, walaupun udah lama pacaran tapi masih tahu batasan,"" komentar warganet.","Putra bungsu Ahmad Dhani dan Maia Estianty, Dul Jaelani baru merayakan ulang tahunnya yang ke-24. Melalui unggahan di akun Instagram @lambe_danu yang dilansir pada Selasa 27 Agustus 2024, Tissa Biani turut merayakan ulang tahun kekasihnya tersebut bersama keluarga Ahmad Dhani. Tissa tampil dengan pakaian yang semi formal namun sopan. Selama momen perayaan tersebut, Tissa terlihat begitu memperhatikan makanan yang ada di meja. Ahmad Dhani diduga meminta Tissa Tissa untuk memposisikan diri untuk sesi foto bersama. Meski sudah mengenal keluarga Dul dalam waktu yang lama, Tissa masih terlihat malu-malu. Spontan, Tissa menjauhkan diri dan langsung membuat Ahmad Dhani memintanya mendekat sembari menyinggung soal keluarga. "" kata Ahmad Dhani saat itu, dikutip oleh . ""Tissa bukan canggung, tapi itu etika dan tahu diri dilihat yang foto keluarga inti dan dia merasa belum menikah dengan Dul ya dia memposisikan diri aja,"" ujar warganet. "" Dia kayak tahu diri pengen kasih kesempatan keluarga mereka foto bareng,"" tambah yang lain."
